I0715 14:48:55.398893 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 0: {'start': 0.2900390625, 'end': 0.0, 'score': 0.14501953125, 'examples_seen': 80, 'step': 0, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:53:46.444860 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 5400: {'start': 0.92724609375, 'end': 0.921875, 'score': 0.924560546875, 'examples_seen': 277792, 'step': 5400, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:53:48.414972 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 5450: {'start': 0.92919921875, 'end': 0.9150390625, 'score': 0.922119140625, 'examples_seen': 280352, 'step': 5450, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:53:50.424704 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 5500: {'start': 0.93896484375, 'end': 0.9169921875, 'score': 0.927978515625, 'examples_seen': 282864, 'step': 5500, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:53:52.446454 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 5550: {'start': 0.93359375, 'end': 0.92724609375, 'score': 0.930419921875, 'examples_seen': 285504, 'step': 5550, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:53:54.466750 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 5600: {'start': 0.9189453125, 'end': 0.9248046875, 'score': 0.921875, 'examples_seen': 288128, 'step': 5600, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:53:56.462474 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 5650: {'start': 0.93505859375, 'end': 0.88330078125, 'score': 0.9091796875, 'examples_seen': 290688, 'step': 5650, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:53:58.451673 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 5700: {'start': 0.93408203125, 'end': 0.8935546875, 'score': 0.913818359375, 'examples_seen': 293280, 'step': 5700, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:00.449938 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 5750: {'start': 0.92626953125, 'end': 0.92041015625, 'score': 0.92333984375, 'examples_seen': 295808, 'step': 5750, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:02.430465 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 5800: {'start': 0.88671875, 'end': 0.916015625, 'score': 0.9013671875, 'examples_seen': 298352, 'step': 5800, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:04.411939 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 5850: {'start': 0.94091796875, 'end': 0.93603515625, 'score': 0.9384765625, 'examples_seen': 300896, 'step': 5850, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:06.458185 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 5900: {'start': 0.92578125, 'end': 0.91748046875, 'score': 0.921630859375, 'examples_seen': 303520, 'step': 5900, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:08.471616 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 5950: {'start': 0.9326171875, 'end': 0.90966796875, 'score': 0.921142578125, 'examples_seen': 306144, 'step': 5950, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:10.470506 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6000: {'start': 0.90283203125, 'end': 0.9384765625, 'score': 0.920654296875, 'examples_seen': 308720, 'step': 6000, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:12.478465 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6050: {'start': 0.896484375, 'end': 0.892578125, 'score': 0.89453125, 'examples_seen': 311264, 'step': 6050, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:14.453570 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6100: {'start': 0.94287109375, 'end': 0.9306640625, 'score': 0.936767578125, 'examples_seen': 313808, 'step': 6100, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:16.437642 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6150: {'start': 0.92578125, 'end': 0.91259765625, 'score': 0.919189453125, 'examples_seen': 316368, 'step': 6150, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:18.415197 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6200: {'start': 0.90869140625, 'end': 0.9091796875, 'score': 0.908935546875, 'examples_seen': 318880, 'step': 6200, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:20.435611 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6250: {'start': 0.951171875, 'end': 0.939453125, 'score': 0.9453125, 'examples_seen': 321536, 'step': 6250, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:22.457507 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6300: {'start': 0.89892578125, 'end': 0.923828125, 'score': 0.911376953125, 'examples_seen': 324128, 'step': 6300, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:24.455369 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6350: {'start': 0.9345703125, 'end': 0.91064453125, 'score': 0.922607421875, 'examples_seen': 326704, 'step': 6350, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:26.446546 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6400: {'start': 0.927734375, 'end': 0.89794921875, 'score': 0.912841796875, 'examples_seen': 329264, 'step': 6400, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:28.433330 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6450: {'start': 0.91455078125, 'end': 0.876953125, 'score': 0.895751953125, 'examples_seen': 331792, 'step': 6450, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:30.423055 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6500: {'start': 0.93212890625, 'end': 0.92333984375, 'score': 0.927734375, 'examples_seen': 334352, 'step': 6500, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:32.419152 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6550: {'start': 0.92138671875, 'end': 0.91845703125, 'score': 0.919921875, 'examples_seen': 336880, 'step': 6550, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:34.452679 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6600: {'start': 0.9501953125, 'end': 0.92333984375, 'score': 0.936767578125, 'examples_seen': 339520, 'step': 6600, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:36.456064 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6650: {'start': 0.93212890625, 'end': 0.923828125, 'score': 0.927978515625, 'examples_seen': 342144, 'step': 6650, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:38.468060 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6700: {'start': 0.90234375, 'end': 0.89599609375, 'score': 0.899169921875, 'examples_seen': 344704, 'step': 6700, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:40.464384 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6750: {'start': 0.9248046875, 'end': 0.9306640625, 'score': 0.927734375, 'examples_seen': 347280, 'step': 6750, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:42.447273 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6800: {'start': 0.93896484375, 'end': 0.94091796875, 'score': 0.93994140625, 'examples_seen': 349824, 'step': 6800, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:44.426017 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6850: {'start': 0.94287109375, 'end': 0.93603515625, 'score': 0.939453125, 'examples_seen': 352368, 'step': 6850, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:46.413378 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6900: {'start': 0.943359375, 'end': 0.9384765625, 'score': 0.94091796875, 'examples_seen': 354896, 'step': 6900, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:48.438290 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 6950: {'start': 0.92236328125, 'end': 0.89697265625, 'score': 0.90966796875, 'examples_seen': 357536, 'step': 6950, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:50.440637 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7000: {'start': 0.92138671875, 'end': 0.9287109375, 'score': 0.925048828125, 'examples_seen': 360176, 'step': 7000, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:52.438256 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7050: {'start': 0.95458984375, 'end': 0.927734375, 'score': 0.941162109375, 'examples_seen': 362720, 'step': 7050, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:54.425384 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7100: {'start': 0.90380859375, 'end': 0.9306640625, 'score': 0.917236328125, 'examples_seen': 365280, 'step': 7100, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:56.412604 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7150: {'start': 0.92822265625, 'end': 0.931640625, 'score': 0.929931640625, 'examples_seen': 367824, 'step': 7150, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:54:58.430986 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7200: {'start': 0.92333984375, 'end': 0.89794921875, 'score': 0.91064453125, 'examples_seen': 370368, 'step': 7200, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:00.427849 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7250: {'start': 0.93505859375, 'end': 0.92138671875, 'score': 0.92822265625, 'examples_seen': 372896, 'step': 7250, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:02.454288 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7300: {'start': 0.94580078125, 'end': 0.88525390625, 'score': 0.91552734375, 'examples_seen': 375536, 'step': 7300, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:04.488400 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7350: {'start': 0.9248046875, 'end': 0.9189453125, 'score': 0.921875, 'examples_seen': 378144, 'step': 7350, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:06.496263 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7400: {'start': 0.90234375, 'end': 0.93408203125, 'score': 0.918212890625, 'examples_seen': 380720, 'step': 7400, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:08.526326 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7450: {'start': 0.91162109375, 'end': 0.8818359375, 'score': 0.896728515625, 'examples_seen': 383280, 'step': 7450, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:10.523396 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7500: {'start': 0.92626953125, 'end': 0.9130859375, 'score': 0.919677734375, 'examples_seen': 385808, 'step': 7500, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:12.523017 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7550: {'start': 0.93115234375, 'end': 0.92138671875, 'score': 0.92626953125, 'examples_seen': 388368, 'step': 7550, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:14.537115 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7600: {'start': 0.93017578125, 'end': 0.93310546875, 'score': 0.931640625, 'examples_seen': 390896, 'step': 7600, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:16.573681 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7650: {'start': 0.9462890625, 'end': 0.8984375, 'score': 0.92236328125, 'examples_seen': 393536, 'step': 7650, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:18.608852 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7700: {'start': 0.9296875, 'end': 0.8876953125, 'score': 0.90869140625, 'examples_seen': 396160, 'step': 7700, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:20.578264 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7750: {'start': 0.9453125, 'end': 0.92578125, 'score': 0.935546875, 'examples_seen': 398704, 'step': 7750, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:22.585224 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7800: {'start': 0.93505859375, 'end': 0.919921875, 'score': 0.927490234375, 'examples_seen': 401280, 'step': 7800, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:24.566236 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7850: {'start': 0.9287109375, 'end': 0.9248046875, 'score': 0.9267578125, 'examples_seen': 403808, 'step': 7850, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:26.563947 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7900: {'start': 0.9609375, 'end': 0.9326171875, 'score': 0.94677734375, 'examples_seen': 406352, 'step': 7900, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:28.583346 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 7950: {'start': 0.92431640625, 'end': 0.93212890625, 'score': 0.92822265625, 'examples_seen': 408896, 'step': 7950, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:30.611503 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8000: {'start': 0.943359375, 'end': 0.921875, 'score': 0.9326171875, 'examples_seen': 411552, 'step': 8000, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:32.617711 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8050: {'start': 0.935546875, 'end': 0.9453125, 'score': 0.9404296875, 'examples_seen': 414160, 'step': 8050, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:34.623049 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8100: {'start': 0.9462890625, 'end': 0.92578125, 'score': 0.93603515625, 'examples_seen': 416720, 'step': 8100, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:36.618878 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8150: {'start': 0.9287109375, 'end': 0.92822265625, 'score': 0.928466796875, 'examples_seen': 419280, 'step': 8150, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:38.613441 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8200: {'start': 0.92724609375, 'end': 0.92431640625, 'score': 0.92578125, 'examples_seen': 421840, 'step': 8200, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:40.617887 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8250: {'start': 0.947265625, 'end': 0.9091796875, 'score': 0.92822265625, 'examples_seen': 424384, 'step': 8250, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:42.604016 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8300: {'start': 0.94677734375, 'end': 0.92919921875, 'score': 0.93798828125, 'examples_seen': 426896, 'step': 8300, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:44.633131 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8350: {'start': 0.9453125, 'end': 0.91943359375, 'score': 0.932373046875, 'examples_seen': 429552, 'step': 8350, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:46.656471 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8400: {'start': 0.923828125, 'end': 0.9140625, 'score': 0.9189453125, 'examples_seen': 432160, 'step': 8400, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:48.659457 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8450: {'start': 0.9384765625, 'end': 0.8857421875, 'score': 0.912109375, 'examples_seen': 434736, 'step': 8450, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:50.673155 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8500: {'start': 0.92236328125, 'end': 0.93994140625, 'score': 0.93115234375, 'examples_seen': 437296, 'step': 8500, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:52.663331 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8550: {'start': 0.89306640625, 'end': 0.87646484375, 'score': 0.884765625, 'examples_seen': 439824, 'step': 8550, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:54.668198 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8600: {'start': 0.94921875, 'end': 0.94140625, 'score': 0.9453125, 'examples_seen': 442384, 'step': 8600, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:56.680819 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8650: {'start': 0.89990234375, 'end': 0.93896484375, 'score': 0.91943359375, 'examples_seen': 444912, 'step': 8650, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:55:58.722623 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8700: {'start': 0.94140625, 'end': 0.9375, 'score': 0.939453125, 'examples_seen': 447552, 'step': 8700, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:00.717458 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8750: {'start': 0.9267578125, 'end': 0.943359375, 'score': 0.93505859375, 'examples_seen': 450160, 'step': 8750, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:02.726006 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8800: {'start': 0.9326171875, 'end': 0.93115234375, 'score': 0.931884765625, 'examples_seen': 452720, 'step': 8800, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:04.722332 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8850: {'start': 0.93603515625, 'end': 0.94384765625, 'score': 0.93994140625, 'examples_seen': 455296, 'step': 8850, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:06.732923 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8900: {'start': 0.931640625, 'end': 0.93701171875, 'score': 0.934326171875, 'examples_seen': 457824, 'step': 8900, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:08.733452 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 8950: {'start': 0.92822265625, 'end': 0.919921875, 'score': 0.924072265625, 'examples_seen': 460368, 'step': 8950, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:10.731839 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9000: {'start': 0.92333984375, 'end': 0.9169921875, 'score': 0.920166015625, 'examples_seen': 462928, 'step': 9000, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:12.784555 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9050: {'start': 0.9462890625, 'end': 0.92041015625, 'score': 0.933349609375, 'examples_seen': 465552, 'step': 9050, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:14.804811 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9100: {'start': 0.94677734375, 'end': 0.94482421875, 'score': 0.94580078125, 'examples_seen': 468176, 'step': 9100, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:16.808174 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9150: {'start': 0.94873046875, 'end': 0.94140625, 'score': 0.945068359375, 'examples_seen': 470720, 'step': 9150, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:18.809712 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9200: {'start': 0.92822265625, 'end': 0.91552734375, 'score': 0.921875, 'examples_seen': 473296, 'step': 9200, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:20.813791 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9250: {'start': 0.92236328125, 'end': 0.94482421875, 'score': 0.93359375, 'examples_seen': 475856, 'step': 9250, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:22.812597 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9300: {'start': 0.92724609375, 'end': 0.8896484375, 'score': 0.908447265625, 'examples_seen': 478384, 'step': 9300, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:24.815895 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9350: {'start': 0.94677734375, 'end': 0.93212890625, 'score': 0.939453125, 'examples_seen': 480912, 'step': 9350, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:26.847970 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9400: {'start': 0.93896484375, 'end': 0.90625, 'score': 0.922607421875, 'examples_seen': 483568, 'step': 9400, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:28.883526 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9450: {'start': 0.9384765625, 'end': 0.9384765625, 'score': 0.9384765625, 'examples_seen': 486176, 'step': 9450, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:30.888962 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9500: {'start': 0.921875, 'end': 0.92236328125, 'score': 0.922119140625, 'examples_seen': 488752, 'step': 9500, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:32.892131 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9550: {'start': 0.9404296875, 'end': 0.8984375, 'score': 0.91943359375, 'examples_seen': 491312, 'step': 9550, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:34.906851 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9600: {'start': 0.92578125, 'end': 0.9375, 'score': 0.931640625, 'examples_seen': 493840, 'step': 9600, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:36.898000 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9650: {'start': 0.94482421875, 'end': 0.9423828125, 'score': 0.943603515625, 'examples_seen': 496400, 'step': 9650, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:38.920080 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9700: {'start': 0.9453125, 'end': 0.91162109375, 'score': 0.928466796875, 'examples_seen': 498928, 'step': 9700, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:40.952876 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9750: {'start': 0.93408203125, 'end': 0.91552734375, 'score': 0.9248046875, 'examples_seen': 501552, 'step': 9750, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:42.965716 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9800: {'start': 0.93798828125, 'end': 0.92626953125, 'score': 0.93212890625, 'examples_seen': 504176, 'step': 9800, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:44.937418 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9850: {'start': 0.92822265625, 'end': 0.919921875, 'score': 0.924072265625, 'examples_seen': 506736, 'step': 9850, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:46.952535 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9900: {'start': 0.9033203125, 'end': 0.90771484375, 'score': 0.905517578125, 'examples_seen': 509312, 'step': 9900, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 14:56:48.956762 136092541666816 run.py:723] (val) algo find_maximum_subarray_kadane step 9950: {'start': 0.94091796875, 'end': 0.951171875, 'score': 0.946044921875, 'examples_seen': 511840, 'step': 9950, 'algorithm': 'find_maximum_subarray_kadane'}
