I0715 15:56:03.932285 133564176311808 run.py:723] (val) algo kmp_matcher step 0: {'match': 0.111328125, 'score': 0.111328125, 'examples_seen': 15, 'step': 0, 'algorithm': 'kmp_matcher'}
I0715 16:05:23.392122 133564176311808 run.py:723] (val) algo kmp_matcher step 6650: {'match': 0.872314453125, 'score': 0.872314453125, 'examples_seen': 112294, 'step': 6650, 'algorithm': 'kmp_matcher'}
I0715 16:05:27.714056 133564176311808 run.py:723] (val) algo kmp_matcher step 6700: {'match': 0.88525390625, 'score': 0.88525390625, 'examples_seen': 113136, 'step': 6700, 'algorithm': 'kmp_matcher'}
I0715 16:05:31.908489 133564176311808 run.py:723] (val) algo kmp_matcher step 6750: {'match': 0.8896484375, 'score': 0.8896484375, 'examples_seen': 113994, 'step': 6750, 'algorithm': 'kmp_matcher'}
I0715 16:05:36.101439 133564176311808 run.py:723] (val) algo kmp_matcher step 6800: {'match': 0.853515625, 'score': 0.853515625, 'examples_seen': 114832, 'step': 6800, 'algorithm': 'kmp_matcher'}
I0715 16:05:40.303584 133564176311808 run.py:723] (val) algo kmp_matcher step 6850: {'match': 0.867431640625, 'score': 0.867431640625, 'examples_seen': 115679, 'step': 6850, 'algorithm': 'kmp_matcher'}
I0715 16:05:44.503821 133564176311808 run.py:723] (val) algo kmp_matcher step 6900: {'match': 0.888427734375, 'score': 0.888427734375, 'examples_seen': 116517, 'step': 6900, 'algorithm': 'kmp_matcher'}
I0715 16:05:48.707514 133564176311808 run.py:723] (val) algo kmp_matcher step 6950: {'match': 0.92822265625, 'score': 0.92822265625, 'examples_seen': 117358, 'step': 6950, 'algorithm': 'kmp_matcher'}
I0715 16:05:52.905527 133564176311808 run.py:723] (val) algo kmp_matcher step 7000: {'match': 0.88525390625, 'score': 0.88525390625, 'examples_seen': 118196, 'step': 7000, 'algorithm': 'kmp_matcher'}
I0715 16:05:57.107360 133564176311808 run.py:723] (val) algo kmp_matcher step 7050: {'match': 0.883544921875, 'score': 0.883544921875, 'examples_seen': 119054, 'step': 7050, 'algorithm': 'kmp_matcher'}
I0715 16:06:01.307446 133564176311808 run.py:723] (val) algo kmp_matcher step 7100: {'match': 0.860595703125, 'score': 0.860595703125, 'examples_seen': 119905, 'step': 7100, 'algorithm': 'kmp_matcher'}
I0715 16:06:05.523776 133564176311808 run.py:723] (val) algo kmp_matcher step 7150: {'match': 0.791015625, 'score': 0.791015625, 'examples_seen': 120751, 'step': 7150, 'algorithm': 'kmp_matcher'}
I0715 16:06:09.717694 133564176311808 run.py:723] (val) algo kmp_matcher step 7200: {'match': 0.8828125, 'score': 0.8828125, 'examples_seen': 121588, 'step': 7200, 'algorithm': 'kmp_matcher'}
I0715 16:06:13.910953 133564176311808 run.py:723] (val) algo kmp_matcher step 7250: {'match': 0.813720703125, 'score': 0.813720703125, 'examples_seen': 122447, 'step': 7250, 'algorithm': 'kmp_matcher'}
I0715 16:06:18.122287 133564176311808 run.py:723] (val) algo kmp_matcher step 7300: {'match': 0.886962890625, 'score': 0.886962890625, 'examples_seen': 123287, 'step': 7300, 'algorithm': 'kmp_matcher'}
I0715 16:06:22.326141 133564176311808 run.py:723] (val) algo kmp_matcher step 7350: {'match': 0.886474609375, 'score': 0.886474609375, 'examples_seen': 124134, 'step': 7350, 'algorithm': 'kmp_matcher'}
I0715 16:06:26.525346 133564176311808 run.py:723] (val) algo kmp_matcher step 7400: {'match': 0.8935546875, 'score': 0.8935546875, 'examples_seen': 124977, 'step': 7400, 'algorithm': 'kmp_matcher'}
I0715 16:06:30.715123 133564176311808 run.py:723] (val) algo kmp_matcher step 7450: {'match': 0.870361328125, 'score': 0.870361328125, 'examples_seen': 125808, 'step': 7450, 'algorithm': 'kmp_matcher'}
I0715 16:06:34.910473 133564176311808 run.py:723] (val) algo kmp_matcher step 7500: {'match': 0.8896484375, 'score': 0.8896484375, 'examples_seen': 126651, 'step': 7500, 'algorithm': 'kmp_matcher'}
I0715 16:06:39.106904 133564176311808 run.py:723] (val) algo kmp_matcher step 7550: {'match': 0.905517578125, 'score': 0.905517578125, 'examples_seen': 127507, 'step': 7550, 'algorithm': 'kmp_matcher'}
I0715 16:06:43.307443 133564176311808 run.py:723] (val) algo kmp_matcher step 7600: {'match': 0.931884765625, 'score': 0.931884765625, 'examples_seen': 128343, 'step': 7600, 'algorithm': 'kmp_matcher'}
I0715 16:06:47.493315 133564176311808 run.py:723] (val) algo kmp_matcher step 7650: {'match': 0.77197265625, 'score': 0.77197265625, 'examples_seen': 129198, 'step': 7650, 'algorithm': 'kmp_matcher'}
I0715 16:06:51.709262 133564176311808 run.py:723] (val) algo kmp_matcher step 7700: {'match': 0.80419921875, 'score': 0.80419921875, 'examples_seen': 130059, 'step': 7700, 'algorithm': 'kmp_matcher'}
I0715 16:06:55.923305 133564176311808 run.py:723] (val) algo kmp_matcher step 7750: {'match': 0.80859375, 'score': 0.80859375, 'examples_seen': 130915, 'step': 7750, 'algorithm': 'kmp_matcher'}
I0715 16:07:00.123123 133564176311808 run.py:723] (val) algo kmp_matcher step 7800: {'match': 0.771484375, 'score': 0.771484375, 'examples_seen': 131747, 'step': 7800, 'algorithm': 'kmp_matcher'}
I0715 16:07:04.326536 133564176311808 run.py:723] (val) algo kmp_matcher step 7850: {'match': 0.738525390625, 'score': 0.738525390625, 'examples_seen': 132583, 'step': 7850, 'algorithm': 'kmp_matcher'}
I0715 16:07:08.524593 133564176311808 run.py:723] (val) algo kmp_matcher step 7900: {'match': 0.823974609375, 'score': 0.823974609375, 'examples_seen': 133421, 'step': 7900, 'algorithm': 'kmp_matcher'}
I0715 16:07:12.746931 133564176311808 run.py:723] (val) algo kmp_matcher step 7950: {'match': 0.8916015625, 'score': 0.8916015625, 'examples_seen': 134269, 'step': 7950, 'algorithm': 'kmp_matcher'}
I0715 16:07:16.971093 133564176311808 run.py:723] (val) algo kmp_matcher step 8000: {'match': 0.875732421875, 'score': 0.875732421875, 'examples_seen': 135114, 'step': 8000, 'algorithm': 'kmp_matcher'}
I0715 16:07:21.174599 133564176311808 run.py:723] (val) algo kmp_matcher step 8050: {'match': 0.816162109375, 'score': 0.816162109375, 'examples_seen': 135971, 'step': 8050, 'algorithm': 'kmp_matcher'}
I0715 16:07:25.387756 133564176311808 run.py:723] (val) algo kmp_matcher step 8100: {'match': 0.830078125, 'score': 0.830078125, 'examples_seen': 136803, 'step': 8100, 'algorithm': 'kmp_matcher'}
I0715 16:07:29.603825 133564176311808 run.py:723] (val) algo kmp_matcher step 8150: {'match': 0.81103515625, 'score': 0.81103515625, 'examples_seen': 137654, 'step': 8150, 'algorithm': 'kmp_matcher'}
I0715 16:07:33.825422 133564176311808 run.py:723] (val) algo kmp_matcher step 8200: {'match': 0.86962890625, 'score': 0.86962890625, 'examples_seen': 138499, 'step': 8200, 'algorithm': 'kmp_matcher'}
I0715 16:07:38.019059 133564176311808 run.py:723] (val) algo kmp_matcher step 8250: {'match': 0.830810546875, 'score': 0.830810546875, 'examples_seen': 139342, 'step': 8250, 'algorithm': 'kmp_matcher'}
I0715 16:07:42.235895 133564176311808 run.py:723] (val) algo kmp_matcher step 8300: {'match': 0.824951171875, 'score': 0.824951171875, 'examples_seen': 140180, 'step': 8300, 'algorithm': 'kmp_matcher'}
I0715 16:07:46.440826 133564176311808 run.py:723] (val) algo kmp_matcher step 8350: {'match': 0.816650390625, 'score': 0.816650390625, 'examples_seen': 141018, 'step': 8350, 'algorithm': 'kmp_matcher'}
I0715 16:07:50.630555 133564176311808 run.py:723] (val) algo kmp_matcher step 8400: {'match': 0.87255859375, 'score': 0.87255859375, 'examples_seen': 141853, 'step': 8400, 'algorithm': 'kmp_matcher'}
I0715 16:07:54.827735 133564176311808 run.py:723] (val) algo kmp_matcher step 8450: {'match': 0.753662109375, 'score': 0.753662109375, 'examples_seen': 142690, 'step': 8450, 'algorithm': 'kmp_matcher'}
I0715 16:07:59.023151 133564176311808 run.py:723] (val) algo kmp_matcher step 8500: {'match': 0.814208984375, 'score': 0.814208984375, 'examples_seen': 143537, 'step': 8500, 'algorithm': 'kmp_matcher'}
I0715 16:08:03.229394 133564176311808 run.py:723] (val) algo kmp_matcher step 8550: {'match': 0.772705078125, 'score': 0.772705078125, 'examples_seen': 144375, 'step': 8550, 'algorithm': 'kmp_matcher'}
I0715 16:08:07.435559 133564176311808 run.py:723] (val) algo kmp_matcher step 8600: {'match': 0.7744140625, 'score': 0.7744140625, 'examples_seen': 145235, 'step': 8600, 'algorithm': 'kmp_matcher'}
I0715 16:08:11.654460 133564176311808 run.py:723] (val) algo kmp_matcher step 8650: {'match': 0.737548828125, 'score': 0.737548828125, 'examples_seen': 146076, 'step': 8650, 'algorithm': 'kmp_matcher'}
I0715 16:08:15.856205 133564176311808 run.py:723] (val) algo kmp_matcher step 8700: {'match': 0.67822265625, 'score': 0.67822265625, 'examples_seen': 146925, 'step': 8700, 'algorithm': 'kmp_matcher'}
I0715 16:08:20.042564 133564176311808 run.py:723] (val) algo kmp_matcher step 8750: {'match': 0.812744140625, 'score': 0.812744140625, 'examples_seen': 147751, 'step': 8750, 'algorithm': 'kmp_matcher'}
I0715 16:08:24.243153 133564176311808 run.py:723] (val) algo kmp_matcher step 8800: {'match': 0.710693359375, 'score': 0.710693359375, 'examples_seen': 148600, 'step': 8800, 'algorithm': 'kmp_matcher'}
I0715 16:08:28.431276 133564176311808 run.py:723] (val) algo kmp_matcher step 8850: {'match': 0.85009765625, 'score': 0.85009765625, 'examples_seen': 149457, 'step': 8850, 'algorithm': 'kmp_matcher'}
I0715 16:08:32.630272 133564176311808 run.py:723] (val) algo kmp_matcher step 8900: {'match': 0.794189453125, 'score': 0.794189453125, 'examples_seen': 150302, 'step': 8900, 'algorithm': 'kmp_matcher'}
I0715 16:08:36.836886 133564176311808 run.py:723] (val) algo kmp_matcher step 8950: {'match': 0.6826171875, 'score': 0.6826171875, 'examples_seen': 151146, 'step': 8950, 'algorithm': 'kmp_matcher'}
I0715 16:08:41.035024 133564176311808 run.py:723] (val) algo kmp_matcher step 9000: {'match': 0.797607421875, 'score': 0.797607421875, 'examples_seen': 152007, 'step': 9000, 'algorithm': 'kmp_matcher'}
I0715 16:08:45.231129 133564176311808 run.py:723] (val) algo kmp_matcher step 9050: {'match': 0.75927734375, 'score': 0.75927734375, 'examples_seen': 152844, 'step': 9050, 'algorithm': 'kmp_matcher'}
I0715 16:08:49.421725 133564176311808 run.py:723] (val) algo kmp_matcher step 9100: {'match': 0.60302734375, 'score': 0.60302734375, 'examples_seen': 153689, 'step': 9100, 'algorithm': 'kmp_matcher'}
I0715 16:08:53.642355 133564176311808 run.py:723] (val) algo kmp_matcher step 9150: {'match': 0.62109375, 'score': 0.62109375, 'examples_seen': 154535, 'step': 9150, 'algorithm': 'kmp_matcher'}
I0715 16:08:57.837791 133564176311808 run.py:723] (val) algo kmp_matcher step 9200: {'match': 0.728271484375, 'score': 0.728271484375, 'examples_seen': 155379, 'step': 9200, 'algorithm': 'kmp_matcher'}
I0715 16:09:02.054389 133564176311808 run.py:723] (val) algo kmp_matcher step 9250: {'match': 0.704345703125, 'score': 0.704345703125, 'examples_seen': 156225, 'step': 9250, 'algorithm': 'kmp_matcher'}
I0715 16:09:06.369931 133564176311808 run.py:723] (val) algo kmp_matcher step 9300: {'match': 0.823974609375, 'score': 0.823974609375, 'examples_seen': 157063, 'step': 9300, 'algorithm': 'kmp_matcher'}
I0715 16:09:10.572167 133564176311808 run.py:723] (val) algo kmp_matcher step 9350: {'match': 0.730712890625, 'score': 0.730712890625, 'examples_seen': 157919, 'step': 9350, 'algorithm': 'kmp_matcher'}
I0715 16:09:14.779278 133564176311808 run.py:723] (val) algo kmp_matcher step 9400: {'match': 0.73193359375, 'score': 0.73193359375, 'examples_seen': 158754, 'step': 9400, 'algorithm': 'kmp_matcher'}
I0715 16:09:18.979958 133564176311808 run.py:723] (val) algo kmp_matcher step 9450: {'match': 0.6474609375, 'score': 0.6474609375, 'examples_seen': 159590, 'step': 9450, 'algorithm': 'kmp_matcher'}
I0715 16:09:23.183488 133564176311808 run.py:723] (val) algo kmp_matcher step 9500: {'match': 0.773681640625, 'score': 0.773681640625, 'examples_seen': 160432, 'step': 9500, 'algorithm': 'kmp_matcher'}
I0715 16:09:27.389718 133564176311808 run.py:723] (val) algo kmp_matcher step 9550: {'match': 0.681396484375, 'score': 0.681396484375, 'examples_seen': 161274, 'step': 9550, 'algorithm': 'kmp_matcher'}
I0715 16:09:31.583847 133564176311808 run.py:723] (val) algo kmp_matcher step 9600: {'match': 0.607666015625, 'score': 0.607666015625, 'examples_seen': 162118, 'step': 9600, 'algorithm': 'kmp_matcher'}
I0715 16:09:35.789499 133564176311808 run.py:723] (val) algo kmp_matcher step 9650: {'match': 0.649169921875, 'score': 0.649169921875, 'examples_seen': 162956, 'step': 9650, 'algorithm': 'kmp_matcher'}
I0715 16:09:39.995215 133564176311808 run.py:723] (val) algo kmp_matcher step 9700: {'match': 0.6806640625, 'score': 0.6806640625, 'examples_seen': 163814, 'step': 9700, 'algorithm': 'kmp_matcher'}
I0715 16:09:44.196351 133564176311808 run.py:723] (val) algo kmp_matcher step 9750: {'match': 0.67138671875, 'score': 0.67138671875, 'examples_seen': 164657, 'step': 9750, 'algorithm': 'kmp_matcher'}
I0715 16:09:48.390303 133564176311808 run.py:723] (val) algo kmp_matcher step 9800: {'match': 0.759765625, 'score': 0.759765625, 'examples_seen': 165507, 'step': 9800, 'algorithm': 'kmp_matcher'}
I0715 16:09:52.579622 133564176311808 run.py:723] (val) algo kmp_matcher step 9850: {'match': 0.719970703125, 'score': 0.719970703125, 'examples_seen': 166351, 'step': 9850, 'algorithm': 'kmp_matcher'}
I0715 16:09:56.790614 133564176311808 run.py:723] (val) algo kmp_matcher step 9900: {'match': 0.79150390625, 'score': 0.79150390625, 'examples_seen': 167181, 'step': 9900, 'algorithm': 'kmp_matcher'}
I0715 16:10:00.990223 133564176311808 run.py:723] (val) algo kmp_matcher step 9950: {'match': 0.749755859375, 'score': 0.749755859375, 'examples_seen': 168023, 'step': 9950, 'algorithm': 'kmp_matcher'}
I0715 16:10:02.969777 133564176311808 run.py:753] Restoring best model from checkpoint...
I0715 16:11:32.103107 133564176311808 run.py:768] (test) algo kmp_matcher : {'match': 0.06494140625, 'score': 0.06494140625, 'examples_seen': 168847, 'step': 10000, 'algorithm': 'kmp_matcher'}
I0715 16:11:32.103306 133564176311808 run.py:770] Done!
