I0715 17:04:35.046804 138595623839232 run.py:723] (val) algo mst_prim step 0: {'pi': 0.43359375, 'score': 0.43359375, 'examples_seen': 84, 'step': 0, 'algorithm': 'mst_prim'}
I0715 17:10:30.855090 138595623839232 run.py:723] (val) algo mst_prim step 6900: {'pi': 0.9677734375, 'score': 0.9677734375, 'examples_seen': 389507, 'step': 6900, 'algorithm': 'mst_prim'}
I0715 17:10:32.711870 138595623839232 run.py:723] (val) algo mst_prim step 6950: {'pi': 0.9697265625, 'score': 0.9697265625, 'examples_seen': 392435, 'step': 6950, 'algorithm': 'mst_prim'}
I0715 17:10:34.596978 138595623839232 run.py:723] (val) algo mst_prim step 7000: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 395323, 'step': 7000, 'algorithm': 'mst_prim'}
I0715 17:10:36.420219 138595623839232 run.py:723] (val) algo mst_prim step 7050: {'pi': 0.9775390625, 'score': 0.9775390625, 'examples_seen': 398132, 'step': 7050, 'algorithm': 'mst_prim'}
I0715 17:10:38.316836 138595623839232 run.py:723] (val) algo mst_prim step 7100: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 400911, 'step': 7100, 'algorithm': 'mst_prim'}
I0715 17:10:40.182299 138595623839232 run.py:723] (val) algo mst_prim step 7150: {'pi': 0.9541015625, 'score': 0.9541015625, 'examples_seen': 403707, 'step': 7150, 'algorithm': 'mst_prim'}
I0715 17:10:42.007348 138595623839232 run.py:723] (val) algo mst_prim step 7200: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 406508, 'step': 7200, 'algorithm': 'mst_prim'}
I0715 17:10:43.924414 138595623839232 run.py:723] (val) algo mst_prim step 7250: {'pi': 0.9775390625, 'score': 0.9775390625, 'examples_seen': 409318, 'step': 7250, 'algorithm': 'mst_prim'}
I0715 17:10:45.836073 138595623839232 run.py:723] (val) algo mst_prim step 7300: {'pi': 0.9599609375, 'score': 0.9599609375, 'examples_seen': 412205, 'step': 7300, 'algorithm': 'mst_prim'}
I0715 17:10:47.742098 138595623839232 run.py:723] (val) algo mst_prim step 7350: {'pi': 0.9736328125, 'score': 0.9736328125, 'examples_seen': 415058, 'step': 7350, 'algorithm': 'mst_prim'}
I0715 17:10:49.592032 138595623839232 run.py:723] (val) algo mst_prim step 7400: {'pi': 0.9541015625, 'score': 0.9541015625, 'examples_seen': 417912, 'step': 7400, 'algorithm': 'mst_prim'}
I0715 17:10:51.697533 138595623839232 run.py:723] (val) algo mst_prim step 7450: {'pi': 0.9365234375, 'score': 0.9365234375, 'examples_seen': 420715, 'step': 7450, 'algorithm': 'mst_prim'}
I0715 17:10:53.597310 138595623839232 run.py:723] (val) algo mst_prim step 7500: {'pi': 0.9560546875, 'score': 0.9560546875, 'examples_seen': 423528, 'step': 7500, 'algorithm': 'mst_prim'}
I0715 17:10:55.506719 138595623839232 run.py:723] (val) algo mst_prim step 7550: {'pi': 0.986328125, 'score': 0.986328125, 'examples_seen': 426306, 'step': 7550, 'algorithm': 'mst_prim'}
I0715 17:10:57.381357 138595623839232 run.py:723] (val) algo mst_prim step 7600: {'pi': 0.9658203125, 'score': 0.9658203125, 'examples_seen': 429096, 'step': 7600, 'algorithm': 'mst_prim'}
I0715 17:10:59.284598 138595623839232 run.py:723] (val) algo mst_prim step 7650: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 431991, 'step': 7650, 'algorithm': 'mst_prim'}
I0715 17:11:01.206426 138595623839232 run.py:723] (val) algo mst_prim step 7700: {'pi': 0.974609375, 'score': 0.974609375, 'examples_seen': 434881, 'step': 7700, 'algorithm': 'mst_prim'}
I0715 17:11:03.034684 138595623839232 run.py:723] (val) algo mst_prim step 7750: {'pi': 0.9716796875, 'score': 0.9716796875, 'examples_seen': 437695, 'step': 7750, 'algorithm': 'mst_prim'}
I0715 17:11:04.890800 138595623839232 run.py:723] (val) algo mst_prim step 7800: {'pi': 0.9833984375, 'score': 0.9833984375, 'examples_seen': 440510, 'step': 7800, 'algorithm': 'mst_prim'}
I0715 17:11:06.744254 138595623839232 run.py:723] (val) algo mst_prim step 7850: {'pi': 0.9775390625, 'score': 0.9775390625, 'examples_seen': 443292, 'step': 7850, 'algorithm': 'mst_prim'}
I0715 17:11:08.598512 138595623839232 run.py:723] (val) algo mst_prim step 7900: {'pi': 0.9541015625, 'score': 0.9541015625, 'examples_seen': 446072, 'step': 7900, 'algorithm': 'mst_prim'}
I0715 17:11:10.513711 138595623839232 run.py:723] (val) algo mst_prim step 7950: {'pi': 0.9775390625, 'score': 0.9775390625, 'examples_seen': 448868, 'step': 7950, 'algorithm': 'mst_prim'}
I0715 17:11:12.391682 138595623839232 run.py:723] (val) algo mst_prim step 8000: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 451752, 'step': 8000, 'algorithm': 'mst_prim'}
I0715 17:11:14.293966 138595623839232 run.py:723] (val) algo mst_prim step 8050: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 454601, 'step': 8050, 'algorithm': 'mst_prim'}
I0715 17:11:16.131925 138595623839232 run.py:723] (val) algo mst_prim step 8100: {'pi': 0.9736328125, 'score': 0.9736328125, 'examples_seen': 457450, 'step': 8100, 'algorithm': 'mst_prim'}
I0715 17:11:18.003259 138595623839232 run.py:723] (val) algo mst_prim step 8150: {'pi': 0.982421875, 'score': 0.982421875, 'examples_seen': 460254, 'step': 8150, 'algorithm': 'mst_prim'}
I0715 17:11:19.857939 138595623839232 run.py:723] (val) algo mst_prim step 8200: {'pi': 0.923828125, 'score': 0.923828125, 'examples_seen': 463060, 'step': 8200, 'algorithm': 'mst_prim'}
I0715 17:11:21.748119 138595623839232 run.py:723] (val) algo mst_prim step 8250: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 465871, 'step': 8250, 'algorithm': 'mst_prim'}
I0715 17:11:23.694212 138595623839232 run.py:723] (val) algo mst_prim step 8300: {'pi': 0.9794921875, 'score': 0.9794921875, 'examples_seen': 468672, 'step': 8300, 'algorithm': 'mst_prim'}
I0715 17:11:25.592077 138595623839232 run.py:723] (val) algo mst_prim step 8350: {'pi': 0.9609375, 'score': 0.9609375, 'examples_seen': 471526, 'step': 8350, 'algorithm': 'mst_prim'}
I0715 17:11:27.558231 138595623839232 run.py:723] (val) algo mst_prim step 8400: {'pi': 0.97265625, 'score': 0.97265625, 'examples_seen': 474409, 'step': 8400, 'algorithm': 'mst_prim'}
I0715 17:11:29.450069 138595623839232 run.py:723] (val) algo mst_prim step 8450: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 477268, 'step': 8450, 'algorithm': 'mst_prim'}
I0715 17:11:31.398332 138595623839232 run.py:723] (val) algo mst_prim step 8500: {'pi': 0.970703125, 'score': 0.970703125, 'examples_seen': 480081, 'step': 8500, 'algorithm': 'mst_prim'}
I0715 17:11:33.319376 138595623839232 run.py:723] (val) algo mst_prim step 8550: {'pi': 0.9755859375, 'score': 0.9755859375, 'examples_seen': 482868, 'step': 8550, 'algorithm': 'mst_prim'}
I0715 17:11:35.175220 138595623839232 run.py:723] (val) algo mst_prim step 8600: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 485664, 'step': 8600, 'algorithm': 'mst_prim'}
I0715 17:11:37.053643 138595623839232 run.py:723] (val) algo mst_prim step 8650: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 488441, 'step': 8650, 'algorithm': 'mst_prim'}
I0715 17:11:38.934207 138595623839232 run.py:723] (val) algo mst_prim step 8700: {'pi': 0.9873046875, 'score': 0.9873046875, 'examples_seen': 491333, 'step': 8700, 'algorithm': 'mst_prim'}
I0715 17:11:40.846091 138595623839232 run.py:723] (val) algo mst_prim step 8750: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 494213, 'step': 8750, 'algorithm': 'mst_prim'}
I0715 17:11:42.711335 138595623839232 run.py:723] (val) algo mst_prim step 8800: {'pi': 0.97265625, 'score': 0.97265625, 'examples_seen': 497025, 'step': 8800, 'algorithm': 'mst_prim'}
I0715 17:11:44.596474 138595623839232 run.py:723] (val) algo mst_prim step 8850: {'pi': 0.9833984375, 'score': 0.9833984375, 'examples_seen': 499850, 'step': 8850, 'algorithm': 'mst_prim'}
I0715 17:11:46.445311 138595623839232 run.py:723] (val) algo mst_prim step 8900: {'pi': 0.9677734375, 'score': 0.9677734375, 'examples_seen': 502637, 'step': 8900, 'algorithm': 'mst_prim'}
I0715 17:11:48.278584 138595623839232 run.py:723] (val) algo mst_prim step 8950: {'pi': 0.9423828125, 'score': 0.9423828125, 'examples_seen': 505392, 'step': 8950, 'algorithm': 'mst_prim'}
I0715 17:11:50.182709 138595623839232 run.py:723] (val) algo mst_prim step 9000: {'pi': 0.94140625, 'score': 0.94140625, 'examples_seen': 508139, 'step': 9000, 'algorithm': 'mst_prim'}
I0715 17:11:52.132640 138595623839232 run.py:723] (val) algo mst_prim step 9050: {'pi': 0.9658203125, 'score': 0.9658203125, 'examples_seen': 511068, 'step': 9050, 'algorithm': 'mst_prim'}
I0715 17:11:54.039949 138595623839232 run.py:723] (val) algo mst_prim step 9100: {'pi': 0.9482421875, 'score': 0.9482421875, 'examples_seen': 513951, 'step': 9100, 'algorithm': 'mst_prim'}
I0715 17:11:55.913244 138595623839232 run.py:723] (val) algo mst_prim step 9150: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 516763, 'step': 9150, 'algorithm': 'mst_prim'}
I0715 17:11:57.788904 138595623839232 run.py:723] (val) algo mst_prim step 9200: {'pi': 0.9697265625, 'score': 0.9697265625, 'examples_seen': 519585, 'step': 9200, 'algorithm': 'mst_prim'}
I0715 17:11:59.635675 138595623839232 run.py:723] (val) algo mst_prim step 9250: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 522382, 'step': 9250, 'algorithm': 'mst_prim'}
I0715 17:12:01.485736 138595623839232 run.py:723] (val) algo mst_prim step 9300: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 525200, 'step': 9300, 'algorithm': 'mst_prim'}
I0715 17:12:03.408010 138595623839232 run.py:723] (val) algo mst_prim step 9350: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 527972, 'step': 9350, 'algorithm': 'mst_prim'}
I0715 17:12:05.329223 138595623839232 run.py:723] (val) algo mst_prim step 9400: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 530840, 'step': 9400, 'algorithm': 'mst_prim'}
I0715 17:12:07.206379 138595623839232 run.py:723] (val) algo mst_prim step 9450: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 533704, 'step': 9450, 'algorithm': 'mst_prim'}
I0715 17:12:09.089779 138595623839232 run.py:723] (val) algo mst_prim step 9500: {'pi': 0.9736328125, 'score': 0.9736328125, 'examples_seen': 536567, 'step': 9500, 'algorithm': 'mst_prim'}
I0715 17:12:10.963162 138595623839232 run.py:723] (val) algo mst_prim step 9550: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 539410, 'step': 9550, 'algorithm': 'mst_prim'}
I0715 17:12:12.893911 138595623839232 run.py:723] (val) algo mst_prim step 9600: {'pi': 0.982421875, 'score': 0.982421875, 'examples_seen': 542217, 'step': 9600, 'algorithm': 'mst_prim'}
I0715 17:12:14.774755 138595623839232 run.py:723] (val) algo mst_prim step 9650: {'pi': 0.9677734375, 'score': 0.9677734375, 'examples_seen': 545004, 'step': 9650, 'algorithm': 'mst_prim'}
I0715 17:12:16.696106 138595623839232 run.py:723] (val) algo mst_prim step 9700: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 547822, 'step': 9700, 'algorithm': 'mst_prim'}
I0715 17:12:18.544557 138595623839232 run.py:723] (val) algo mst_prim step 9750: {'pi': 0.986328125, 'score': 0.986328125, 'examples_seen': 550670, 'step': 9750, 'algorithm': 'mst_prim'}
I0715 17:12:20.394858 138595623839232 run.py:723] (val) algo mst_prim step 9800: {'pi': 0.9814453125, 'score': 0.9814453125, 'examples_seen': 553548, 'step': 9800, 'algorithm': 'mst_prim'}
I0715 17:12:22.287868 138595623839232 run.py:723] (val) algo mst_prim step 9850: {'pi': 0.9541015625, 'score': 0.9541015625, 'examples_seen': 556410, 'step': 9850, 'algorithm': 'mst_prim'}
I0715 17:12:24.135856 138595623839232 run.py:723] (val) algo mst_prim step 9900: {'pi': 0.9462890625, 'score': 0.9462890625, 'examples_seen': 559220, 'step': 9900, 'algorithm': 'mst_prim'}
I0715 17:12:25.944072 138595623839232 run.py:723] (val) algo mst_prim step 9950: {'pi': 0.9375, 'score': 0.9375, 'examples_seen': 561977, 'step': 9950, 'algorithm': 'mst_prim'}
I0715 17:12:27.697916 138595623839232 run.py:753] Restoring best model from checkpoint...
I0715 17:12:34.492541 138595623839232 run.py:768] (test) algo mst_prim : {'pi': 0.86181640625, 'score': 0.86181640625, 'examples_seen': 564760, 'step': 10000, 'algorithm': 'mst_prim'}
I0715 17:12:34.492733 138595623839232 run.py:770] Done!
