I0716 18:25:27.908975 137040288290304 run.py:722] (val) algo articulation_points step 0: {'is_cut': 0.16923076923076924, 'score': 0.16923076923076924, 'examples_seen': 16, 'step': 0, 'algorithm': 'articulation_points'}
I0716 18:30:48.738744 137040288290304 run.py:722] (val) algo articulation_points step 6450: {'is_cut': 0.7682119205298013, 'score': 0.7682119205298013, 'examples_seen': 102293, 'step': 6450, 'algorithm': 'articulation_points'}
I0716 18:30:50.384886 137040288290304 run.py:722] (val) algo articulation_points step 6500: {'is_cut': 0.7743589743589744, 'score': 0.7743589743589744, 'examples_seen': 103075, 'step': 6500, 'algorithm': 'articulation_points'}
I0716 18:30:52.033788 137040288290304 run.py:722] (val) algo articulation_points step 6550: {'is_cut': 0.7357142857142858, 'score': 0.7357142857142858, 'examples_seen': 103854, 'step': 6550, 'algorithm': 'articulation_points'}
I0716 18:30:53.698503 137040288290304 run.py:722] (val) algo articulation_points step 6600: {'is_cut': 0.785498489425982, 'score': 0.785498489425982, 'examples_seen': 104682, 'step': 6600, 'algorithm': 'articulation_points'}
I0716 18:30:55.338856 137040288290304 run.py:722] (val) algo articulation_points step 6650: {'is_cut': 0.7754010695187166, 'score': 0.7754010695187166, 'examples_seen': 105484, 'step': 6650, 'algorithm': 'articulation_points'}
I0716 18:30:56.902929 137040288290304 run.py:722] (val) algo articulation_points step 6700: {'is_cut': 0.6833855799373041, 'score': 0.6833855799373041, 'examples_seen': 106273, 'step': 6700, 'algorithm': 'articulation_points'}
I0716 18:30:58.557467 137040288290304 run.py:722] (val) algo articulation_points step 6750: {'is_cut': 0.6793650793650793, 'score': 0.6793650793650793, 'examples_seen': 107058, 'step': 6750, 'algorithm': 'articulation_points'}
I0716 18:31:00.195238 137040288290304 run.py:722] (val) algo articulation_points step 6800: {'is_cut': 0.77, 'score': 0.77, 'examples_seen': 107837, 'step': 6800, 'algorithm': 'articulation_points'}
I0716 18:31:01.860698 137040288290304 run.py:722] (val) algo articulation_points step 6850: {'is_cut': 0.7333333333333334, 'score': 0.7333333333333334, 'examples_seen': 108619, 'step': 6850, 'algorithm': 'articulation_points'}
I0716 18:31:03.511197 137040288290304 run.py:722] (val) algo articulation_points step 6900: {'is_cut': 0.7625, 'score': 0.7625, 'examples_seen': 109394, 'step': 6900, 'algorithm': 'articulation_points'}
I0716 18:31:05.159713 137040288290304 run.py:722] (val) algo articulation_points step 6950: {'is_cut': 0.798780487804878, 'score': 0.798780487804878, 'examples_seen': 110221, 'step': 6950, 'algorithm': 'articulation_points'}
I0716 18:31:06.799007 137040288290304 run.py:722] (val) algo articulation_points step 7000: {'is_cut': 0.7380952380952381, 'score': 0.7380952380952381, 'examples_seen': 111023, 'step': 7000, 'algorithm': 'articulation_points'}
I0716 18:31:08.387305 137040288290304 run.py:722] (val) algo articulation_points step 7050: {'is_cut': 0.7635327635327634, 'score': 0.7635327635327634, 'examples_seen': 111818, 'step': 7050, 'algorithm': 'articulation_points'}
I0716 18:31:09.936399 137040288290304 run.py:722] (val) algo articulation_points step 7100: {'is_cut': 0.7540983606557377, 'score': 0.7540983606557377, 'examples_seen': 112603, 'step': 7100, 'algorithm': 'articulation_points'}
I0716 18:31:11.619025 137040288290304 run.py:722] (val) algo articulation_points step 7150: {'is_cut': 0.756578947368421, 'score': 0.756578947368421, 'examples_seen': 113385, 'step': 7150, 'algorithm': 'articulation_points'}
I0716 18:31:13.260260 137040288290304 run.py:722] (val) algo articulation_points step 7200: {'is_cut': 0.7873563218390804, 'score': 0.7873563218390804, 'examples_seen': 114163, 'step': 7200, 'algorithm': 'articulation_points'}
I0716 18:31:14.927249 137040288290304 run.py:722] (val) algo articulation_points step 7250: {'is_cut': 0.6961325966850829, 'score': 0.6961325966850829, 'examples_seen': 114957, 'step': 7250, 'algorithm': 'articulation_points'}
I0716 18:31:16.544173 137040288290304 run.py:722] (val) algo articulation_points step 7300: {'is_cut': 0.7855153203342619, 'score': 0.7855153203342619, 'examples_seen': 115775, 'step': 7300, 'algorithm': 'articulation_points'}
I0716 18:31:18.147430 137040288290304 run.py:722] (val) algo articulation_points step 7350: {'is_cut': 0.7261146496815286, 'score': 0.7261146496815286, 'examples_seen': 116585, 'step': 7350, 'algorithm': 'articulation_points'}
I0716 18:31:19.746249 137040288290304 run.py:722] (val) algo articulation_points step 7400: {'is_cut': 0.7711598746081505, 'score': 0.7711598746081505, 'examples_seen': 117369, 'step': 7400, 'algorithm': 'articulation_points'}
I0716 18:31:21.363976 137040288290304 run.py:722] (val) algo articulation_points step 7450: {'is_cut': 0.7692307692307693, 'score': 0.7692307692307693, 'examples_seen': 118150, 'step': 7450, 'algorithm': 'articulation_points'}
I0716 18:31:22.999156 137040288290304 run.py:722] (val) algo articulation_points step 7500: {'is_cut': 0.84251968503937, 'score': 0.84251968503937, 'examples_seen': 118931, 'step': 7500, 'algorithm': 'articulation_points'}
I0716 18:31:24.645199 137040288290304 run.py:722] (val) algo articulation_points step 7550: {'is_cut': 0.7476635514018691, 'score': 0.7476635514018691, 'examples_seen': 119715, 'step': 7550, 'algorithm': 'articulation_points'}
I0716 18:31:26.255430 137040288290304 run.py:722] (val) algo articulation_points step 7600: {'is_cut': 0.7543859649122807, 'score': 0.7543859649122807, 'examples_seen': 120499, 'step': 7600, 'algorithm': 'articulation_points'}
I0716 18:31:27.895830 137040288290304 run.py:722] (val) algo articulation_points step 7650: {'is_cut': 0.749090909090909, 'score': 0.749090909090909, 'examples_seen': 121320, 'step': 7650, 'algorithm': 'articulation_points'}
I0716 18:31:29.458993 137040288290304 run.py:722] (val) algo articulation_points step 7700: {'is_cut': 0.7850467289719625, 'score': 0.7850467289719625, 'examples_seen': 122120, 'step': 7700, 'algorithm': 'articulation_points'}
I0716 18:31:31.059763 137040288290304 run.py:722] (val) algo articulation_points step 7750: {'is_cut': 0.7932011331444758, 'score': 0.7932011331444758, 'examples_seen': 122916, 'step': 7750, 'algorithm': 'articulation_points'}
I0716 18:31:32.673988 137040288290304 run.py:722] (val) algo articulation_points step 7800: {'is_cut': 0.6776859504132231, 'score': 0.6776859504132231, 'examples_seen': 123694, 'step': 7800, 'algorithm': 'articulation_points'}
I0716 18:31:34.265209 137040288290304 run.py:722] (val) algo articulation_points step 7850: {'is_cut': 0.783132530120482, 'score': 0.783132530120482, 'examples_seen': 124473, 'step': 7850, 'algorithm': 'articulation_points'}
I0716 18:31:35.891012 137040288290304 run.py:722] (val) algo articulation_points step 7900: {'is_cut': 0.7392405063291139, 'score': 0.7392405063291139, 'examples_seen': 125257, 'step': 7900, 'algorithm': 'articulation_points'}
I0716 18:31:37.507195 137040288290304 run.py:722] (val) algo articulation_points step 7950: {'is_cut': 0.7277628032345013, 'score': 0.7277628032345013, 'examples_seen': 126040, 'step': 7950, 'algorithm': 'articulation_points'}
I0716 18:31:39.172417 137040288290304 run.py:722] (val) algo articulation_points step 8000: {'is_cut': 0.8463611859838276, 'score': 0.8463611859838276, 'examples_seen': 126860, 'step': 8000, 'algorithm': 'articulation_points'}
I0716 18:31:40.762123 137040288290304 run.py:722] (val) algo articulation_points step 8050: {'is_cut': 0.7874564459930314, 'score': 0.7874564459930314, 'examples_seen': 127654, 'step': 8050, 'algorithm': 'articulation_points'}
I0716 18:31:42.427688 137040288290304 run.py:722] (val) algo articulation_points step 8100: {'is_cut': 0.7609254498714653, 'score': 0.7609254498714653, 'examples_seen': 128447, 'step': 8100, 'algorithm': 'articulation_points'}
I0716 18:31:44.054437 137040288290304 run.py:722] (val) algo articulation_points step 8150: {'is_cut': 0.6946778711484594, 'score': 0.6946778711484594, 'examples_seen': 129242, 'step': 8150, 'algorithm': 'articulation_points'}
I0716 18:31:45.660030 137040288290304 run.py:722] (val) algo articulation_points step 8200: {'is_cut': 0.8071216617210683, 'score': 0.8071216617210683, 'examples_seen': 130027, 'step': 8200, 'algorithm': 'articulation_points'}
I0716 18:31:47.300638 137040288290304 run.py:722] (val) algo articulation_points step 8250: {'is_cut': 0.782608695652174, 'score': 0.782608695652174, 'examples_seen': 130806, 'step': 8250, 'algorithm': 'articulation_points'}
I0716 18:31:48.953123 137040288290304 run.py:722] (val) algo articulation_points step 8300: {'is_cut': 0.766355140186916, 'score': 0.766355140186916, 'examples_seen': 131584, 'step': 8300, 'algorithm': 'articulation_points'}
I0716 18:31:50.597913 137040288290304 run.py:722] (val) algo articulation_points step 8350: {'is_cut': 0.7329545454545454, 'score': 0.7329545454545454, 'examples_seen': 132407, 'step': 8350, 'algorithm': 'articulation_points'}
I0716 18:31:52.156034 137040288290304 run.py:722] (val) algo articulation_points step 8400: {'is_cut': 0.7307692307692308, 'score': 0.7307692307692308, 'examples_seen': 133208, 'step': 8400, 'algorithm': 'articulation_points'}
I0716 18:31:53.790435 137040288290304 run.py:722] (val) algo articulation_points step 8450: {'is_cut': 0.6766467065868264, 'score': 0.6766467065868264, 'examples_seen': 133997, 'step': 8450, 'algorithm': 'articulation_points'}
I0716 18:31:55.339658 137040288290304 run.py:722] (val) algo articulation_points step 8500: {'is_cut': 0.7340067340067339, 'score': 0.7340067340067339, 'examples_seen': 134780, 'step': 8500, 'algorithm': 'articulation_points'}
I0716 18:31:56.954386 137040288290304 run.py:722] (val) algo articulation_points step 8550: {'is_cut': 0.7925696594427244, 'score': 0.7925696594427244, 'examples_seen': 135570, 'step': 8550, 'algorithm': 'articulation_points'}
I0716 18:31:58.584996 137040288290304 run.py:722] (val) algo articulation_points step 8600: {'is_cut': 0.7935483870967741, 'score': 0.7935483870967741, 'examples_seen': 136362, 'step': 8600, 'algorithm': 'articulation_points'}
I0716 18:32:00.205282 137040288290304 run.py:722] (val) algo articulation_points step 8650: {'is_cut': 0.6847457627118644, 'score': 0.6847457627118644, 'examples_seen': 137135, 'step': 8650, 'algorithm': 'articulation_points'}
I0716 18:32:01.786874 137040288290304 run.py:722] (val) algo articulation_points step 8700: {'is_cut': 0.7740112994350282, 'score': 0.7740112994350282, 'examples_seen': 137954, 'step': 8700, 'algorithm': 'articulation_points'}
I0716 18:32:03.394081 137040288290304 run.py:722] (val) algo articulation_points step 8750: {'is_cut': 0.7506053268765133, 'score': 0.7506053268765133, 'examples_seen': 138756, 'step': 8750, 'algorithm': 'articulation_points'}
I0716 18:32:04.941152 137040288290304 run.py:722] (val) algo articulation_points step 8800: {'is_cut': 0.7986577181208053, 'score': 0.7986577181208053, 'examples_seen': 139540, 'step': 8800, 'algorithm': 'articulation_points'}
I0716 18:32:06.531861 137040288290304 run.py:722] (val) algo articulation_points step 8850: {'is_cut': 0.7605633802816901, 'score': 0.7605633802816901, 'examples_seen': 140330, 'step': 8850, 'algorithm': 'articulation_points'}
I0716 18:32:08.099075 137040288290304 run.py:722] (val) algo articulation_points step 8900: {'is_cut': 0.843205574912892, 'score': 0.843205574912892, 'examples_seen': 141109, 'step': 8900, 'algorithm': 'articulation_points'}
I0716 18:32:09.661389 137040288290304 run.py:722] (val) algo articulation_points step 8950: {'is_cut': 0.7833827893175075, 'score': 0.7833827893175075, 'examples_seen': 141899, 'step': 8950, 'algorithm': 'articulation_points'}
I0716 18:32:11.284839 137040288290304 run.py:722] (val) algo articulation_points step 9000: {'is_cut': 0.6825396825396827, 'score': 0.6825396825396827, 'examples_seen': 142677, 'step': 9000, 'algorithm': 'articulation_points'}
I0716 18:32:12.930000 137040288290304 run.py:722] (val) algo articulation_points step 9050: {'is_cut': 0.7236842105263158, 'score': 0.7236842105263158, 'examples_seen': 143489, 'step': 9050, 'algorithm': 'articulation_points'}
I0716 18:32:14.593538 137040288290304 run.py:722] (val) algo articulation_points step 9100: {'is_cut': 0.7204301075268816, 'score': 0.7204301075268816, 'examples_seen': 144301, 'step': 9100, 'algorithm': 'articulation_points'}
I0716 18:32:16.228221 137040288290304 run.py:722] (val) algo articulation_points step 9150: {'is_cut': 0.7687074829931974, 'score': 0.7687074829931974, 'examples_seen': 145094, 'step': 9150, 'algorithm': 'articulation_points'}
I0716 18:32:17.834418 137040288290304 run.py:722] (val) algo articulation_points step 9200: {'is_cut': 0.7021943573667712, 'score': 0.7021943573667712, 'examples_seen': 145880, 'step': 9200, 'algorithm': 'articulation_points'}
I0716 18:32:19.421088 137040288290304 run.py:722] (val) algo articulation_points step 9250: {'is_cut': 0.7794561933534742, 'score': 0.7794561933534742, 'examples_seen': 146666, 'step': 9250, 'algorithm': 'articulation_points'}
I0716 18:32:21.057236 137040288290304 run.py:722] (val) algo articulation_points step 9300: {'is_cut': 0.7958115183246073, 'score': 0.7958115183246073, 'examples_seen': 147448, 'step': 9300, 'algorithm': 'articulation_points'}
I0716 18:32:22.674220 137040288290304 run.py:722] (val) algo articulation_points step 9350: {'is_cut': 0.7450980392156864, 'score': 0.7450980392156864, 'examples_seen': 148230, 'step': 9350, 'algorithm': 'articulation_points'}
I0716 18:32:24.294770 137040288290304 run.py:722] (val) algo articulation_points step 9400: {'is_cut': 0.7731958762886598, 'score': 0.7731958762886598, 'examples_seen': 149047, 'step': 9400, 'algorithm': 'articulation_points'}
I0716 18:32:25.957848 137040288290304 run.py:722] (val) algo articulation_points step 9450: {'is_cut': 0.7396449704142012, 'score': 0.7396449704142012, 'examples_seen': 149855, 'step': 9450, 'algorithm': 'articulation_points'}
I0716 18:32:27.575457 137040288290304 run.py:722] (val) algo articulation_points step 9500: {'is_cut': 0.7806451612903226, 'score': 0.7806451612903226, 'examples_seen': 150644, 'step': 9500, 'algorithm': 'articulation_points'}
I0716 18:32:29.202933 137040288290304 run.py:722] (val) algo articulation_points step 9550: {'is_cut': 0.7988826815642457, 'score': 0.7988826815642457, 'examples_seen': 151437, 'step': 9550, 'algorithm': 'articulation_points'}
I0716 18:32:30.799424 137040288290304 run.py:722] (val) algo articulation_points step 9600: {'is_cut': 0.7625, 'score': 0.7625, 'examples_seen': 152222, 'step': 9600, 'algorithm': 'articulation_points'}
I0716 18:32:32.467321 137040288290304 run.py:722] (val) algo articulation_points step 9650: {'is_cut': 0.7447447447447446, 'score': 0.7447447447447446, 'examples_seen': 153008, 'step': 9650, 'algorithm': 'articulation_points'}
I0716 18:32:34.148586 137040288290304 run.py:722] (val) algo articulation_points step 9700: {'is_cut': 0.7418397626112759, 'score': 0.7418397626112759, 'examples_seen': 153803, 'step': 9700, 'algorithm': 'articulation_points'}
I0716 18:32:35.824692 137040288290304 run.py:722] (val) algo articulation_points step 9750: {'is_cut': 0.7402298850574712, 'score': 0.7402298850574712, 'examples_seen': 154616, 'step': 9750, 'algorithm': 'articulation_points'}
I0716 18:32:37.390779 137040288290304 run.py:722] (val) algo articulation_points step 9800: {'is_cut': 0.7896103896103897, 'score': 0.7896103896103897, 'examples_seen': 155420, 'step': 9800, 'algorithm': 'articulation_points'}
I0716 18:32:39.030295 137040288290304 run.py:722] (val) algo articulation_points step 9850: {'is_cut': 0.792079207920792, 'score': 0.792079207920792, 'examples_seen': 156214, 'step': 9850, 'algorithm': 'articulation_points'}
I0716 18:32:40.590436 137040288290304 run.py:722] (val) algo articulation_points step 9900: {'is_cut': 0.734006734006734, 'score': 0.734006734006734, 'examples_seen': 157002, 'step': 9900, 'algorithm': 'articulation_points'}
I0716 18:32:42.206615 137040288290304 run.py:722] (val) algo articulation_points step 9950: {'is_cut': 0.7650602409638556, 'score': 0.7650602409638556, 'examples_seen': 157775, 'step': 9950, 'algorithm': 'articulation_points'}
