I0716 22:37:05.402211 139152854750720 run.py:722] (val) algo quickselect step 0: {'median': 0.029052734375, 'score': 0.029052734375, 'examples_seen': 46, 'step': 0, 'algorithm': 'quickselect'}
I0716 23:01:27.538204 139152854750720 run.py:722] (val) algo quickselect step 7050: {'median': 0.19580078125, 'score': 0.19580078125, 'examples_seen': 227850, 'step': 7050, 'algorithm': 'quickselect'}
I0716 23:01:37.223327 139152854750720 run.py:722] (val) algo quickselect step 7100: {'median': 0.20751953125, 'score': 0.20751953125, 'examples_seen': 229450, 'step': 7100, 'algorithm': 'quickselect'}
I0716 23:01:46.948727 139152854750720 run.py:722] (val) algo quickselect step 7150: {'median': 0.174072265625, 'score': 0.174072265625, 'examples_seen': 231046, 'step': 7150, 'algorithm': 'quickselect'}
I0716 23:01:56.682701 139152854750720 run.py:722] (val) algo quickselect step 7200: {'median': 0.155029296875, 'score': 0.155029296875, 'examples_seen': 232652, 'step': 7200, 'algorithm': 'quickselect'}
I0716 23:02:06.367542 139152854750720 run.py:722] (val) algo quickselect step 7250: {'median': 0.206298828125, 'score': 0.206298828125, 'examples_seen': 234226, 'step': 7250, 'algorithm': 'quickselect'}
I0716 23:02:16.051196 139152854750720 run.py:722] (val) algo quickselect step 7300: {'median': 0.160888671875, 'score': 0.160888671875, 'examples_seen': 235894, 'step': 7300, 'algorithm': 'quickselect'}
I0716 23:02:25.783896 139152854750720 run.py:722] (val) algo quickselect step 7350: {'median': 0.197998046875, 'score': 0.197998046875, 'examples_seen': 237531, 'step': 7350, 'algorithm': 'quickselect'}
I0716 23:02:35.449962 139152854750720 run.py:722] (val) algo quickselect step 7400: {'median': 0.151611328125, 'score': 0.151611328125, 'examples_seen': 239131, 'step': 7400, 'algorithm': 'quickselect'}
I0716 23:02:45.156824 139152854750720 run.py:722] (val) algo quickselect step 7450: {'median': 0.231689453125, 'score': 0.231689453125, 'examples_seen': 240724, 'step': 7450, 'algorithm': 'quickselect'}
I0716 23:02:54.788814 139152854750720 run.py:722] (val) algo quickselect step 7500: {'median': 0.158447265625, 'score': 0.158447265625, 'examples_seen': 242301, 'step': 7500, 'algorithm': 'quickselect'}
I0716 23:03:04.594866 139152854750720 run.py:722] (val) algo quickselect step 7550: {'median': 0.158203125, 'score': 0.158203125, 'examples_seen': 243893, 'step': 7550, 'algorithm': 'quickselect'}
I0716 23:03:14.298968 139152854750720 run.py:722] (val) algo quickselect step 7600: {'median': 0.2626953125, 'score': 0.2626953125, 'examples_seen': 245478, 'step': 7600, 'algorithm': 'quickselect'}
I0716 23:03:24.083844 139152854750720 run.py:722] (val) algo quickselect step 7650: {'median': 0.150634765625, 'score': 0.150634765625, 'examples_seen': 247169, 'step': 7650, 'algorithm': 'quickselect'}
I0716 23:03:33.726062 139152854750720 run.py:722] (val) algo quickselect step 7700: {'median': 0.193359375, 'score': 0.193359375, 'examples_seen': 248817, 'step': 7700, 'algorithm': 'quickselect'}
I0716 23:03:43.431478 139152854750720 run.py:722] (val) algo quickselect step 7750: {'median': 0.204833984375, 'score': 0.204833984375, 'examples_seen': 250443, 'step': 7750, 'algorithm': 'quickselect'}
I0716 23:03:53.122290 139152854750720 run.py:722] (val) algo quickselect step 7800: {'median': 0.1572265625, 'score': 0.1572265625, 'examples_seen': 252043, 'step': 7800, 'algorithm': 'quickselect'}
I0716 23:04:02.816426 139152854750720 run.py:722] (val) algo quickselect step 7850: {'median': 0.162841796875, 'score': 0.162841796875, 'examples_seen': 253616, 'step': 7850, 'algorithm': 'quickselect'}
I0716 23:04:12.519283 139152854750720 run.py:722] (val) algo quickselect step 7900: {'median': 0.13720703125, 'score': 0.13720703125, 'examples_seen': 255202, 'step': 7900, 'algorithm': 'quickselect'}
I0716 23:04:22.219694 139152854750720 run.py:722] (val) algo quickselect step 7950: {'median': 0.157958984375, 'score': 0.157958984375, 'examples_seen': 256806, 'step': 7950, 'algorithm': 'quickselect'}
I0716 23:04:31.944889 139152854750720 run.py:722] (val) algo quickselect step 8000: {'median': 0.10888671875, 'score': 0.10888671875, 'examples_seen': 258486, 'step': 8000, 'algorithm': 'quickselect'}
I0716 23:04:41.652895 139152854750720 run.py:722] (val) algo quickselect step 8050: {'median': 0.11328125, 'score': 0.11328125, 'examples_seen': 260113, 'step': 8050, 'algorithm': 'quickselect'}
I0716 23:04:51.346657 139152854750720 run.py:722] (val) algo quickselect step 8100: {'median': 0.141845703125, 'score': 0.141845703125, 'examples_seen': 261722, 'step': 8100, 'algorithm': 'quickselect'}
I0716 23:05:01.031889 139152854750720 run.py:722] (val) algo quickselect step 8150: {'median': 0.168701171875, 'score': 0.168701171875, 'examples_seen': 263319, 'step': 8150, 'algorithm': 'quickselect'}
I0716 23:05:10.744015 139152854750720 run.py:722] (val) algo quickselect step 8200: {'median': 0.123291015625, 'score': 0.123291015625, 'examples_seen': 264916, 'step': 8200, 'algorithm': 'quickselect'}
I0716 23:05:20.458804 139152854750720 run.py:722] (val) algo quickselect step 8250: {'median': 0.134765625, 'score': 0.134765625, 'examples_seen': 266510, 'step': 8250, 'algorithm': 'quickselect'}
I0716 23:05:30.236324 139152854750720 run.py:722] (val) algo quickselect step 8300: {'median': 0.14306640625, 'score': 0.14306640625, 'examples_seen': 268103, 'step': 8300, 'algorithm': 'quickselect'}
I0716 23:05:39.922940 139152854750720 run.py:722] (val) algo quickselect step 8350: {'median': 0.15185546875, 'score': 0.15185546875, 'examples_seen': 269787, 'step': 8350, 'algorithm': 'quickselect'}
I0716 23:05:49.607018 139152854750720 run.py:722] (val) algo quickselect step 8400: {'median': 0.182373046875, 'score': 0.182373046875, 'examples_seen': 271438, 'step': 8400, 'algorithm': 'quickselect'}
I0716 23:05:59.268883 139152854750720 run.py:722] (val) algo quickselect step 8450: {'median': 0.150146484375, 'score': 0.150146484375, 'examples_seen': 273037, 'step': 8450, 'algorithm': 'quickselect'}
I0716 23:06:09.008640 139152854750720 run.py:722] (val) algo quickselect step 8500: {'median': 0.1826171875, 'score': 0.1826171875, 'examples_seen': 274658, 'step': 8500, 'algorithm': 'quickselect'}
I0716 23:06:18.686643 139152854750720 run.py:722] (val) algo quickselect step 8550: {'median': 0.1630859375, 'score': 0.1630859375, 'examples_seen': 276254, 'step': 8550, 'algorithm': 'quickselect'}
I0716 23:06:28.380560 139152854750720 run.py:722] (val) algo quickselect step 8600: {'median': 0.15576171875, 'score': 0.15576171875, 'examples_seen': 277855, 'step': 8600, 'algorithm': 'quickselect'}
I0716 23:06:38.105818 139152854750720 run.py:722] (val) algo quickselect step 8650: {'median': 0.19775390625, 'score': 0.19775390625, 'examples_seen': 279434, 'step': 8650, 'algorithm': 'quickselect'}
I0716 23:06:47.814195 139152854750720 run.py:722] (val) algo quickselect step 8700: {'median': 0.13330078125, 'score': 0.13330078125, 'examples_seen': 281121, 'step': 8700, 'algorithm': 'quickselect'}
I0716 23:06:57.497049 139152854750720 run.py:722] (val) algo quickselect step 8750: {'median': 0.124267578125, 'score': 0.124267578125, 'examples_seen': 282741, 'step': 8750, 'algorithm': 'quickselect'}
I0716 23:07:07.185821 139152854750720 run.py:722] (val) algo quickselect step 8800: {'median': 0.177978515625, 'score': 0.177978515625, 'examples_seen': 284348, 'step': 8800, 'algorithm': 'quickselect'}
I0716 23:07:16.933064 139152854750720 run.py:722] (val) algo quickselect step 8850: {'median': 0.20556640625, 'score': 0.20556640625, 'examples_seen': 285958, 'step': 8850, 'algorithm': 'quickselect'}
I0716 23:07:26.613601 139152854750720 run.py:722] (val) algo quickselect step 8900: {'median': 0.11865234375, 'score': 0.11865234375, 'examples_seen': 287546, 'step': 8900, 'algorithm': 'quickselect'}
I0716 23:07:36.279508 139152854750720 run.py:722] (val) algo quickselect step 8950: {'median': 0.142333984375, 'score': 0.142333984375, 'examples_seen': 289137, 'step': 8950, 'algorithm': 'quickselect'}
I0716 23:07:45.983707 139152854750720 run.py:722] (val) algo quickselect step 9000: {'median': 0.146240234375, 'score': 0.146240234375, 'examples_seen': 290728, 'step': 9000, 'algorithm': 'quickselect'}
I0716 23:07:55.704443 139152854750720 run.py:722] (val) algo quickselect step 9050: {'median': 0.16015625, 'score': 0.16015625, 'examples_seen': 292431, 'step': 9050, 'algorithm': 'quickselect'}
I0716 23:08:05.431122 139152854750720 run.py:722] (val) algo quickselect step 9100: {'median': 0.164306640625, 'score': 0.164306640625, 'examples_seen': 294069, 'step': 9100, 'algorithm': 'quickselect'}
I0716 23:08:15.076859 139152854750720 run.py:722] (val) algo quickselect step 9150: {'median': 0.166748046875, 'score': 0.166748046875, 'examples_seen': 295667, 'step': 9150, 'algorithm': 'quickselect'}
I0716 23:08:24.753928 139152854750720 run.py:722] (val) algo quickselect step 9200: {'median': 0.109375, 'score': 0.109375, 'examples_seen': 297284, 'step': 9200, 'algorithm': 'quickselect'}
I0716 23:08:34.427141 139152854750720 run.py:722] (val) algo quickselect step 9250: {'median': 0.137939453125, 'score': 0.137939453125, 'examples_seen': 298888, 'step': 9250, 'algorithm': 'quickselect'}
I0716 23:08:44.128280 139152854750720 run.py:722] (val) algo quickselect step 9300: {'median': 0.15869140625, 'score': 0.15869140625, 'examples_seen': 300484, 'step': 9300, 'algorithm': 'quickselect'}
I0716 23:08:53.902817 139152854750720 run.py:722] (val) algo quickselect step 9350: {'median': 0.160400390625, 'score': 0.160400390625, 'examples_seen': 302085, 'step': 9350, 'algorithm': 'quickselect'}
I0716 23:09:03.921919 139152854750720 run.py:722] (val) algo quickselect step 9400: {'median': 0.15771484375, 'score': 0.15771484375, 'examples_seen': 303777, 'step': 9400, 'algorithm': 'quickselect'}
I0716 23:09:13.611589 139152854750720 run.py:722] (val) algo quickselect step 9450: {'median': 0.197021484375, 'score': 0.197021484375, 'examples_seen': 305410, 'step': 9450, 'algorithm': 'quickselect'}
I0716 23:09:23.304234 139152854750720 run.py:722] (val) algo quickselect step 9500: {'median': 0.19580078125, 'score': 0.19580078125, 'examples_seen': 307022, 'step': 9500, 'algorithm': 'quickselect'}
I0716 23:09:33.017420 139152854750720 run.py:722] (val) algo quickselect step 9550: {'median': 0.260498046875, 'score': 0.260498046875, 'examples_seen': 308634, 'step': 9550, 'algorithm': 'quickselect'}
I0716 23:09:42.775670 139152854750720 run.py:722] (val) algo quickselect step 9600: {'median': 0.188720703125, 'score': 0.188720703125, 'examples_seen': 310214, 'step': 9600, 'algorithm': 'quickselect'}
I0716 23:09:52.443360 139152854750720 run.py:722] (val) algo quickselect step 9650: {'median': 0.201416015625, 'score': 0.201416015625, 'examples_seen': 311822, 'step': 9650, 'algorithm': 'quickselect'}
I0716 23:10:02.135575 139152854750720 run.py:722] (val) algo quickselect step 9700: {'median': 0.158447265625, 'score': 0.158447265625, 'examples_seen': 313408, 'step': 9700, 'algorithm': 'quickselect'}
I0716 23:10:11.849466 139152854750720 run.py:722] (val) algo quickselect step 9750: {'median': 0.2265625, 'score': 0.2265625, 'examples_seen': 315087, 'step': 9750, 'algorithm': 'quickselect'}
I0716 23:10:21.549339 139152854750720 run.py:722] (val) algo quickselect step 9800: {'median': 0.133056640625, 'score': 0.133056640625, 'examples_seen': 316722, 'step': 9800, 'algorithm': 'quickselect'}
I0716 23:10:31.250368 139152854750720 run.py:722] (val) algo quickselect step 9850: {'median': 0.200927734375, 'score': 0.200927734375, 'examples_seen': 318323, 'step': 9850, 'algorithm': 'quickselect'}
I0716 23:10:41.022857 139152854750720 run.py:722] (val) algo quickselect step 9900: {'median': 0.1884765625, 'score': 0.1884765625, 'examples_seen': 319940, 'step': 9900, 'algorithm': 'quickselect'}
I0716 23:10:50.739846 139152854750720 run.py:722] (val) algo quickselect step 9950: {'median': 0.20068359375, 'score': 0.20068359375, 'examples_seen': 321518, 'step': 9950, 'algorithm': 'quickselect'}
