I0715 08:40:02.526952 132153658676736 run.py:723] (val) algo dag_shortest_paths step 0: {'pi': 0.708984375, 'score': 0.708984375, 'examples_seen': 41, 'step': 0, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:08.389802 132153658676736 run.py:723] (val) algo dag_shortest_paths step 6400: {'pi': 0.9677734375, 'score': 0.9677734375, 'examples_seen': 189541, 'step': 6400, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:10.505805 132153658676736 run.py:723] (val) algo dag_shortest_paths step 6450: {'pi': 0.9599609375, 'score': 0.9599609375, 'examples_seen': 191034, 'step': 6450, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:12.463449 132153658676736 run.py:723] (val) algo dag_shortest_paths step 6500: {'pi': 0.97265625, 'score': 0.97265625, 'examples_seen': 192495, 'step': 6500, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:14.355517 132153658676736 run.py:723] (val) algo dag_shortest_paths step 6550: {'pi': 0.970703125, 'score': 0.970703125, 'examples_seen': 193975, 'step': 6550, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:16.429466 132153658676736 run.py:723] (val) algo dag_shortest_paths step 6600: {'pi': 0.9541015625, 'score': 0.9541015625, 'examples_seen': 195508, 'step': 6600, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:18.440281 132153658676736 run.py:723] (val) algo dag_shortest_paths step 6650: {'pi': 0.9736328125, 'score': 0.9736328125, 'examples_seen': 196996, 'step': 6650, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:20.437128 132153658676736 run.py:723] (val) algo dag_shortest_paths step 6700: {'pi': 0.9658203125, 'score': 0.9658203125, 'examples_seen': 198488, 'step': 6700, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:22.342439 132153658676736 run.py:723] (val) algo dag_shortest_paths step 6750: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 199957, 'step': 6750, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:24.393527 132153658676736 run.py:723] (val) algo dag_shortest_paths step 6800: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 201449, 'step': 6800, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:26.370944 132153658676736 run.py:723] (val) algo dag_shortest_paths step 6850: {'pi': 0.9580078125, 'score': 0.9580078125, 'examples_seen': 202926, 'step': 6850, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:28.436851 132153658676736 run.py:723] (val) algo dag_shortest_paths step 6900: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 204390, 'step': 6900, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:30.393029 132153658676736 run.py:723] (val) algo dag_shortest_paths step 6950: {'pi': 0.943359375, 'score': 0.943359375, 'examples_seen': 205891, 'step': 6950, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:32.295943 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7000: {'pi': 0.9248046875, 'score': 0.9248046875, 'examples_seen': 207406, 'step': 7000, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:34.716511 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7050: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 208892, 'step': 7050, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:36.695566 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7100: {'pi': 0.9599609375, 'score': 0.9599609375, 'examples_seen': 210377, 'step': 7100, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:38.692307 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7150: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 211835, 'step': 7150, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:40.645675 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7200: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 213300, 'step': 7200, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:42.662516 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7250: {'pi': 0.9697265625, 'score': 0.9697265625, 'examples_seen': 214739, 'step': 7250, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:44.714658 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7300: {'pi': 0.9287109375, 'score': 0.9287109375, 'examples_seen': 216233, 'step': 7300, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:46.723613 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7350: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 217730, 'step': 7350, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:48.637262 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7400: {'pi': 0.9580078125, 'score': 0.9580078125, 'examples_seen': 219210, 'step': 7400, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:50.586216 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7450: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 220710, 'step': 7450, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:52.534812 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7500: {'pi': 0.98046875, 'score': 0.98046875, 'examples_seen': 222169, 'step': 7500, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:54.633125 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7550: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 223648, 'step': 7550, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:56.594523 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7600: {'pi': 0.9794921875, 'score': 0.9794921875, 'examples_seen': 225089, 'step': 7600, 'algorithm': 'dag_shortest_paths'}
I0715 08:46:58.567728 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7650: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 226618, 'step': 7650, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:00.548130 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7700: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 228088, 'step': 7700, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:02.514087 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7750: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 229579, 'step': 7750, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:04.505853 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7800: {'pi': 0.970703125, 'score': 0.970703125, 'examples_seen': 231068, 'step': 7800, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:06.567083 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7850: {'pi': 0.94921875, 'score': 0.94921875, 'examples_seen': 232558, 'step': 7850, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:08.552128 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7900: {'pi': 0.9248046875, 'score': 0.9248046875, 'examples_seen': 234024, 'step': 7900, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:10.567680 132153658676736 run.py:723] (val) algo dag_shortest_paths step 7950: {'pi': 0.9609375, 'score': 0.9609375, 'examples_seen': 235525, 'step': 7950, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:12.636178 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8000: {'pi': 0.9443359375, 'score': 0.9443359375, 'examples_seen': 237055, 'step': 8000, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:14.589277 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8050: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 238513, 'step': 8050, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:16.678474 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8100: {'pi': 0.9580078125, 'score': 0.9580078125, 'examples_seen': 240012, 'step': 8100, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:18.650213 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8150: {'pi': 0.962890625, 'score': 0.962890625, 'examples_seen': 241475, 'step': 8150, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:20.679146 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8200: {'pi': 0.9482421875, 'score': 0.9482421875, 'examples_seen': 242944, 'step': 8200, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:22.730391 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8250: {'pi': 0.9365234375, 'score': 0.9365234375, 'examples_seen': 244454, 'step': 8250, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:24.773625 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8300: {'pi': 0.9521484375, 'score': 0.9521484375, 'examples_seen': 245906, 'step': 8300, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:26.752671 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8350: {'pi': 0.9736328125, 'score': 0.9736328125, 'examples_seen': 247393, 'step': 8350, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:28.706748 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8400: {'pi': 0.962890625, 'score': 0.962890625, 'examples_seen': 248884, 'step': 8400, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:30.653901 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8450: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 250351, 'step': 8450, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:32.643597 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8500: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 251811, 'step': 8500, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:34.619688 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8550: {'pi': 0.951171875, 'score': 0.951171875, 'examples_seen': 253269, 'step': 8550, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:36.590131 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8600: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 254709, 'step': 8600, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:38.777757 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8650: {'pi': 0.9755859375, 'score': 0.9755859375, 'examples_seen': 256207, 'step': 8650, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:40.868280 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8700: {'pi': 0.9658203125, 'score': 0.9658203125, 'examples_seen': 257710, 'step': 8700, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:42.897970 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8750: {'pi': 0.9443359375, 'score': 0.9443359375, 'examples_seen': 259221, 'step': 8750, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:44.887404 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8800: {'pi': 0.947265625, 'score': 0.947265625, 'examples_seen': 260731, 'step': 8800, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:46.859069 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8850: {'pi': 0.9375, 'score': 0.9375, 'examples_seen': 262229, 'step': 8850, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:48.773449 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8900: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 263682, 'step': 8900, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:50.799186 132153658676736 run.py:723] (val) algo dag_shortest_paths step 8950: {'pi': 0.953125, 'score': 0.953125, 'examples_seen': 265146, 'step': 8950, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:52.775924 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9000: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 266590, 'step': 9000, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:54.860786 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9050: {'pi': 0.97265625, 'score': 0.97265625, 'examples_seen': 268084, 'step': 9050, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:56.752912 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9100: {'pi': 0.9521484375, 'score': 0.9521484375, 'examples_seen': 269584, 'step': 9100, 'algorithm': 'dag_shortest_paths'}
I0715 08:47:58.842980 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9150: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 271102, 'step': 9150, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:00.823750 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9200: {'pi': 0.9521484375, 'score': 0.9521484375, 'examples_seen': 272579, 'step': 9200, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:02.919819 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9250: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 274060, 'step': 9250, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:04.930276 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9300: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 275516, 'step': 9300, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:07.085022 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9350: {'pi': 0.9677734375, 'score': 0.9677734375, 'examples_seen': 276965, 'step': 9350, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:09.104432 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9400: {'pi': 0.9775390625, 'score': 0.9775390625, 'examples_seen': 278465, 'step': 9400, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:11.032913 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9450: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 279943, 'step': 9450, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:12.973700 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9500: {'pi': 0.9775390625, 'score': 0.9775390625, 'examples_seen': 281436, 'step': 9500, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:14.960516 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9550: {'pi': 0.9609375, 'score': 0.9609375, 'examples_seen': 282921, 'step': 9550, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:17.060218 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9600: {'pi': 0.9658203125, 'score': 0.9658203125, 'examples_seen': 284404, 'step': 9600, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:19.067015 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9650: {'pi': 0.9658203125, 'score': 0.9658203125, 'examples_seen': 285860, 'step': 9650, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:21.062705 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9700: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 287314, 'step': 9700, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:23.033187 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9750: {'pi': 0.9677734375, 'score': 0.9677734375, 'examples_seen': 288827, 'step': 9750, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:24.986285 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9800: {'pi': 0.9443359375, 'score': 0.9443359375, 'examples_seen': 290348, 'step': 9800, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:27.162654 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9850: {'pi': 0.9541015625, 'score': 0.9541015625, 'examples_seen': 291819, 'step': 9850, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:29.136471 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9900: {'pi': 0.982421875, 'score': 0.982421875, 'examples_seen': 293285, 'step': 9900, 'algorithm': 'dag_shortest_paths'}
I0715 08:48:31.112711 132153658676736 run.py:723] (val) algo dag_shortest_paths step 9950: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 294728, 'step': 9950, 'algorithm': 'dag_shortest_paths'}
