I0715 11:50:49.052280 140347114280448 run.py:723] (val) algo quickselect step 0: {'median': 0.025146484375, 'score': 0.025146484375, 'examples_seen': 46, 'step': 0, 'algorithm': 'quickselect'}
I0715 12:13:14.092420 140347114280448 run.py:723] (val) algo quickselect step 7050: {'median': 0.15283203125, 'score': 0.15283203125, 'examples_seen': 227850, 'step': 7050, 'algorithm': 'quickselect'}
I0715 12:13:22.938366 140347114280448 run.py:723] (val) algo quickselect step 7100: {'median': 0.157470703125, 'score': 0.157470703125, 'examples_seen': 229450, 'step': 7100, 'algorithm': 'quickselect'}
I0715 12:13:31.819269 140347114280448 run.py:723] (val) algo quickselect step 7150: {'median': 0.1953125, 'score': 0.1953125, 'examples_seen': 231046, 'step': 7150, 'algorithm': 'quickselect'}
I0715 12:13:40.713559 140347114280448 run.py:723] (val) algo quickselect step 7200: {'median': 0.166748046875, 'score': 0.166748046875, 'examples_seen': 232652, 'step': 7200, 'algorithm': 'quickselect'}
I0715 12:13:49.585297 140347114280448 run.py:723] (val) algo quickselect step 7250: {'median': 0.255126953125, 'score': 0.255126953125, 'examples_seen': 234226, 'step': 7250, 'algorithm': 'quickselect'}
I0715 12:13:58.433762 140347114280448 run.py:723] (val) algo quickselect step 7300: {'median': 0.1103515625, 'score': 0.1103515625, 'examples_seen': 235894, 'step': 7300, 'algorithm': 'quickselect'}
I0715 12:14:07.368910 140347114280448 run.py:723] (val) algo quickselect step 7350: {'median': 0.3515625, 'score': 0.3515625, 'examples_seen': 237531, 'step': 7350, 'algorithm': 'quickselect'}
I0715 12:14:16.242650 140347114280448 run.py:723] (val) algo quickselect step 7400: {'median': 0.16357421875, 'score': 0.16357421875, 'examples_seen': 239131, 'step': 7400, 'algorithm': 'quickselect'}
I0715 12:14:25.148985 140347114280448 run.py:723] (val) algo quickselect step 7450: {'median': 0.1162109375, 'score': 0.1162109375, 'examples_seen': 240724, 'step': 7450, 'algorithm': 'quickselect'}
I0715 12:14:33.951759 140347114280448 run.py:723] (val) algo quickselect step 7500: {'median': 0.11572265625, 'score': 0.11572265625, 'examples_seen': 242301, 'step': 7500, 'algorithm': 'quickselect'}
I0715 12:14:42.946312 140347114280448 run.py:723] (val) algo quickselect step 7550: {'median': 0.151123046875, 'score': 0.151123046875, 'examples_seen': 243893, 'step': 7550, 'algorithm': 'quickselect'}
I0715 12:14:51.925812 140347114280448 run.py:723] (val) algo quickselect step 7600: {'median': 0.253173828125, 'score': 0.253173828125, 'examples_seen': 245478, 'step': 7600, 'algorithm': 'quickselect'}
I0715 12:15:00.938990 140347114280448 run.py:723] (val) algo quickselect step 7650: {'median': 0.274658203125, 'score': 0.274658203125, 'examples_seen': 247169, 'step': 7650, 'algorithm': 'quickselect'}
I0715 12:15:10.097624 140347114280448 run.py:723] (val) algo quickselect step 7700: {'median': 0.194580078125, 'score': 0.194580078125, 'examples_seen': 248817, 'step': 7700, 'algorithm': 'quickselect'}
I0715 12:15:18.981389 140347114280448 run.py:723] (val) algo quickselect step 7750: {'median': 0.13134765625, 'score': 0.13134765625, 'examples_seen': 250443, 'step': 7750, 'algorithm': 'quickselect'}
I0715 12:15:27.843567 140347114280448 run.py:723] (val) algo quickselect step 7800: {'median': 0.228759765625, 'score': 0.228759765625, 'examples_seen': 252043, 'step': 7800, 'algorithm': 'quickselect'}
I0715 12:15:36.743400 140347114280448 run.py:723] (val) algo quickselect step 7850: {'median': 0.225341796875, 'score': 0.225341796875, 'examples_seen': 253616, 'step': 7850, 'algorithm': 'quickselect'}
I0715 12:15:45.694432 140347114280448 run.py:723] (val) algo quickselect step 7900: {'median': 0.33154296875, 'score': 0.33154296875, 'examples_seen': 255202, 'step': 7900, 'algorithm': 'quickselect'}
I0715 12:15:54.634168 140347114280448 run.py:723] (val) algo quickselect step 7950: {'median': 0.314453125, 'score': 0.314453125, 'examples_seen': 256806, 'step': 7950, 'algorithm': 'quickselect'}
I0715 12:16:03.593026 140347114280448 run.py:723] (val) algo quickselect step 8000: {'median': 0.12255859375, 'score': 0.12255859375, 'examples_seen': 258486, 'step': 8000, 'algorithm': 'quickselect'}
I0715 12:16:12.506341 140347114280448 run.py:723] (val) algo quickselect step 8050: {'median': 0.111083984375, 'score': 0.111083984375, 'examples_seen': 260113, 'step': 8050, 'algorithm': 'quickselect'}
I0715 12:16:21.437907 140347114280448 run.py:723] (val) algo quickselect step 8100: {'median': 0.411865234375, 'score': 0.411865234375, 'examples_seen': 261722, 'step': 8100, 'algorithm': 'quickselect'}
I0715 12:16:30.357433 140347114280448 run.py:723] (val) algo quickselect step 8150: {'median': 0.134765625, 'score': 0.134765625, 'examples_seen': 263319, 'step': 8150, 'algorithm': 'quickselect'}
I0715 12:16:39.270841 140347114280448 run.py:723] (val) algo quickselect step 8200: {'median': 0.154541015625, 'score': 0.154541015625, 'examples_seen': 264916, 'step': 8200, 'algorithm': 'quickselect'}
I0715 12:16:48.181763 140347114280448 run.py:723] (val) algo quickselect step 8250: {'median': 0.15771484375, 'score': 0.15771484375, 'examples_seen': 266510, 'step': 8250, 'algorithm': 'quickselect'}
I0715 12:16:57.156450 140347114280448 run.py:723] (val) algo quickselect step 8300: {'median': 0.14111328125, 'score': 0.14111328125, 'examples_seen': 268103, 'step': 8300, 'algorithm': 'quickselect'}
I0715 12:17:06.060499 140347114280448 run.py:723] (val) algo quickselect step 8350: {'median': 0.212158203125, 'score': 0.212158203125, 'examples_seen': 269787, 'step': 8350, 'algorithm': 'quickselect'}
I0715 12:17:14.987023 140347114280448 run.py:723] (val) algo quickselect step 8400: {'median': 0.27294921875, 'score': 0.27294921875, 'examples_seen': 271438, 'step': 8400, 'algorithm': 'quickselect'}
I0715 12:17:23.962041 140347114280448 run.py:723] (val) algo quickselect step 8450: {'median': 0.1708984375, 'score': 0.1708984375, 'examples_seen': 273037, 'step': 8450, 'algorithm': 'quickselect'}
I0715 12:17:32.935000 140347114280448 run.py:723] (val) algo quickselect step 8500: {'median': 0.200927734375, 'score': 0.200927734375, 'examples_seen': 274658, 'step': 8500, 'algorithm': 'quickselect'}
I0715 12:17:41.849155 140347114280448 run.py:723] (val) algo quickselect step 8550: {'median': 0.14599609375, 'score': 0.14599609375, 'examples_seen': 276254, 'step': 8550, 'algorithm': 'quickselect'}
I0715 12:17:50.785680 140347114280448 run.py:723] (val) algo quickselect step 8600: {'median': 0.14208984375, 'score': 0.14208984375, 'examples_seen': 277855, 'step': 8600, 'algorithm': 'quickselect'}
I0715 12:17:59.728410 140347114280448 run.py:723] (val) algo quickselect step 8650: {'median': 0.227294921875, 'score': 0.227294921875, 'examples_seen': 279434, 'step': 8650, 'algorithm': 'quickselect'}
I0715 12:18:08.707740 140347114280448 run.py:723] (val) algo quickselect step 8700: {'median': 0.19677734375, 'score': 0.19677734375, 'examples_seen': 281121, 'step': 8700, 'algorithm': 'quickselect'}
I0715 12:18:17.605316 140347114280448 run.py:723] (val) algo quickselect step 8750: {'median': 0.177734375, 'score': 0.177734375, 'examples_seen': 282741, 'step': 8750, 'algorithm': 'quickselect'}
I0715 12:18:26.507849 140347114280448 run.py:723] (val) algo quickselect step 8800: {'median': 0.13232421875, 'score': 0.13232421875, 'examples_seen': 284348, 'step': 8800, 'algorithm': 'quickselect'}
I0715 12:18:35.453755 140347114280448 run.py:723] (val) algo quickselect step 8850: {'median': 0.140625, 'score': 0.140625, 'examples_seen': 285958, 'step': 8850, 'algorithm': 'quickselect'}
I0715 12:18:44.340976 140347114280448 run.py:723] (val) algo quickselect step 8900: {'median': 0.127197265625, 'score': 0.127197265625, 'examples_seen': 287546, 'step': 8900, 'algorithm': 'quickselect'}
I0715 12:18:53.216663 140347114280448 run.py:723] (val) algo quickselect step 8950: {'median': 0.150146484375, 'score': 0.150146484375, 'examples_seen': 289137, 'step': 8950, 'algorithm': 'quickselect'}
I0715 12:19:02.140064 140347114280448 run.py:723] (val) algo quickselect step 9000: {'median': 0.1328125, 'score': 0.1328125, 'examples_seen': 290728, 'step': 9000, 'algorithm': 'quickselect'}
I0715 12:19:11.049342 140347114280448 run.py:723] (val) algo quickselect step 9050: {'median': 0.232666015625, 'score': 0.232666015625, 'examples_seen': 292431, 'step': 9050, 'algorithm': 'quickselect'}
I0715 12:19:19.988905 140347114280448 run.py:723] (val) algo quickselect step 9100: {'median': 0.251708984375, 'score': 0.251708984375, 'examples_seen': 294069, 'step': 9100, 'algorithm': 'quickselect'}
I0715 12:19:28.875325 140347114280448 run.py:723] (val) algo quickselect step 9150: {'median': 0.1240234375, 'score': 0.1240234375, 'examples_seen': 295667, 'step': 9150, 'algorithm': 'quickselect'}
I0715 12:19:37.816370 140347114280448 run.py:723] (val) algo quickselect step 9200: {'median': 0.085205078125, 'score': 0.085205078125, 'examples_seen': 297284, 'step': 9200, 'algorithm': 'quickselect'}
I0715 12:19:46.717013 140347114280448 run.py:723] (val) algo quickselect step 9250: {'median': 0.16552734375, 'score': 0.16552734375, 'examples_seen': 298888, 'step': 9250, 'algorithm': 'quickselect'}
I0715 12:19:55.617449 140347114280448 run.py:723] (val) algo quickselect step 9300: {'median': 0.125244140625, 'score': 0.125244140625, 'examples_seen': 300484, 'step': 9300, 'algorithm': 'quickselect'}
I0715 12:20:04.579919 140347114280448 run.py:723] (val) algo quickselect step 9350: {'median': 0.131591796875, 'score': 0.131591796875, 'examples_seen': 302085, 'step': 9350, 'algorithm': 'quickselect'}
I0715 12:20:13.583896 140347114280448 run.py:723] (val) algo quickselect step 9400: {'median': 0.278076171875, 'score': 0.278076171875, 'examples_seen': 303777, 'step': 9400, 'algorithm': 'quickselect'}
I0715 12:20:22.727052 140347114280448 run.py:723] (val) algo quickselect step 9450: {'median': 0.13623046875, 'score': 0.13623046875, 'examples_seen': 305410, 'step': 9450, 'algorithm': 'quickselect'}
I0715 12:20:31.673448 140347114280448 run.py:723] (val) algo quickselect step 9500: {'median': 0.154296875, 'score': 0.154296875, 'examples_seen': 307022, 'step': 9500, 'algorithm': 'quickselect'}
I0715 12:20:40.648637 140347114280448 run.py:723] (val) algo quickselect step 9550: {'median': 0.194580078125, 'score': 0.194580078125, 'examples_seen': 308634, 'step': 9550, 'algorithm': 'quickselect'}
I0715 12:20:49.631222 140347114280448 run.py:723] (val) algo quickselect step 9600: {'median': 0.159912109375, 'score': 0.159912109375, 'examples_seen': 310214, 'step': 9600, 'algorithm': 'quickselect'}
I0715 12:20:58.560990 140347114280448 run.py:723] (val) algo quickselect step 9650: {'median': 0.168212890625, 'score': 0.168212890625, 'examples_seen': 311822, 'step': 9650, 'algorithm': 'quickselect'}
I0715 12:21:07.569795 140347114280448 run.py:723] (val) algo quickselect step 9700: {'median': 0.11572265625, 'score': 0.11572265625, 'examples_seen': 313408, 'step': 9700, 'algorithm': 'quickselect'}
I0715 12:21:16.510162 140347114280448 run.py:723] (val) algo quickselect step 9750: {'median': 0.122314453125, 'score': 0.122314453125, 'examples_seen': 315087, 'step': 9750, 'algorithm': 'quickselect'}
I0715 12:21:25.477272 140347114280448 run.py:723] (val) algo quickselect step 9800: {'median': 0.213623046875, 'score': 0.213623046875, 'examples_seen': 316722, 'step': 9800, 'algorithm': 'quickselect'}
I0715 12:21:34.373568 140347114280448 run.py:723] (val) algo quickselect step 9850: {'median': 0.247802734375, 'score': 0.247802734375, 'examples_seen': 318323, 'step': 9850, 'algorithm': 'quickselect'}
I0715 12:21:43.415599 140347114280448 run.py:723] (val) algo quickselect step 9900: {'median': 0.290283203125, 'score': 0.290283203125, 'examples_seen': 319940, 'step': 9900, 'algorithm': 'quickselect'}
I0715 12:21:52.417658 140347114280448 run.py:723] (val) algo quickselect step 9950: {'median': 0.146240234375, 'score': 0.146240234375, 'examples_seen': 321518, 'step': 9950, 'algorithm': 'quickselect'}
I0715 12:21:53.668459 140347114280448 run.py:753] Restoring best model from checkpoint...
I0715 12:25:05.837619 140347114280448 run.py:768] (test) algo quickselect : {'median': 0.0888671875, 'score': 0.0888671875, 'examples_seen': 323100, 'step': 10000, 'algorithm': 'quickselect'}
I0715 12:25:05.837808 140347114280448 run.py:770] Done!
