I0715 07:40:45.679643 130963043796480 run.py:723] (val) algo bellman_ford step 0: {'pi': 0.3876953125, 'score': 0.3876953125, 'examples_seen': 159, 'step': 0, 'algorithm': 'bellman_ford'}
I0715 07:48:43.164155 130963043796480 run.py:723] (val) algo bellman_ford step 6750: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 748591, 'step': 6750, 'algorithm': 'bellman_ford'}
I0715 07:48:46.077815 130963043796480 run.py:723] (val) algo bellman_ford step 6800: {'pi': 0.9697265625, 'score': 0.9697265625, 'examples_seen': 754161, 'step': 6800, 'algorithm': 'bellman_ford'}
I0715 07:48:48.962917 130963043796480 run.py:723] (val) algo bellman_ford step 6850: {'pi': 0.9755859375, 'score': 0.9755859375, 'examples_seen': 759700, 'step': 6850, 'algorithm': 'bellman_ford'}
I0715 07:48:51.793212 130963043796480 run.py:723] (val) algo bellman_ford step 6900: {'pi': 0.984375, 'score': 0.984375, 'examples_seen': 765245, 'step': 6900, 'algorithm': 'bellman_ford'}
I0715 07:48:54.689269 130963043796480 run.py:723] (val) algo bellman_ford step 6950: {'pi': 0.93359375, 'score': 0.93359375, 'examples_seen': 770874, 'step': 6950, 'algorithm': 'bellman_ford'}
I0715 07:48:57.490909 130963043796480 run.py:723] (val) algo bellman_ford step 7000: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 776494, 'step': 7000, 'algorithm': 'bellman_ford'}
I0715 07:49:00.239956 130963043796480 run.py:723] (val) algo bellman_ford step 7050: {'pi': 0.98828125, 'score': 0.98828125, 'examples_seen': 781995, 'step': 7050, 'algorithm': 'bellman_ford'}
I0715 07:49:03.108927 130963043796480 run.py:723] (val) algo bellman_ford step 7100: {'pi': 0.9541015625, 'score': 0.9541015625, 'examples_seen': 787530, 'step': 7100, 'algorithm': 'bellman_ford'}
I0715 07:49:06.001548 130963043796480 run.py:723] (val) algo bellman_ford step 7150: {'pi': 0.984375, 'score': 0.984375, 'examples_seen': 793035, 'step': 7150, 'algorithm': 'bellman_ford'}
I0715 07:49:08.892984 130963043796480 run.py:723] (val) algo bellman_ford step 7200: {'pi': 0.9697265625, 'score': 0.9697265625, 'examples_seen': 798444, 'step': 7200, 'algorithm': 'bellman_ford'}
I0715 07:49:11.815641 130963043796480 run.py:723] (val) algo bellman_ford step 7250: {'pi': 0.896484375, 'score': 0.896484375, 'examples_seen': 803897, 'step': 7250, 'algorithm': 'bellman_ford'}
I0715 07:49:14.692395 130963043796480 run.py:723] (val) algo bellman_ford step 7300: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 809451, 'step': 7300, 'algorithm': 'bellman_ford'}
I0715 07:49:17.644460 130963043796480 run.py:723] (val) algo bellman_ford step 7350: {'pi': 0.9677734375, 'score': 0.9677734375, 'examples_seen': 815091, 'step': 7350, 'algorithm': 'bellman_ford'}
I0715 07:49:20.480535 130963043796480 run.py:723] (val) algo bellman_ford step 7400: {'pi': 0.9384765625, 'score': 0.9384765625, 'examples_seen': 820552, 'step': 7400, 'algorithm': 'bellman_ford'}
I0715 07:49:23.350649 130963043796480 run.py:723] (val) algo bellman_ford step 7450: {'pi': 0.970703125, 'score': 0.970703125, 'examples_seen': 826094, 'step': 7450, 'algorithm': 'bellman_ford'}
I0715 07:49:26.284122 130963043796480 run.py:723] (val) algo bellman_ford step 7500: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 831601, 'step': 7500, 'algorithm': 'bellman_ford'}
I0715 07:49:29.132282 130963043796480 run.py:723] (val) algo bellman_ford step 7550: {'pi': 0.990234375, 'score': 0.990234375, 'examples_seen': 837062, 'step': 7550, 'algorithm': 'bellman_ford'}
I0715 07:49:31.984494 130963043796480 run.py:723] (val) algo bellman_ford step 7600: {'pi': 0.9853515625, 'score': 0.9853515625, 'examples_seen': 842436, 'step': 7600, 'algorithm': 'bellman_ford'}
I0715 07:49:34.873931 130963043796480 run.py:723] (val) algo bellman_ford step 7650: {'pi': 0.974609375, 'score': 0.974609375, 'examples_seen': 848046, 'step': 7650, 'algorithm': 'bellman_ford'}
I0715 07:49:37.817136 130963043796480 run.py:723] (val) algo bellman_ford step 7700: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 853681, 'step': 7700, 'algorithm': 'bellman_ford'}
I0715 07:49:40.650734 130963043796480 run.py:723] (val) algo bellman_ford step 7750: {'pi': 0.9501953125, 'score': 0.9501953125, 'examples_seen': 859215, 'step': 7750, 'algorithm': 'bellman_ford'}
I0715 07:49:43.489343 130963043796480 run.py:723] (val) algo bellman_ford step 7800: {'pi': 0.9697265625, 'score': 0.9697265625, 'examples_seen': 864750, 'step': 7800, 'algorithm': 'bellman_ford'}
I0715 07:49:46.454492 130963043796480 run.py:723] (val) algo bellman_ford step 7850: {'pi': 0.919921875, 'score': 0.919921875, 'examples_seen': 870296, 'step': 7850, 'algorithm': 'bellman_ford'}
I0715 07:49:49.274328 130963043796480 run.py:723] (val) algo bellman_ford step 7900: {'pi': 0.9794921875, 'score': 0.9794921875, 'examples_seen': 875822, 'step': 7900, 'algorithm': 'bellman_ford'}
I0715 07:49:52.223093 130963043796480 run.py:723] (val) algo bellman_ford step 7950: {'pi': 0.947265625, 'score': 0.947265625, 'examples_seen': 881345, 'step': 7950, 'algorithm': 'bellman_ford'}
I0715 07:49:55.112179 130963043796480 run.py:723] (val) algo bellman_ford step 8000: {'pi': 0.9296875, 'score': 0.9296875, 'examples_seen': 886969, 'step': 8000, 'algorithm': 'bellman_ford'}
I0715 07:49:58.043979 130963043796480 run.py:723] (val) algo bellman_ford step 8050: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 892571, 'step': 8050, 'algorithm': 'bellman_ford'}
I0715 07:50:00.929668 130963043796480 run.py:723] (val) algo bellman_ford step 8100: {'pi': 0.9541015625, 'score': 0.9541015625, 'examples_seen': 898132, 'step': 8100, 'algorithm': 'bellman_ford'}
I0715 07:50:03.771748 130963043796480 run.py:723] (val) algo bellman_ford step 8150: {'pi': 0.9765625, 'score': 0.9765625, 'examples_seen': 903662, 'step': 8150, 'algorithm': 'bellman_ford'}
I0715 07:50:06.688932 130963043796480 run.py:723] (val) algo bellman_ford step 8200: {'pi': 0.962890625, 'score': 0.962890625, 'examples_seen': 909219, 'step': 8200, 'algorithm': 'bellman_ford'}
I0715 07:50:09.646031 130963043796480 run.py:723] (val) algo bellman_ford step 8250: {'pi': 0.951171875, 'score': 0.951171875, 'examples_seen': 914752, 'step': 8250, 'algorithm': 'bellman_ford'}
I0715 07:50:12.622653 130963043796480 run.py:723] (val) algo bellman_ford step 8300: {'pi': 0.974609375, 'score': 0.974609375, 'examples_seen': 920284, 'step': 8300, 'algorithm': 'bellman_ford'}
I0715 07:50:15.576771 130963043796480 run.py:723] (val) algo bellman_ford step 8350: {'pi': 0.953125, 'score': 0.953125, 'examples_seen': 925882, 'step': 8350, 'algorithm': 'bellman_ford'}
I0715 07:50:18.609997 130963043796480 run.py:723] (val) algo bellman_ford step 8400: {'pi': 0.9677734375, 'score': 0.9677734375, 'examples_seen': 931492, 'step': 8400, 'algorithm': 'bellman_ford'}
I0715 07:50:21.343488 130963043796480 run.py:723] (val) algo bellman_ford step 8450: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 937050, 'step': 8450, 'algorithm': 'bellman_ford'}
I0715 07:50:24.169297 130963043796480 run.py:723] (val) algo bellman_ford step 8500: {'pi': 0.962890625, 'score': 0.962890625, 'examples_seen': 942593, 'step': 8500, 'algorithm': 'bellman_ford'}
I0715 07:50:27.045042 130963043796480 run.py:723] (val) algo bellman_ford step 8550: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 948088, 'step': 8550, 'algorithm': 'bellman_ford'}
I0715 07:50:29.940083 130963043796480 run.py:723] (val) algo bellman_ford step 8600: {'pi': 0.908203125, 'score': 0.908203125, 'examples_seen': 953583, 'step': 8600, 'algorithm': 'bellman_ford'}
I0715 07:50:32.806067 130963043796480 run.py:723] (val) algo bellman_ford step 8650: {'pi': 0.9462890625, 'score': 0.9462890625, 'examples_seen': 959058, 'step': 8650, 'algorithm': 'bellman_ford'}
I0715 07:50:35.670345 130963043796480 run.py:723] (val) algo bellman_ford step 8700: {'pi': 0.98046875, 'score': 0.98046875, 'examples_seen': 964626, 'step': 8700, 'algorithm': 'bellman_ford'}
I0715 07:50:38.524631 130963043796480 run.py:723] (val) algo bellman_ford step 8750: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 970298, 'step': 8750, 'algorithm': 'bellman_ford'}
I0715 07:50:41.347545 130963043796480 run.py:723] (val) algo bellman_ford step 8800: {'pi': 0.98046875, 'score': 0.98046875, 'examples_seen': 975825, 'step': 8800, 'algorithm': 'bellman_ford'}
I0715 07:50:44.317508 130963043796480 run.py:723] (val) algo bellman_ford step 8850: {'pi': 0.962890625, 'score': 0.962890625, 'examples_seen': 981377, 'step': 8850, 'algorithm': 'bellman_ford'}
I0715 07:50:47.148375 130963043796480 run.py:723] (val) algo bellman_ford step 8900: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 986846, 'step': 8900, 'algorithm': 'bellman_ford'}
I0715 07:50:50.056179 130963043796480 run.py:723] (val) algo bellman_ford step 8950: {'pi': 0.9794921875, 'score': 0.9794921875, 'examples_seen': 992419, 'step': 8950, 'algorithm': 'bellman_ford'}
I0715 07:50:52.977428 130963043796480 run.py:723] (val) algo bellman_ford step 9000: {'pi': 0.94921875, 'score': 0.94921875, 'examples_seen': 997892, 'step': 9000, 'algorithm': 'bellman_ford'}
I0715 07:50:55.908126 130963043796480 run.py:723] (val) algo bellman_ford step 9050: {'pi': 0.9697265625, 'score': 0.9697265625, 'examples_seen': 1003572, 'step': 9050, 'algorithm': 'bellman_ford'}
I0715 07:50:58.773484 130963043796480 run.py:723] (val) algo bellman_ford step 9100: {'pi': 0.9794921875, 'score': 0.9794921875, 'examples_seen': 1009140, 'step': 9100, 'algorithm': 'bellman_ford'}
I0715 07:51:01.608379 130963043796480 run.py:723] (val) algo bellman_ford step 9150: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 1014681, 'step': 9150, 'algorithm': 'bellman_ford'}
I0715 07:51:04.503280 130963043796480 run.py:723] (val) algo bellman_ford step 9200: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 1020218, 'step': 9200, 'algorithm': 'bellman_ford'}
I0715 07:51:07.383977 130963043796480 run.py:723] (val) algo bellman_ford step 9250: {'pi': 0.982421875, 'score': 0.982421875, 'examples_seen': 1025713, 'step': 9250, 'algorithm': 'bellman_ford'}
I0715 07:51:10.209547 130963043796480 run.py:723] (val) algo bellman_ford step 9300: {'pi': 0.9560546875, 'score': 0.9560546875, 'examples_seen': 1031163, 'step': 9300, 'algorithm': 'bellman_ford'}
I0715 07:51:13.058718 130963043796480 run.py:723] (val) algo bellman_ford step 9350: {'pi': 0.9580078125, 'score': 0.9580078125, 'examples_seen': 1036661, 'step': 9350, 'algorithm': 'bellman_ford'}
I0715 07:51:16.043764 130963043796480 run.py:723] (val) algo bellman_ford step 9400: {'pi': 0.974609375, 'score': 0.974609375, 'examples_seen': 1042311, 'step': 9400, 'algorithm': 'bellman_ford'}
I0715 07:51:18.960535 130963043796480 run.py:723] (val) algo bellman_ford step 9450: {'pi': 0.974609375, 'score': 0.974609375, 'examples_seen': 1047901, 'step': 9450, 'algorithm': 'bellman_ford'}
I0715 07:51:21.823869 130963043796480 run.py:723] (val) algo bellman_ford step 9500: {'pi': 0.94140625, 'score': 0.94140625, 'examples_seen': 1053434, 'step': 9500, 'algorithm': 'bellman_ford'}
I0715 07:51:24.730749 130963043796480 run.py:723] (val) algo bellman_ford step 9550: {'pi': 0.9755859375, 'score': 0.9755859375, 'examples_seen': 1059006, 'step': 9550, 'algorithm': 'bellman_ford'}
I0715 07:51:27.604567 130963043796480 run.py:723] (val) algo bellman_ford step 9600: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 1064509, 'step': 9600, 'algorithm': 'bellman_ford'}
I0715 07:51:30.530462 130963043796480 run.py:723] (val) algo bellman_ford step 9650: {'pi': 0.9775390625, 'score': 0.9775390625, 'examples_seen': 1070042, 'step': 9650, 'algorithm': 'bellman_ford'}
I0715 07:51:33.385245 130963043796480 run.py:723] (val) algo bellman_ford step 9700: {'pi': 0.9853515625, 'score': 0.9853515625, 'examples_seen': 1075528, 'step': 9700, 'algorithm': 'bellman_ford'}
I0715 07:51:36.216210 130963043796480 run.py:723] (val) algo bellman_ford step 9750: {'pi': 0.978515625, 'score': 0.978515625, 'examples_seen': 1081174, 'step': 9750, 'algorithm': 'bellman_ford'}
I0715 07:51:39.045984 130963043796480 run.py:723] (val) algo bellman_ford step 9800: {'pi': 0.9853515625, 'score': 0.9853515625, 'examples_seen': 1086803, 'step': 9800, 'algorithm': 'bellman_ford'}
I0715 07:51:41.914231 130963043796480 run.py:723] (val) algo bellman_ford step 9850: {'pi': 0.9599609375, 'score': 0.9599609375, 'examples_seen': 1092342, 'step': 9850, 'algorithm': 'bellman_ford'}
I0715 07:51:44.773714 130963043796480 run.py:723] (val) algo bellman_ford step 9900: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 1097900, 'step': 9900, 'algorithm': 'bellman_ford'}
I0715 07:51:47.644008 130963043796480 run.py:723] (val) algo bellman_ford step 9950: {'pi': 0.943359375, 'score': 0.943359375, 'examples_seen': 1103445, 'step': 9950, 'algorithm': 'bellman_ford'}
