I0716 00:21:16.146480 128008865113600 run.py:722] (val) algo mst_prim step 0: {'pi': 0.48828125, 'score': 0.48828125, 'examples_seen': 84, 'step': 0, 'algorithm': 'mst_prim'}
I0716 00:27:07.524718 128008865113600 run.py:722] (val) algo mst_prim step 6900: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 389507, 'step': 6900, 'algorithm': 'mst_prim'}
I0716 00:27:09.354951 128008865113600 run.py:722] (val) algo mst_prim step 6950: {'pi': 0.9287109375, 'score': 0.9287109375, 'examples_seen': 392435, 'step': 6950, 'algorithm': 'mst_prim'}
I0716 00:27:11.228104 128008865113600 run.py:722] (val) algo mst_prim step 7000: {'pi': 0.9404296875, 'score': 0.9404296875, 'examples_seen': 395323, 'step': 7000, 'algorithm': 'mst_prim'}
I0716 00:27:13.040653 128008865113600 run.py:722] (val) algo mst_prim step 7050: {'pi': 0.9404296875, 'score': 0.9404296875, 'examples_seen': 398132, 'step': 7050, 'algorithm': 'mst_prim'}
I0716 00:27:14.934342 128008865113600 run.py:722] (val) algo mst_prim step 7100: {'pi': 0.947265625, 'score': 0.947265625, 'examples_seen': 400911, 'step': 7100, 'algorithm': 'mst_prim'}
I0716 00:27:16.799360 128008865113600 run.py:722] (val) algo mst_prim step 7150: {'pi': 0.9443359375, 'score': 0.9443359375, 'examples_seen': 403707, 'step': 7150, 'algorithm': 'mst_prim'}
I0716 00:27:18.619703 128008865113600 run.py:722] (val) algo mst_prim step 7200: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 406508, 'step': 7200, 'algorithm': 'mst_prim'}
I0716 00:27:20.520231 128008865113600 run.py:722] (val) algo mst_prim step 7250: {'pi': 0.9599609375, 'score': 0.9599609375, 'examples_seen': 409318, 'step': 7250, 'algorithm': 'mst_prim'}
I0716 00:27:22.421814 128008865113600 run.py:722] (val) algo mst_prim step 7300: {'pi': 0.9365234375, 'score': 0.9365234375, 'examples_seen': 412205, 'step': 7300, 'algorithm': 'mst_prim'}
I0716 00:27:24.341616 128008865113600 run.py:722] (val) algo mst_prim step 7350: {'pi': 0.9580078125, 'score': 0.9580078125, 'examples_seen': 415058, 'step': 7350, 'algorithm': 'mst_prim'}
I0716 00:27:26.185741 128008865113600 run.py:722] (val) algo mst_prim step 7400: {'pi': 0.916015625, 'score': 0.916015625, 'examples_seen': 417912, 'step': 7400, 'algorithm': 'mst_prim'}
I0716 00:27:28.004863 128008865113600 run.py:722] (val) algo mst_prim step 7450: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 420715, 'step': 7450, 'algorithm': 'mst_prim'}
I0716 00:27:29.909874 128008865113600 run.py:722] (val) algo mst_prim step 7500: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 423528, 'step': 7500, 'algorithm': 'mst_prim'}
I0716 00:27:31.807174 128008865113600 run.py:722] (val) algo mst_prim step 7550: {'pi': 0.970703125, 'score': 0.970703125, 'examples_seen': 426306, 'step': 7550, 'algorithm': 'mst_prim'}
I0716 00:27:33.657042 128008865113600 run.py:722] (val) algo mst_prim step 7600: {'pi': 0.9443359375, 'score': 0.9443359375, 'examples_seen': 429096, 'step': 7600, 'algorithm': 'mst_prim'}
I0716 00:27:35.545846 128008865113600 run.py:722] (val) algo mst_prim step 7650: {'pi': 0.9560546875, 'score': 0.9560546875, 'examples_seen': 431991, 'step': 7650, 'algorithm': 'mst_prim'}
I0716 00:27:37.452679 128008865113600 run.py:722] (val) algo mst_prim step 7700: {'pi': 0.9580078125, 'score': 0.9580078125, 'examples_seen': 434881, 'step': 7700, 'algorithm': 'mst_prim'}
I0716 00:27:39.251461 128008865113600 run.py:722] (val) algo mst_prim step 7750: {'pi': 0.953125, 'score': 0.953125, 'examples_seen': 437695, 'step': 7750, 'algorithm': 'mst_prim'}
I0716 00:27:41.076874 128008865113600 run.py:722] (val) algo mst_prim step 7800: {'pi': 0.9677734375, 'score': 0.9677734375, 'examples_seen': 440510, 'step': 7800, 'algorithm': 'mst_prim'}
I0716 00:27:42.898817 128008865113600 run.py:722] (val) algo mst_prim step 7850: {'pi': 0.943359375, 'score': 0.943359375, 'examples_seen': 443292, 'step': 7850, 'algorithm': 'mst_prim'}
I0716 00:27:44.721376 128008865113600 run.py:722] (val) algo mst_prim step 7900: {'pi': 0.94921875, 'score': 0.94921875, 'examples_seen': 446072, 'step': 7900, 'algorithm': 'mst_prim'}
I0716 00:27:46.594734 128008865113600 run.py:722] (val) algo mst_prim step 7950: {'pi': 0.9384765625, 'score': 0.9384765625, 'examples_seen': 448868, 'step': 7950, 'algorithm': 'mst_prim'}
I0716 00:27:48.459449 128008865113600 run.py:722] (val) algo mst_prim step 8000: {'pi': 0.904296875, 'score': 0.904296875, 'examples_seen': 451752, 'step': 8000, 'algorithm': 'mst_prim'}
I0716 00:27:50.355886 128008865113600 run.py:722] (val) algo mst_prim step 8050: {'pi': 0.9306640625, 'score': 0.9306640625, 'examples_seen': 454601, 'step': 8050, 'algorithm': 'mst_prim'}
I0716 00:27:52.175565 128008865113600 run.py:722] (val) algo mst_prim step 8100: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 457450, 'step': 8100, 'algorithm': 'mst_prim'}
I0716 00:27:54.034954 128008865113600 run.py:722] (val) algo mst_prim step 8150: {'pi': 0.962890625, 'score': 0.962890625, 'examples_seen': 460254, 'step': 8150, 'algorithm': 'mst_prim'}
I0716 00:27:55.874325 128008865113600 run.py:722] (val) algo mst_prim step 8200: {'pi': 0.9482421875, 'score': 0.9482421875, 'examples_seen': 463060, 'step': 8200, 'algorithm': 'mst_prim'}
I0716 00:27:57.742668 128008865113600 run.py:722] (val) algo mst_prim step 8250: {'pi': 0.9365234375, 'score': 0.9365234375, 'examples_seen': 465871, 'step': 8250, 'algorithm': 'mst_prim'}
I0716 00:27:59.676288 128008865113600 run.py:722] (val) algo mst_prim step 8300: {'pi': 0.947265625, 'score': 0.947265625, 'examples_seen': 468672, 'step': 8300, 'algorithm': 'mst_prim'}
I0716 00:28:01.559316 128008865113600 run.py:722] (val) algo mst_prim step 8350: {'pi': 0.9560546875, 'score': 0.9560546875, 'examples_seen': 471526, 'step': 8350, 'algorithm': 'mst_prim'}
I0716 00:28:03.514847 128008865113600 run.py:722] (val) algo mst_prim step 8400: {'pi': 0.9541015625, 'score': 0.9541015625, 'examples_seen': 474409, 'step': 8400, 'algorithm': 'mst_prim'}
I0716 00:28:05.397492 128008865113600 run.py:722] (val) algo mst_prim step 8450: {'pi': 0.9541015625, 'score': 0.9541015625, 'examples_seen': 477268, 'step': 8450, 'algorithm': 'mst_prim'}
I0716 00:28:07.322456 128008865113600 run.py:722] (val) algo mst_prim step 8500: {'pi': 0.9580078125, 'score': 0.9580078125, 'examples_seen': 480081, 'step': 8500, 'algorithm': 'mst_prim'}
I0716 00:28:09.239363 128008865113600 run.py:722] (val) algo mst_prim step 8550: {'pi': 0.947265625, 'score': 0.947265625, 'examples_seen': 482868, 'step': 8550, 'algorithm': 'mst_prim'}
I0716 00:28:11.084330 128008865113600 run.py:722] (val) algo mst_prim step 8600: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 485664, 'step': 8600, 'algorithm': 'mst_prim'}
I0716 00:28:12.942278 128008865113600 run.py:722] (val) algo mst_prim step 8650: {'pi': 0.9365234375, 'score': 0.9365234375, 'examples_seen': 488441, 'step': 8650, 'algorithm': 'mst_prim'}
I0716 00:28:14.815770 128008865113600 run.py:722] (val) algo mst_prim step 8700: {'pi': 0.9541015625, 'score': 0.9541015625, 'examples_seen': 491333, 'step': 8700, 'algorithm': 'mst_prim'}
I0716 00:28:16.674389 128008865113600 run.py:722] (val) algo mst_prim step 8750: {'pi': 0.9560546875, 'score': 0.9560546875, 'examples_seen': 494213, 'step': 8750, 'algorithm': 'mst_prim'}
I0716 00:28:18.526476 128008865113600 run.py:722] (val) algo mst_prim step 8800: {'pi': 0.9404296875, 'score': 0.9404296875, 'examples_seen': 497025, 'step': 8800, 'algorithm': 'mst_prim'}
I0716 00:28:20.406354 128008865113600 run.py:722] (val) algo mst_prim step 8850: {'pi': 0.92578125, 'score': 0.92578125, 'examples_seen': 499850, 'step': 8850, 'algorithm': 'mst_prim'}
I0716 00:28:22.222964 128008865113600 run.py:722] (val) algo mst_prim step 8900: {'pi': 0.9501953125, 'score': 0.9501953125, 'examples_seen': 502637, 'step': 8900, 'algorithm': 'mst_prim'}
I0716 00:28:24.024605 128008865113600 run.py:722] (val) algo mst_prim step 8950: {'pi': 0.923828125, 'score': 0.923828125, 'examples_seen': 505392, 'step': 8950, 'algorithm': 'mst_prim'}
I0716 00:28:25.888169 128008865113600 run.py:722] (val) algo mst_prim step 9000: {'pi': 0.94140625, 'score': 0.94140625, 'examples_seen': 508139, 'step': 9000, 'algorithm': 'mst_prim'}
I0716 00:28:27.796634 128008865113600 run.py:722] (val) algo mst_prim step 9050: {'pi': 0.951171875, 'score': 0.951171875, 'examples_seen': 511068, 'step': 9050, 'algorithm': 'mst_prim'}
I0716 00:28:29.670152 128008865113600 run.py:722] (val) algo mst_prim step 9100: {'pi': 0.935546875, 'score': 0.935546875, 'examples_seen': 513951, 'step': 9100, 'algorithm': 'mst_prim'}
I0716 00:28:31.514499 128008865113600 run.py:722] (val) algo mst_prim step 9150: {'pi': 0.9423828125, 'score': 0.9423828125, 'examples_seen': 516763, 'step': 9150, 'algorithm': 'mst_prim'}
I0716 00:28:33.382578 128008865113600 run.py:722] (val) algo mst_prim step 9200: {'pi': 0.9423828125, 'score': 0.9423828125, 'examples_seen': 519585, 'step': 9200, 'algorithm': 'mst_prim'}
I0716 00:28:35.229253 128008865113600 run.py:722] (val) algo mst_prim step 9250: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 522382, 'step': 9250, 'algorithm': 'mst_prim'}
I0716 00:28:37.050765 128008865113600 run.py:722] (val) algo mst_prim step 9300: {'pi': 0.9697265625, 'score': 0.9697265625, 'examples_seen': 525200, 'step': 9300, 'algorithm': 'mst_prim'}
I0716 00:28:38.934147 128008865113600 run.py:722] (val) algo mst_prim step 9350: {'pi': 0.9453125, 'score': 0.9453125, 'examples_seen': 527972, 'step': 9350, 'algorithm': 'mst_prim'}
I0716 00:28:40.816436 128008865113600 run.py:722] (val) algo mst_prim step 9400: {'pi': 0.9716796875, 'score': 0.9716796875, 'examples_seen': 530840, 'step': 9400, 'algorithm': 'mst_prim'}
I0716 00:28:42.685477 128008865113600 run.py:722] (val) algo mst_prim step 9450: {'pi': 0.9560546875, 'score': 0.9560546875, 'examples_seen': 533704, 'step': 9450, 'algorithm': 'mst_prim'}
I0716 00:28:44.532046 128008865113600 run.py:722] (val) algo mst_prim step 9500: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 536567, 'step': 9500, 'algorithm': 'mst_prim'}
I0716 00:28:46.355370 128008865113600 run.py:722] (val) algo mst_prim step 9550: {'pi': 0.9443359375, 'score': 0.9443359375, 'examples_seen': 539410, 'step': 9550, 'algorithm': 'mst_prim'}
I0716 00:28:48.234562 128008865113600 run.py:722] (val) algo mst_prim step 9600: {'pi': 0.9716796875, 'score': 0.9716796875, 'examples_seen': 542217, 'step': 9600, 'algorithm': 'mst_prim'}
I0716 00:28:50.081989 128008865113600 run.py:722] (val) algo mst_prim step 9650: {'pi': 0.9580078125, 'score': 0.9580078125, 'examples_seen': 545004, 'step': 9650, 'algorithm': 'mst_prim'}
I0716 00:28:51.974350 128008865113600 run.py:722] (val) algo mst_prim step 9700: {'pi': 0.9443359375, 'score': 0.9443359375, 'examples_seen': 547822, 'step': 9700, 'algorithm': 'mst_prim'}
I0716 00:28:53.808717 128008865113600 run.py:722] (val) algo mst_prim step 9750: {'pi': 0.962890625, 'score': 0.962890625, 'examples_seen': 550670, 'step': 9750, 'algorithm': 'mst_prim'}
I0716 00:28:55.643802 128008865113600 run.py:722] (val) algo mst_prim step 9800: {'pi': 0.9580078125, 'score': 0.9580078125, 'examples_seen': 553548, 'step': 9800, 'algorithm': 'mst_prim'}
I0716 00:28:57.533170 128008865113600 run.py:722] (val) algo mst_prim step 9850: {'pi': 0.91796875, 'score': 0.91796875, 'examples_seen': 556410, 'step': 9850, 'algorithm': 'mst_prim'}
I0716 00:28:59.383722 128008865113600 run.py:722] (val) algo mst_prim step 9900: {'pi': 0.9423828125, 'score': 0.9423828125, 'examples_seen': 559220, 'step': 9900, 'algorithm': 'mst_prim'}
I0716 00:29:01.217224 128008865113600 run.py:722] (val) algo mst_prim step 9950: {'pi': 0.935546875, 'score': 0.935546875, 'examples_seen': 561977, 'step': 9950, 'algorithm': 'mst_prim'}
