I0715 20:52:41.173191 136992243320320 run.py:722] (val) algo bellman_ford step 0: {'pi': 0.3876953125, 'score': 0.3876953125, 'examples_seen': 159, 'step': 0, 'algorithm': 'bellman_ford'}
I0715 21:00:43.792879 136992243320320 run.py:722] (val) algo bellman_ford step 6750: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 748591, 'step': 6750, 'algorithm': 'bellman_ford'}
I0715 21:00:46.702393 136992243320320 run.py:722] (val) algo bellman_ford step 6800: {'pi': 0.9228515625, 'score': 0.9228515625, 'examples_seen': 754161, 'step': 6800, 'algorithm': 'bellman_ford'}
I0715 21:00:49.596733 136992243320320 run.py:722] (val) algo bellman_ford step 6850: {'pi': 0.9521484375, 'score': 0.9521484375, 'examples_seen': 759700, 'step': 6850, 'algorithm': 'bellman_ford'}
I0715 21:00:52.463550 136992243320320 run.py:722] (val) algo bellman_ford step 6900: {'pi': 0.9755859375, 'score': 0.9755859375, 'examples_seen': 765245, 'step': 6900, 'algorithm': 'bellman_ford'}
I0715 21:00:55.387853 136992243320320 run.py:722] (val) algo bellman_ford step 6950: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 770874, 'step': 6950, 'algorithm': 'bellman_ford'}
I0715 21:00:58.226373 136992243320320 run.py:722] (val) algo bellman_ford step 7000: {'pi': 0.978515625, 'score': 0.978515625, 'examples_seen': 776494, 'step': 7000, 'algorithm': 'bellman_ford'}
I0715 21:01:01.006938 136992243320320 run.py:722] (val) algo bellman_ford step 7050: {'pi': 0.9755859375, 'score': 0.9755859375, 'examples_seen': 781995, 'step': 7050, 'algorithm': 'bellman_ford'}
I0715 21:01:03.884205 136992243320320 run.py:722] (val) algo bellman_ford step 7100: {'pi': 0.939453125, 'score': 0.939453125, 'examples_seen': 787530, 'step': 7100, 'algorithm': 'bellman_ford'}
I0715 21:01:06.813802 136992243320320 run.py:722] (val) algo bellman_ford step 7150: {'pi': 0.962890625, 'score': 0.962890625, 'examples_seen': 793035, 'step': 7150, 'algorithm': 'bellman_ford'}
I0715 21:01:09.713147 136992243320320 run.py:722] (val) algo bellman_ford step 7200: {'pi': 0.9892578125, 'score': 0.9892578125, 'examples_seen': 798444, 'step': 7200, 'algorithm': 'bellman_ford'}
I0715 21:01:12.656383 136992243320320 run.py:722] (val) algo bellman_ford step 7250: {'pi': 0.9248046875, 'score': 0.9248046875, 'examples_seen': 803897, 'step': 7250, 'algorithm': 'bellman_ford'}
I0715 21:01:15.569774 136992243320320 run.py:722] (val) algo bellman_ford step 7300: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 809451, 'step': 7300, 'algorithm': 'bellman_ford'}
I0715 21:01:18.563679 136992243320320 run.py:722] (val) algo bellman_ford step 7350: {'pi': 0.97265625, 'score': 0.97265625, 'examples_seen': 815091, 'step': 7350, 'algorithm': 'bellman_ford'}
I0715 21:01:21.419661 136992243320320 run.py:722] (val) algo bellman_ford step 7400: {'pi': 0.888671875, 'score': 0.888671875, 'examples_seen': 820552, 'step': 7400, 'algorithm': 'bellman_ford'}
I0715 21:01:24.290231 136992243320320 run.py:722] (val) algo bellman_ford step 7450: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 826094, 'step': 7450, 'algorithm': 'bellman_ford'}
I0715 21:01:27.227736 136992243320320 run.py:722] (val) algo bellman_ford step 7500: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 831601, 'step': 7500, 'algorithm': 'bellman_ford'}
I0715 21:01:30.076260 136992243320320 run.py:722] (val) algo bellman_ford step 7550: {'pi': 0.984375, 'score': 0.984375, 'examples_seen': 837062, 'step': 7550, 'algorithm': 'bellman_ford'}
I0715 21:01:32.900780 136992243320320 run.py:722] (val) algo bellman_ford step 7600: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 842436, 'step': 7600, 'algorithm': 'bellman_ford'}
I0715 21:01:35.797023 136992243320320 run.py:722] (val) algo bellman_ford step 7650: {'pi': 0.97265625, 'score': 0.97265625, 'examples_seen': 848046, 'step': 7650, 'algorithm': 'bellman_ford'}
I0715 21:01:38.749212 136992243320320 run.py:722] (val) algo bellman_ford step 7700: {'pi': 0.9443359375, 'score': 0.9443359375, 'examples_seen': 853681, 'step': 7700, 'algorithm': 'bellman_ford'}
I0715 21:01:41.586117 136992243320320 run.py:722] (val) algo bellman_ford step 7750: {'pi': 0.951171875, 'score': 0.951171875, 'examples_seen': 859215, 'step': 7750, 'algorithm': 'bellman_ford'}
I0715 21:01:44.426950 136992243320320 run.py:722] (val) algo bellman_ford step 7800: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 864750, 'step': 7800, 'algorithm': 'bellman_ford'}
I0715 21:01:47.384671 136992243320320 run.py:722] (val) algo bellman_ford step 7850: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 870296, 'step': 7850, 'algorithm': 'bellman_ford'}
I0715 21:01:50.216961 136992243320320 run.py:722] (val) algo bellman_ford step 7900: {'pi': 0.9521484375, 'score': 0.9521484375, 'examples_seen': 875822, 'step': 7900, 'algorithm': 'bellman_ford'}
I0715 21:01:53.172537 136992243320320 run.py:722] (val) algo bellman_ford step 7950: {'pi': 0.9521484375, 'score': 0.9521484375, 'examples_seen': 881345, 'step': 7950, 'algorithm': 'bellman_ford'}
I0715 21:01:56.063672 136992243320320 run.py:722] (val) algo bellman_ford step 8000: {'pi': 0.935546875, 'score': 0.935546875, 'examples_seen': 886969, 'step': 8000, 'algorithm': 'bellman_ford'}
I0715 21:01:58.997317 136992243320320 run.py:722] (val) algo bellman_ford step 8050: {'pi': 0.9765625, 'score': 0.9765625, 'examples_seen': 892571, 'step': 8050, 'algorithm': 'bellman_ford'}
I0715 21:02:01.890417 136992243320320 run.py:722] (val) algo bellman_ford step 8100: {'pi': 0.98046875, 'score': 0.98046875, 'examples_seen': 898132, 'step': 8100, 'algorithm': 'bellman_ford'}
I0715 21:02:04.736692 136992243320320 run.py:722] (val) algo bellman_ford step 8150: {'pi': 0.9775390625, 'score': 0.9775390625, 'examples_seen': 903662, 'step': 8150, 'algorithm': 'bellman_ford'}
I0715 21:02:07.684813 136992243320320 run.py:722] (val) algo bellman_ford step 8200: {'pi': 0.9580078125, 'score': 0.9580078125, 'examples_seen': 909219, 'step': 8200, 'algorithm': 'bellman_ford'}
I0715 21:02:10.674808 136992243320320 run.py:722] (val) algo bellman_ford step 8250: {'pi': 0.962890625, 'score': 0.962890625, 'examples_seen': 914752, 'step': 8250, 'algorithm': 'bellman_ford'}
I0715 21:02:13.669034 136992243320320 run.py:722] (val) algo bellman_ford step 8300: {'pi': 0.9873046875, 'score': 0.9873046875, 'examples_seen': 920284, 'step': 8300, 'algorithm': 'bellman_ford'}
I0715 21:02:16.652687 136992243320320 run.py:722] (val) algo bellman_ford step 8350: {'pi': 0.9287109375, 'score': 0.9287109375, 'examples_seen': 925882, 'step': 8350, 'algorithm': 'bellman_ford'}
I0715 21:02:19.715153 136992243320320 run.py:722] (val) algo bellman_ford step 8400: {'pi': 0.9501953125, 'score': 0.9501953125, 'examples_seen': 931492, 'step': 8400, 'algorithm': 'bellman_ford'}
I0715 21:02:22.468147 136992243320320 run.py:722] (val) algo bellman_ford step 8450: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 937050, 'step': 8450, 'algorithm': 'bellman_ford'}
I0715 21:02:25.321773 136992243320320 run.py:722] (val) algo bellman_ford step 8500: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 942593, 'step': 8500, 'algorithm': 'bellman_ford'}
I0715 21:02:28.196279 136992243320320 run.py:722] (val) algo bellman_ford step 8550: {'pi': 0.9013671875, 'score': 0.9013671875, 'examples_seen': 948088, 'step': 8550, 'algorithm': 'bellman_ford'}
I0715 21:02:31.106138 136992243320320 run.py:722] (val) algo bellman_ford step 8600: {'pi': 0.9052734375, 'score': 0.9052734375, 'examples_seen': 953583, 'step': 8600, 'algorithm': 'bellman_ford'}
I0715 21:02:33.980159 136992243320320 run.py:722] (val) algo bellman_ford step 8650: {'pi': 0.9326171875, 'score': 0.9326171875, 'examples_seen': 959058, 'step': 8650, 'algorithm': 'bellman_ford'}
I0715 21:02:36.887885 136992243320320 run.py:722] (val) algo bellman_ford step 8700: {'pi': 0.978515625, 'score': 0.978515625, 'examples_seen': 964626, 'step': 8700, 'algorithm': 'bellman_ford'}
I0715 21:02:39.789124 136992243320320 run.py:722] (val) algo bellman_ford step 8750: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 970298, 'step': 8750, 'algorithm': 'bellman_ford'}
I0715 21:02:42.677474 136992243320320 run.py:722] (val) algo bellman_ford step 8800: {'pi': 0.978515625, 'score': 0.978515625, 'examples_seen': 975825, 'step': 8800, 'algorithm': 'bellman_ford'}
I0715 21:02:45.709799 136992243320320 run.py:722] (val) algo bellman_ford step 8850: {'pi': 0.8798828125, 'score': 0.8798828125, 'examples_seen': 981377, 'step': 8850, 'algorithm': 'bellman_ford'}
I0715 21:02:48.600248 136992243320320 run.py:722] (val) algo bellman_ford step 8900: {'pi': 0.9619140625, 'score': 0.9619140625, 'examples_seen': 986846, 'step': 8900, 'algorithm': 'bellman_ford'}
I0715 21:02:51.570829 136992243320320 run.py:722] (val) algo bellman_ford step 8950: {'pi': 0.943359375, 'score': 0.943359375, 'examples_seen': 992419, 'step': 8950, 'algorithm': 'bellman_ford'}
I0715 21:02:54.521426 136992243320320 run.py:722] (val) algo bellman_ford step 9000: {'pi': 0.919921875, 'score': 0.919921875, 'examples_seen': 997892, 'step': 9000, 'algorithm': 'bellman_ford'}
I0715 21:02:57.491260 136992243320320 run.py:722] (val) algo bellman_ford step 9050: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 1003572, 'step': 9050, 'algorithm': 'bellman_ford'}
I0715 21:03:00.394475 136992243320320 run.py:722] (val) algo bellman_ford step 9100: {'pi': 0.9765625, 'score': 0.9765625, 'examples_seen': 1009140, 'step': 9100, 'algorithm': 'bellman_ford'}
I0715 21:03:03.253329 136992243320320 run.py:722] (val) algo bellman_ford step 9150: {'pi': 0.9501953125, 'score': 0.9501953125, 'examples_seen': 1014681, 'step': 9150, 'algorithm': 'bellman_ford'}
I0715 21:03:06.191107 136992243320320 run.py:722] (val) algo bellman_ford step 9200: {'pi': 0.9345703125, 'score': 0.9345703125, 'examples_seen': 1020218, 'step': 9200, 'algorithm': 'bellman_ford'}
I0715 21:03:09.132146 136992243320320 run.py:722] (val) algo bellman_ford step 9250: {'pi': 0.9853515625, 'score': 0.9853515625, 'examples_seen': 1025713, 'step': 9250, 'algorithm': 'bellman_ford'}
I0715 21:03:12.024030 136992243320320 run.py:722] (val) algo bellman_ford step 9300: {'pi': 0.9541015625, 'score': 0.9541015625, 'examples_seen': 1031163, 'step': 9300, 'algorithm': 'bellman_ford'}
I0715 21:03:14.920997 136992243320320 run.py:722] (val) algo bellman_ford step 9350: {'pi': 0.9423828125, 'score': 0.9423828125, 'examples_seen': 1036661, 'step': 9350, 'algorithm': 'bellman_ford'}
I0715 21:03:17.944034 136992243320320 run.py:722] (val) algo bellman_ford step 9400: {'pi': 0.9609375, 'score': 0.9609375, 'examples_seen': 1042311, 'step': 9400, 'algorithm': 'bellman_ford'}
I0715 21:03:20.893413 136992243320320 run.py:722] (val) algo bellman_ford step 9450: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 1047901, 'step': 9450, 'algorithm': 'bellman_ford'}
I0715 21:03:23.780745 136992243320320 run.py:722] (val) algo bellman_ford step 9500: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 1053434, 'step': 9500, 'algorithm': 'bellman_ford'}
I0715 21:03:26.738214 136992243320320 run.py:722] (val) algo bellman_ford step 9550: {'pi': 0.9814453125, 'score': 0.9814453125, 'examples_seen': 1059006, 'step': 9550, 'algorithm': 'bellman_ford'}
I0715 21:03:29.675991 136992243320320 run.py:722] (val) algo bellman_ford step 9600: {'pi': 0.9599609375, 'score': 0.9599609375, 'examples_seen': 1064509, 'step': 9600, 'algorithm': 'bellman_ford'}
I0715 21:03:32.678690 136992243320320 run.py:722] (val) algo bellman_ford step 9650: {'pi': 0.9814453125, 'score': 0.9814453125, 'examples_seen': 1070042, 'step': 9650, 'algorithm': 'bellman_ford'}
I0715 21:03:35.606579 136992243320320 run.py:722] (val) algo bellman_ford step 9700: {'pi': 0.9609375, 'score': 0.9609375, 'examples_seen': 1075528, 'step': 9700, 'algorithm': 'bellman_ford'}
I0715 21:03:38.509954 136992243320320 run.py:722] (val) algo bellman_ford step 9750: {'pi': 0.97265625, 'score': 0.97265625, 'examples_seen': 1081174, 'step': 9750, 'algorithm': 'bellman_ford'}
I0715 21:03:41.389535 136992243320320 run.py:722] (val) algo bellman_ford step 9800: {'pi': 0.9833984375, 'score': 0.9833984375, 'examples_seen': 1086803, 'step': 9800, 'algorithm': 'bellman_ford'}
I0715 21:03:44.307965 136992243320320 run.py:722] (val) algo bellman_ford step 9850: {'pi': 0.9560546875, 'score': 0.9560546875, 'examples_seen': 1092342, 'step': 9850, 'algorithm': 'bellman_ford'}
I0715 21:03:47.217279 136992243320320 run.py:722] (val) algo bellman_ford step 9900: {'pi': 0.9580078125, 'score': 0.9580078125, 'examples_seen': 1097900, 'step': 9900, 'algorithm': 'bellman_ford'}
I0715 21:03:50.127912 136992243320320 run.py:722] (val) algo bellman_ford step 9950: {'pi': 0.9462890625, 'score': 0.9462890625, 'examples_seen': 1103445, 'step': 9950, 'algorithm': 'bellman_ford'}
