I0716 00:38:54.210824 133954050594304 run.py:722] (val) algo optimal_bst step 0: {'root': 0.477238321799308, 'score': 0.477238321799308, 'examples_seen': 64, 'step': 0, 'algorithm': 'optimal_bst'}
I0716 00:46:49.458783 133954050594304 run.py:722] (val) algo optimal_bst step 6500: {'root': 0.9451773356401384, 'score': 0.9451773356401384, 'examples_seen': 258816, 'step': 6500, 'algorithm': 'optimal_bst'}
I0716 00:46:52.465991 133954050594304 run.py:722] (val) algo optimal_bst step 6550: {'root': 0.9546388408304498, 'score': 0.9546388408304498, 'examples_seen': 260752, 'step': 6550, 'algorithm': 'optimal_bst'}
I0716 00:46:55.358881 133954050594304 run.py:722] (val) algo optimal_bst step 6600: {'root': 0.9567474048442907, 'score': 0.9567474048442907, 'examples_seen': 262800, 'step': 6600, 'algorithm': 'optimal_bst'}
I0716 00:46:58.232650 133954050594304 run.py:722] (val) algo optimal_bst step 6650: {'root': 0.9511786332179931, 'score': 0.9511786332179931, 'examples_seen': 264832, 'step': 6650, 'algorithm': 'optimal_bst'}
I0716 00:47:01.100723 133954050594304 run.py:722] (val) algo optimal_bst step 6700: {'root': 0.9505298442906575, 'score': 0.9505298442906575, 'examples_seen': 266800, 'step': 6700, 'algorithm': 'optimal_bst'}
I0716 00:47:03.961308 133954050594304 run.py:722] (val) algo optimal_bst step 6750: {'root': 0.9324178200692042, 'score': 0.9324178200692042, 'examples_seen': 268800, 'step': 6750, 'algorithm': 'optimal_bst'}
I0716 00:47:06.864472 133954050594304 run.py:722] (val) algo optimal_bst step 6800: {'root': 0.9459883217993079, 'score': 0.9459883217993079, 'examples_seen': 270752, 'step': 6800, 'algorithm': 'optimal_bst'}
I0716 00:47:09.799788 133954050594304 run.py:722] (val) algo optimal_bst step 6850: {'root': 0.9484212802768166, 'score': 0.9484212802768166, 'examples_seen': 272736, 'step': 6850, 'algorithm': 'optimal_bst'}
I0716 00:47:12.804046 133954050594304 run.py:722] (val) algo optimal_bst step 6900: {'root': 0.9526384083044983, 'score': 0.9526384083044983, 'examples_seen': 274720, 'step': 6900, 'algorithm': 'optimal_bst'}
I0716 00:47:15.707686 133954050594304 run.py:722] (val) algo optimal_bst step 6950: {'root': 0.9510705017301038, 'score': 0.9510705017301038, 'examples_seen': 276736, 'step': 6950, 'algorithm': 'optimal_bst'}
I0716 00:47:18.581542 133954050594304 run.py:722] (val) algo optimal_bst step 7000: {'root': 0.9516652249134948, 'score': 0.9516652249134948, 'examples_seen': 278768, 'step': 7000, 'algorithm': 'optimal_bst'}
I0716 00:47:21.443464 133954050594304 run.py:722] (val) algo optimal_bst step 7050: {'root': 0.9383650519031141, 'score': 0.9383650519031141, 'examples_seen': 280752, 'step': 7050, 'algorithm': 'optimal_bst'}
I0716 00:47:24.306155 133954050594304 run.py:722] (val) algo optimal_bst step 7100: {'root': 0.9377703287197232, 'score': 0.9377703287197232, 'examples_seen': 282736, 'step': 7100, 'algorithm': 'optimal_bst'}
I0716 00:47:27.209841 133954050594304 run.py:722] (val) algo optimal_bst step 7150: {'root': 0.9553957612456747, 'score': 0.9553957612456747, 'examples_seen': 284720, 'step': 7150, 'algorithm': 'optimal_bst'}
I0716 00:47:30.156049 133954050594304 run.py:722] (val) algo optimal_bst step 7200: {'root': 0.9599372837370242, 'score': 0.9599372837370242, 'examples_seen': 286672, 'step': 7200, 'algorithm': 'optimal_bst'}
I0716 00:47:33.180399 133954050594304 run.py:722] (val) algo optimal_bst step 7250: {'root': 0.9533412629757786, 'score': 0.9533412629757786, 'examples_seen': 288640, 'step': 7250, 'algorithm': 'optimal_bst'}
I0716 00:47:36.070068 133954050594304 run.py:722] (val) algo optimal_bst step 7300: {'root': 0.9583693771626297, 'score': 0.9583693771626297, 'examples_seen': 290688, 'step': 7300, 'algorithm': 'optimal_bst'}
I0716 00:47:38.944978 133954050594304 run.py:722] (val) algo optimal_bst step 7350: {'root': 0.9536656574394463, 'score': 0.9536656574394463, 'examples_seen': 292688, 'step': 7350, 'algorithm': 'optimal_bst'}
I0716 00:47:41.810857 133954050594304 run.py:722] (val) algo optimal_bst step 7400: {'root': 0.9551794982698962, 'score': 0.9551794982698962, 'examples_seen': 294688, 'step': 7400, 'algorithm': 'optimal_bst'}
I0716 00:47:44.674749 133954050594304 run.py:722] (val) algo optimal_bst step 7450: {'root': 0.9338235294117647, 'score': 0.9338235294117647, 'examples_seen': 296672, 'step': 7450, 'algorithm': 'optimal_bst'}
I0716 00:47:47.587852 133954050594304 run.py:722] (val) algo optimal_bst step 7500: {'root': 0.9565311418685121, 'score': 0.9565311418685121, 'examples_seen': 298624, 'step': 7500, 'algorithm': 'optimal_bst'}
I0716 00:47:50.525165 133954050594304 run.py:722] (val) algo optimal_bst step 7550: {'root': 0.9411224048442907, 'score': 0.9411224048442907, 'examples_seen': 300624, 'step': 7550, 'algorithm': 'optimal_bst'}
I0716 00:47:53.532742 133954050594304 run.py:722] (val) algo optimal_bst step 7600: {'root': 0.9538819204152249, 'score': 0.9538819204152249, 'examples_seen': 302576, 'step': 7600, 'algorithm': 'optimal_bst'}
I0716 00:47:56.427224 133954050594304 run.py:722] (val) algo optimal_bst step 7650: {'root': 0.9536656574394463, 'score': 0.9536656574394463, 'examples_seen': 304608, 'step': 7650, 'algorithm': 'optimal_bst'}
I0716 00:47:59.294211 133954050594304 run.py:722] (val) algo optimal_bst step 7700: {'root': 0.9571258650519031, 'score': 0.9571258650519031, 'examples_seen': 306640, 'step': 7700, 'algorithm': 'optimal_bst'}
I0716 00:48:02.160501 133954050594304 run.py:722] (val) algo optimal_bst step 7750: {'root': 0.9490160034602076, 'score': 0.9490160034602076, 'examples_seen': 308608, 'step': 7750, 'algorithm': 'optimal_bst'}
I0716 00:48:05.016858 133954050594304 run.py:722] (val) algo optimal_bst step 7800: {'root': 0.9523140138408305, 'score': 0.9523140138408305, 'examples_seen': 310608, 'step': 7800, 'algorithm': 'optimal_bst'}
I0716 00:48:07.918470 133954050594304 run.py:722] (val) algo optimal_bst step 7850: {'root': 0.9563148788927336, 'score': 0.9563148788927336, 'examples_seen': 312576, 'step': 7850, 'algorithm': 'optimal_bst'}
I0716 00:48:10.854286 133954050594304 run.py:722] (val) algo optimal_bst step 7900: {'root': 0.9587478373702422, 'score': 0.9587478373702422, 'examples_seen': 314528, 'step': 7900, 'algorithm': 'optimal_bst'}
I0716 00:48:13.858712 133954050594304 run.py:722] (val) algo optimal_bst step 7950: {'root': 0.9582612456747405, 'score': 0.9582612456747405, 'examples_seen': 316528, 'step': 7950, 'algorithm': 'optimal_bst'}
I0716 00:48:16.757387 133954050594304 run.py:722] (val) algo optimal_bst step 8000: {'root': 0.9619917820069204, 'score': 0.9619917820069204, 'examples_seen': 318528, 'step': 8000, 'algorithm': 'optimal_bst'}
I0716 00:48:19.651704 133954050594304 run.py:722] (val) algo optimal_bst step 8050: {'root': 0.9611267301038062, 'score': 0.9611267301038062, 'examples_seen': 320560, 'step': 8050, 'algorithm': 'optimal_bst'}
I0716 00:48:22.510187 133954050594304 run.py:722] (val) algo optimal_bst step 8100: {'root': 0.9551794982698962, 'score': 0.9551794982698962, 'examples_seen': 322544, 'step': 8100, 'algorithm': 'optimal_bst'}
I0716 00:48:25.379022 133954050594304 run.py:722] (val) algo optimal_bst step 8150: {'root': 0.9493944636678201, 'score': 0.9493944636678201, 'examples_seen': 324528, 'step': 8150, 'algorithm': 'optimal_bst'}
I0716 00:48:28.278975 133954050594304 run.py:722] (val) algo optimal_bst step 8200: {'root': 0.9408520761245674, 'score': 0.9408520761245674, 'examples_seen': 326528, 'step': 8200, 'algorithm': 'optimal_bst'}
I0716 00:48:31.215086 133954050594304 run.py:722] (val) algo optimal_bst step 8250: {'root': 0.9632352941176471, 'score': 0.9632352941176471, 'examples_seen': 328464, 'step': 8250, 'algorithm': 'optimal_bst'}
I0716 00:48:34.240349 133954050594304 run.py:722] (val) algo optimal_bst step 8300: {'root': 0.9555579584775087, 'score': 0.9555579584775087, 'examples_seen': 330432, 'step': 8300, 'algorithm': 'optimal_bst'}
I0716 00:48:37.128262 133954050594304 run.py:722] (val) algo optimal_bst step 8350: {'root': 0.9553957612456747, 'score': 0.9553957612456747, 'examples_seen': 332480, 'step': 8350, 'algorithm': 'optimal_bst'}
I0716 00:48:40.006632 133954050594304 run.py:722] (val) algo optimal_bst step 8400: {'root': 0.9567474048442907, 'score': 0.9567474048442907, 'examples_seen': 334480, 'step': 8400, 'algorithm': 'optimal_bst'}
I0716 00:48:42.869671 133954050594304 run.py:722] (val) algo optimal_bst step 8450: {'root': 0.9472858996539792, 'score': 0.9472858996539792, 'examples_seen': 336480, 'step': 8450, 'algorithm': 'optimal_bst'}
I0716 00:48:45.730287 133954050594304 run.py:722] (val) algo optimal_bst step 8500: {'root': 0.9364186851211073, 'score': 0.9364186851211073, 'examples_seen': 338464, 'step': 8500, 'algorithm': 'optimal_bst'}
I0716 00:48:48.641264 133954050594304 run.py:722] (val) algo optimal_bst step 8550: {'root': 0.9510705017301038, 'score': 0.9510705017301038, 'examples_seen': 340432, 'step': 8550, 'algorithm': 'optimal_bst'}
I0716 00:48:51.572854 133954050594304 run.py:722] (val) algo optimal_bst step 8600: {'root': 0.9584234429065744, 'score': 0.9584234429065744, 'examples_seen': 342416, 'step': 8600, 'algorithm': 'optimal_bst'}
I0716 00:48:54.582879 133954050594304 run.py:722] (val) algo optimal_bst step 8650: {'root': 0.9597750865051903, 'score': 0.9597750865051903, 'examples_seen': 344368, 'step': 8650, 'algorithm': 'optimal_bst'}
I0716 00:48:57.478238 133954050594304 run.py:722] (val) algo optimal_bst step 8700: {'root': 0.957450259515571, 'score': 0.957450259515571, 'examples_seen': 346400, 'step': 8700, 'algorithm': 'optimal_bst'}
I0716 00:49:00.344701 133954050594304 run.py:722] (val) algo optimal_bst step 8750: {'root': 0.9578287197231834, 'score': 0.9578287197231834, 'examples_seen': 348432, 'step': 8750, 'algorithm': 'optimal_bst'}
I0716 00:49:03.210583 133954050594304 run.py:722] (val) algo optimal_bst step 8800: {'root': 0.9417711937716263, 'score': 0.9417711937716263, 'examples_seen': 350416, 'step': 8800, 'algorithm': 'optimal_bst'}
I0716 00:49:06.073749 133954050594304 run.py:722] (val) algo optimal_bst step 8850: {'root': 0.9492322664359861, 'score': 0.9492322664359861, 'examples_seen': 352400, 'step': 8850, 'algorithm': 'optimal_bst'}
I0716 00:49:08.972246 133954050594304 run.py:722] (val) algo optimal_bst step 8900: {'root': 0.9518274221453287, 'score': 0.9518274221453287, 'examples_seen': 354368, 'step': 8900, 'algorithm': 'optimal_bst'}
I0716 00:49:11.904298 133954050594304 run.py:722] (val) algo optimal_bst step 8950: {'root': 0.9539359861591695, 'score': 0.9539359861591695, 'examples_seen': 356320, 'step': 8950, 'algorithm': 'optimal_bst'}
I0716 00:49:14.912620 133954050594304 run.py:722] (val) algo optimal_bst step 9000: {'root': 0.9616673875432526, 'score': 0.9616673875432526, 'examples_seen': 358320, 'step': 9000, 'algorithm': 'optimal_bst'}
I0716 00:49:17.812923 133954050594304 run.py:722] (val) algo optimal_bst step 9050: {'root': 0.9552876297577855, 'score': 0.9552876297577855, 'examples_seen': 360320, 'step': 9050, 'algorithm': 'optimal_bst'}
I0716 00:49:20.686967 133954050594304 run.py:722] (val) algo optimal_bst step 9100: {'root': 0.9441500865051903, 'score': 0.9441500865051903, 'examples_seen': 362352, 'step': 9100, 'algorithm': 'optimal_bst'}
I0716 00:49:23.544161 133954050594304 run.py:722] (val) algo optimal_bst step 9150: {'root': 0.9621539792387543, 'score': 0.9621539792387543, 'examples_seen': 364352, 'step': 9150, 'algorithm': 'optimal_bst'}
I0716 00:49:26.414567 133954050594304 run.py:722] (val) algo optimal_bst step 9200: {'root': 0.9496647923875432, 'score': 0.9496647923875432, 'examples_seen': 366320, 'step': 9200, 'algorithm': 'optimal_bst'}
I0716 00:49:29.317495 133954050594304 run.py:722] (val) algo optimal_bst step 9250: {'root': 0.9539359861591695, 'score': 0.9539359861591695, 'examples_seen': 368320, 'step': 9250, 'algorithm': 'optimal_bst'}
I0716 00:49:32.255693 133954050594304 run.py:722] (val) algo optimal_bst step 9300: {'root': 0.9611267301038062, 'score': 0.9611267301038062, 'examples_seen': 370272, 'step': 9300, 'algorithm': 'optimal_bst'}
I0716 00:49:35.251114 133954050594304 run.py:722] (val) algo optimal_bst step 9350: {'root': 0.9485294117647058, 'score': 0.9485294117647058, 'examples_seen': 372240, 'step': 9350, 'algorithm': 'optimal_bst'}
I0716 00:49:38.140348 133954050594304 run.py:722] (val) algo optimal_bst step 9400: {'root': 0.9624243079584776, 'score': 0.9624243079584776, 'examples_seen': 374288, 'step': 9400, 'algorithm': 'optimal_bst'}
I0716 00:49:41.015442 133954050594304 run.py:722] (val) algo optimal_bst step 9450: {'root': 0.954746972318339, 'score': 0.954746972318339, 'examples_seen': 376288, 'step': 9450, 'algorithm': 'optimal_bst'}
I0716 00:49:43.880272 133954050594304 run.py:722] (val) algo optimal_bst step 9500: {'root': 0.9356076989619377, 'score': 0.9356076989619377, 'examples_seen': 378304, 'step': 9500, 'algorithm': 'optimal_bst'}
I0716 00:49:46.743600 133954050594304 run.py:722] (val) algo optimal_bst step 9550: {'root': 0.9546388408304498, 'score': 0.9546388408304498, 'examples_seen': 380272, 'step': 9550, 'algorithm': 'optimal_bst'}
I0716 00:49:49.656504 133954050594304 run.py:722] (val) algo optimal_bst step 9600: {'root': 0.9592884948096886, 'score': 0.9592884948096886, 'examples_seen': 382240, 'step': 9600, 'algorithm': 'optimal_bst'}
I0716 00:49:52.601894 133954050594304 run.py:722] (val) algo optimal_bst step 9650: {'root': 0.9571799307958477, 'score': 0.9571799307958477, 'examples_seen': 384224, 'step': 9650, 'algorithm': 'optimal_bst'}
I0716 00:49:55.610837 133954050594304 run.py:722] (val) algo optimal_bst step 9700: {'root': 0.9564230103806228, 'score': 0.9564230103806228, 'examples_seen': 386176, 'step': 9700, 'algorithm': 'optimal_bst'}
I0716 00:49:58.505067 133954050594304 run.py:722] (val) algo optimal_bst step 9750: {'root': 0.9530168685121108, 'score': 0.9530168685121108, 'examples_seen': 388224, 'step': 9750, 'algorithm': 'optimal_bst'}
I0716 00:50:01.371736 133954050594304 run.py:722] (val) algo optimal_bst step 9800: {'root': 0.9542063148788927, 'score': 0.9542063148788927, 'examples_seen': 390240, 'step': 9800, 'algorithm': 'optimal_bst'}
I0716 00:50:04.237698 133954050594304 run.py:722] (val) algo optimal_bst step 9850: {'root': 0.9604238754325259, 'score': 0.9604238754325259, 'examples_seen': 392224, 'step': 9850, 'algorithm': 'optimal_bst'}
I0716 00:50:07.100035 133954050594304 run.py:722] (val) algo optimal_bst step 9900: {'root': 0.9531790657439446, 'score': 0.9531790657439446, 'examples_seen': 394208, 'step': 9900, 'algorithm': 'optimal_bst'}
I0716 00:50:10.000280 133954050594304 run.py:722] (val) algo optimal_bst step 9950: {'root': 0.9572339965397924, 'score': 0.9572339965397924, 'examples_seen': 396176, 'step': 9950, 'algorithm': 'optimal_bst'}
