I0715 22:19:05.917127 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 0: {'start': 0.0, 'end': 0.087890625, 'score': 0.0439453125, 'examples_seen': 80, 'step': 0, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:00.239597 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 5400: {'start': 0.91796875, 'end': 0.91259765625, 'score': 0.915283203125, 'examples_seen': 277792, 'step': 5400, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:02.246233 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 5450: {'start': 0.94580078125, 'end': 0.93701171875, 'score': 0.94140625, 'examples_seen': 280352, 'step': 5450, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:04.273317 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 5500: {'start': 0.90966796875, 'end': 0.88037109375, 'score': 0.89501953125, 'examples_seen': 282864, 'step': 5500, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:06.315359 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 5550: {'start': 0.92138671875, 'end': 0.9111328125, 'score': 0.916259765625, 'examples_seen': 285504, 'step': 5550, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:08.383106 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 5600: {'start': 0.93115234375, 'end': 0.89404296875, 'score': 0.91259765625, 'examples_seen': 288128, 'step': 5600, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:10.406033 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 5650: {'start': 0.93408203125, 'end': 0.91845703125, 'score': 0.92626953125, 'examples_seen': 290688, 'step': 5650, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:12.445627 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 5700: {'start': 0.9345703125, 'end': 0.9189453125, 'score': 0.9267578125, 'examples_seen': 293280, 'step': 5700, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:14.457248 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 5750: {'start': 0.9287109375, 'end': 0.92333984375, 'score': 0.926025390625, 'examples_seen': 295808, 'step': 5750, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:16.474467 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 5800: {'start': 0.921875, 'end': 0.88671875, 'score': 0.904296875, 'examples_seen': 298352, 'step': 5800, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:18.475226 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 5850: {'start': 0.9267578125, 'end': 0.9228515625, 'score': 0.9248046875, 'examples_seen': 300896, 'step': 5850, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:20.519012 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 5900: {'start': 0.93701171875, 'end': 0.9267578125, 'score': 0.931884765625, 'examples_seen': 303520, 'step': 5900, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:22.552481 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 5950: {'start': 0.9208984375, 'end': 0.9150390625, 'score': 0.91796875, 'examples_seen': 306144, 'step': 5950, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:24.571414 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6000: {'start': 0.896484375, 'end': 0.92333984375, 'score': 0.909912109375, 'examples_seen': 308720, 'step': 6000, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:26.595086 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6050: {'start': 0.9169921875, 'end': 0.92138671875, 'score': 0.919189453125, 'examples_seen': 311264, 'step': 6050, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:28.603903 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6100: {'start': 0.93408203125, 'end': 0.931640625, 'score': 0.932861328125, 'examples_seen': 313808, 'step': 6100, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:30.621945 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6150: {'start': 0.9150390625, 'end': 0.9326171875, 'score': 0.923828125, 'examples_seen': 316368, 'step': 6150, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:32.623088 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6200: {'start': 0.90771484375, 'end': 0.92724609375, 'score': 0.91748046875, 'examples_seen': 318880, 'step': 6200, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:34.668882 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6250: {'start': 0.95654296875, 'end': 0.93359375, 'score': 0.945068359375, 'examples_seen': 321536, 'step': 6250, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:36.700932 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6300: {'start': 0.91552734375, 'end': 0.92138671875, 'score': 0.91845703125, 'examples_seen': 324128, 'step': 6300, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:38.719301 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6350: {'start': 0.92138671875, 'end': 0.94677734375, 'score': 0.93408203125, 'examples_seen': 326704, 'step': 6350, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:40.741430 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6400: {'start': 0.91357421875, 'end': 0.89697265625, 'score': 0.9052734375, 'examples_seen': 329264, 'step': 6400, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:42.749465 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6450: {'start': 0.90771484375, 'end': 0.84228515625, 'score': 0.875, 'examples_seen': 331792, 'step': 6450, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:44.747454 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6500: {'start': 0.9345703125, 'end': 0.91162109375, 'score': 0.923095703125, 'examples_seen': 334352, 'step': 6500, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:46.749733 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6550: {'start': 0.94189453125, 'end': 0.95068359375, 'score': 0.9462890625, 'examples_seen': 336880, 'step': 6550, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:48.805701 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6600: {'start': 0.9462890625, 'end': 0.94482421875, 'score': 0.945556640625, 'examples_seen': 339520, 'step': 6600, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:50.842812 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6650: {'start': 0.94677734375, 'end': 0.9189453125, 'score': 0.932861328125, 'examples_seen': 342144, 'step': 6650, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:52.860387 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6700: {'start': 0.8681640625, 'end': 0.92626953125, 'score': 0.897216796875, 'examples_seen': 344704, 'step': 6700, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:54.867567 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6750: {'start': 0.89599609375, 'end': 0.85693359375, 'score': 0.87646484375, 'examples_seen': 347280, 'step': 6750, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:56.887420 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6800: {'start': 0.92919921875, 'end': 0.94384765625, 'score': 0.9365234375, 'examples_seen': 349824, 'step': 6800, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:24:58.882601 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6850: {'start': 0.9443359375, 'end': 0.94921875, 'score': 0.94677734375, 'examples_seen': 352368, 'step': 6850, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:00.886746 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6900: {'start': 0.94970703125, 'end': 0.93994140625, 'score': 0.94482421875, 'examples_seen': 354896, 'step': 6900, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:02.922616 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 6950: {'start': 0.91845703125, 'end': 0.896484375, 'score': 0.907470703125, 'examples_seen': 357536, 'step': 6950, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:04.937041 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7000: {'start': 0.935546875, 'end': 0.92724609375, 'score': 0.931396484375, 'examples_seen': 360176, 'step': 7000, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:06.949444 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7050: {'start': 0.923828125, 'end': 0.95166015625, 'score': 0.937744140625, 'examples_seen': 362720, 'step': 7050, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:08.956768 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7100: {'start': 0.9326171875, 'end': 0.90625, 'score': 0.91943359375, 'examples_seen': 365280, 'step': 7100, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:10.954298 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7150: {'start': 0.92529296875, 'end': 0.9287109375, 'score': 0.927001953125, 'examples_seen': 367824, 'step': 7150, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:12.962087 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7200: {'start': 0.9365234375, 'end': 0.94384765625, 'score': 0.940185546875, 'examples_seen': 370368, 'step': 7200, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:14.983752 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7250: {'start': 0.947265625, 'end': 0.95947265625, 'score': 0.953369140625, 'examples_seen': 372896, 'step': 7250, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:17.043596 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7300: {'start': 0.93896484375, 'end': 0.92431640625, 'score': 0.931640625, 'examples_seen': 375536, 'step': 7300, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:19.070650 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7350: {'start': 0.9228515625, 'end': 0.9287109375, 'score': 0.92578125, 'examples_seen': 378144, 'step': 7350, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:21.068898 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7400: {'start': 0.94775390625, 'end': 0.93701171875, 'score': 0.9423828125, 'examples_seen': 380720, 'step': 7400, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:23.079348 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7450: {'start': 0.9287109375, 'end': 0.9072265625, 'score': 0.91796875, 'examples_seen': 383280, 'step': 7450, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:25.066758 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7500: {'start': 0.93505859375, 'end': 0.87060546875, 'score': 0.90283203125, 'examples_seen': 385808, 'step': 7500, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:27.059115 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7550: {'start': 0.93701171875, 'end': 0.95361328125, 'score': 0.9453125, 'examples_seen': 388368, 'step': 7550, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:29.088681 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7600: {'start': 0.927734375, 'end': 0.91748046875, 'score': 0.922607421875, 'examples_seen': 390896, 'step': 7600, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:31.114380 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7650: {'start': 0.9326171875, 'end': 0.92431640625, 'score': 0.928466796875, 'examples_seen': 393536, 'step': 7650, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:33.134114 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7700: {'start': 0.90625, 'end': 0.912109375, 'score': 0.9091796875, 'examples_seen': 396160, 'step': 7700, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:35.142228 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7750: {'start': 0.93701171875, 'end': 0.94091796875, 'score': 0.93896484375, 'examples_seen': 398704, 'step': 7750, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:37.162638 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7800: {'start': 0.94287109375, 'end': 0.93603515625, 'score': 0.939453125, 'examples_seen': 401280, 'step': 7800, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:39.153791 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7850: {'start': 0.93115234375, 'end': 0.9267578125, 'score': 0.928955078125, 'examples_seen': 403808, 'step': 7850, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:41.152705 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7900: {'start': 0.95458984375, 'end': 0.9345703125, 'score': 0.944580078125, 'examples_seen': 406352, 'step': 7900, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:43.155275 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 7950: {'start': 0.9150390625, 'end': 0.927734375, 'score': 0.92138671875, 'examples_seen': 408896, 'step': 7950, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:45.181530 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8000: {'start': 0.95263671875, 'end': 0.9462890625, 'score': 0.949462890625, 'examples_seen': 411552, 'step': 8000, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:47.213042 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8050: {'start': 0.94287109375, 'end': 0.93603515625, 'score': 0.939453125, 'examples_seen': 414160, 'step': 8050, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:49.236334 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8100: {'start': 0.88037109375, 'end': 0.873046875, 'score': 0.876708984375, 'examples_seen': 416720, 'step': 8100, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:51.246219 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8150: {'start': 0.9423828125, 'end': 0.9384765625, 'score': 0.9404296875, 'examples_seen': 419280, 'step': 8150, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:53.244762 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8200: {'start': 0.9140625, 'end': 0.9375, 'score': 0.92578125, 'examples_seen': 421840, 'step': 8200, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:55.262461 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8250: {'start': 0.93505859375, 'end': 0.92626953125, 'score': 0.9306640625, 'examples_seen': 424384, 'step': 8250, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:57.269068 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8300: {'start': 0.94384765625, 'end': 0.927734375, 'score': 0.935791015625, 'examples_seen': 426896, 'step': 8300, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:25:59.321682 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8350: {'start': 0.9443359375, 'end': 0.93701171875, 'score': 0.940673828125, 'examples_seen': 429552, 'step': 8350, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:01.367059 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8400: {'start': 0.91748046875, 'end': 0.91796875, 'score': 0.917724609375, 'examples_seen': 432160, 'step': 8400, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:03.396563 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8450: {'start': 0.9453125, 'end': 0.92724609375, 'score': 0.936279296875, 'examples_seen': 434736, 'step': 8450, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:05.423632 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8500: {'start': 0.93505859375, 'end': 0.9462890625, 'score': 0.940673828125, 'examples_seen': 437296, 'step': 8500, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:07.428005 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8550: {'start': 0.93603515625, 'end': 0.94189453125, 'score': 0.93896484375, 'examples_seen': 439824, 'step': 8550, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:09.437214 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8600: {'start': 0.939453125, 'end': 0.94482421875, 'score': 0.942138671875, 'examples_seen': 442384, 'step': 8600, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:11.459489 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8650: {'start': 0.8935546875, 'end': 0.91796875, 'score': 0.90576171875, 'examples_seen': 444912, 'step': 8650, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:13.521586 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8700: {'start': 0.94482421875, 'end': 0.89404296875, 'score': 0.91943359375, 'examples_seen': 447552, 'step': 8700, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:15.562223 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8750: {'start': 0.93310546875, 'end': 0.95654296875, 'score': 0.94482421875, 'examples_seen': 450160, 'step': 8750, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:17.597975 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8800: {'start': 0.90380859375, 'end': 0.9013671875, 'score': 0.902587890625, 'examples_seen': 452720, 'step': 8800, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:19.627347 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8850: {'start': 0.9296875, 'end': 0.94140625, 'score': 0.935546875, 'examples_seen': 455296, 'step': 8850, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:21.647066 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8900: {'start': 0.9169921875, 'end': 0.919921875, 'score': 0.91845703125, 'examples_seen': 457824, 'step': 8900, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:23.680412 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 8950: {'start': 0.9306640625, 'end': 0.91845703125, 'score': 0.924560546875, 'examples_seen': 460368, 'step': 8950, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:25.703170 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9000: {'start': 0.9296875, 'end': 0.916015625, 'score': 0.9228515625, 'examples_seen': 462928, 'step': 9000, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:27.764320 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9050: {'start': 0.91015625, 'end': 0.92919921875, 'score': 0.919677734375, 'examples_seen': 465552, 'step': 9050, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:29.804452 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9100: {'start': 0.9501953125, 'end': 0.9541015625, 'score': 0.9521484375, 'examples_seen': 468176, 'step': 9100, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:31.825414 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9150: {'start': 0.92919921875, 'end': 0.931640625, 'score': 0.930419921875, 'examples_seen': 470720, 'step': 9150, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:33.849579 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9200: {'start': 0.912109375, 'end': 0.93603515625, 'score': 0.924072265625, 'examples_seen': 473296, 'step': 9200, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:35.887513 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9250: {'start': 0.935546875, 'end': 0.947265625, 'score': 0.94140625, 'examples_seen': 475856, 'step': 9250, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:37.884102 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9300: {'start': 0.919921875, 'end': 0.94921875, 'score': 0.9345703125, 'examples_seen': 478384, 'step': 9300, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:40.146778 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9350: {'start': 0.9443359375, 'end': 0.9462890625, 'score': 0.9453125, 'examples_seen': 480912, 'step': 9350, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:42.198359 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9400: {'start': 0.9541015625, 'end': 0.935546875, 'score': 0.94482421875, 'examples_seen': 483568, 'step': 9400, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:44.223836 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9450: {'start': 0.94873046875, 'end': 0.91455078125, 'score': 0.931640625, 'examples_seen': 486176, 'step': 9450, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:46.244485 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9500: {'start': 0.9404296875, 'end': 0.9384765625, 'score': 0.939453125, 'examples_seen': 488752, 'step': 9500, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:48.274396 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9550: {'start': 0.91552734375, 'end': 0.93310546875, 'score': 0.92431640625, 'examples_seen': 491312, 'step': 9550, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:50.310261 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9600: {'start': 0.9345703125, 'end': 0.9111328125, 'score': 0.9228515625, 'examples_seen': 493840, 'step': 9600, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:52.332371 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9650: {'start': 0.93603515625, 'end': 0.9384765625, 'score': 0.937255859375, 'examples_seen': 496400, 'step': 9650, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:54.346704 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9700: {'start': 0.94775390625, 'end': 0.93408203125, 'score': 0.94091796875, 'examples_seen': 498928, 'step': 9700, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:56.406898 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9750: {'start': 0.95458984375, 'end': 0.9345703125, 'score': 0.944580078125, 'examples_seen': 501552, 'step': 9750, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:26:58.457602 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9800: {'start': 0.95458984375, 'end': 0.92578125, 'score': 0.940185546875, 'examples_seen': 504176, 'step': 9800, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:27:00.472242 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9850: {'start': 0.94970703125, 'end': 0.9384765625, 'score': 0.944091796875, 'examples_seen': 506736, 'step': 9850, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:27:02.493893 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9900: {'start': 0.92578125, 'end': 0.9189453125, 'score': 0.92236328125, 'examples_seen': 509312, 'step': 9900, 'algorithm': 'find_maximum_subarray_kadane'}
I0715 22:27:04.496701 125399828469248 run.py:722] (val) algo find_maximum_subarray_kadane step 9950: {'start': 0.91650390625, 'end': 0.91748046875, 'score': 0.9169921875, 'examples_seen': 511840, 'step': 9950, 'algorithm': 'find_maximum_subarray_kadane'}
