I0716 10:48:11.247673 137961844098560 run.py:722] (val) algo optimal_bst step 0: {'root': 0.5055147058823529, 'score': 0.5055147058823529, 'examples_seen': 64, 'step': 0, 'algorithm': 'optimal_bst'}
I0716 10:56:18.035415 137961844098560 run.py:722] (val) algo optimal_bst step 6500: {'root': 0.9583153114186851, 'score': 0.9583153114186851, 'examples_seen': 258816, 'step': 6500, 'algorithm': 'optimal_bst'}
I0716 10:56:21.156302 137961844098560 run.py:722] (val) algo optimal_bst step 6550: {'root': 0.9510164359861591, 'score': 0.9510164359861591, 'examples_seen': 260752, 'step': 6550, 'algorithm': 'optimal_bst'}
I0716 10:56:24.138928 137961844098560 run.py:722] (val) algo optimal_bst step 6600: {'root': 0.9557742214532872, 'score': 0.9557742214532872, 'examples_seen': 262800, 'step': 6600, 'algorithm': 'optimal_bst'}
I0716 10:56:27.093839 137961844098560 run.py:722] (val) algo optimal_bst step 6650: {'root': 0.9551794982698962, 'score': 0.9551794982698962, 'examples_seen': 264832, 'step': 6650, 'algorithm': 'optimal_bst'}
I0716 10:56:30.049415 137961844098560 run.py:722] (val) algo optimal_bst step 6700: {'root': 0.9538278546712803, 'score': 0.9538278546712803, 'examples_seen': 266800, 'step': 6700, 'algorithm': 'optimal_bst'}
I0716 10:56:33.001604 137961844098560 run.py:722] (val) algo optimal_bst step 6750: {'root': 0.9522058823529411, 'score': 0.9522058823529411, 'examples_seen': 268800, 'step': 6750, 'algorithm': 'optimal_bst'}
I0716 10:56:35.993953 137961844098560 run.py:722] (val) algo optimal_bst step 6800: {'root': 0.9555038927335641, 'score': 0.9555038927335641, 'examples_seen': 270752, 'step': 6800, 'algorithm': 'optimal_bst'}
I0716 10:56:39.022499 137961844098560 run.py:722] (val) algo optimal_bst step 6850: {'root': 0.954314446366782, 'score': 0.954314446366782, 'examples_seen': 272736, 'step': 6850, 'algorithm': 'optimal_bst'}
I0716 10:56:42.120900 137961844098560 run.py:722] (val) algo optimal_bst step 6900: {'root': 0.9591803633217993, 'score': 0.9591803633217993, 'examples_seen': 274720, 'step': 6900, 'algorithm': 'optimal_bst'}
I0716 10:56:45.125710 137961844098560 run.py:722] (val) algo optimal_bst step 6950: {'root': 0.9559364186851211, 'score': 0.9559364186851211, 'examples_seen': 276736, 'step': 6950, 'algorithm': 'optimal_bst'}
I0716 10:56:48.085265 137961844098560 run.py:722] (val) algo optimal_bst step 7000: {'root': 0.9492863321799307, 'score': 0.9492863321799307, 'examples_seen': 278768, 'step': 7000, 'algorithm': 'optimal_bst'}
I0716 10:56:51.030036 137961844098560 run.py:722] (val) algo optimal_bst step 7050: {'root': 0.9559904844290658, 'score': 0.9559904844290658, 'examples_seen': 280752, 'step': 7050, 'algorithm': 'optimal_bst'}
I0716 10:56:53.985777 137961844098560 run.py:722] (val) algo optimal_bst step 7100: {'root': 0.9323096885813149, 'score': 0.9323096885813149, 'examples_seen': 282736, 'step': 7100, 'algorithm': 'optimal_bst'}
I0716 10:56:56.977671 137961844098560 run.py:722] (val) algo optimal_bst step 7150: {'root': 0.9536115916955017, 'score': 0.9536115916955017, 'examples_seen': 284720, 'step': 7150, 'algorithm': 'optimal_bst'}
I0716 10:57:00.015817 137961844098560 run.py:722] (val) algo optimal_bst step 7200: {'root': 0.9580990484429066, 'score': 0.9580990484429066, 'examples_seen': 286672, 'step': 7200, 'algorithm': 'optimal_bst'}
I0716 10:57:03.116448 137961844098560 run.py:722] (val) algo optimal_bst step 7250: {'root': 0.9528006055363322, 'score': 0.9528006055363322, 'examples_seen': 288640, 'step': 7250, 'algorithm': 'optimal_bst'}
I0716 10:57:06.095959 137961844098560 run.py:722] (val) algo optimal_bst step 7300: {'root': 0.9526924740484429, 'score': 0.9526924740484429, 'examples_seen': 290688, 'step': 7300, 'algorithm': 'optimal_bst'}
I0716 10:57:09.058350 137961844098560 run.py:722] (val) algo optimal_bst step 7350: {'root': 0.9577746539792388, 'score': 0.9577746539792388, 'examples_seen': 292688, 'step': 7350, 'algorithm': 'optimal_bst'}
I0716 10:57:12.013060 137961844098560 run.py:722] (val) algo optimal_bst step 7400: {'root': 0.9548010380622838, 'score': 0.9548010380622838, 'examples_seen': 294688, 'step': 7400, 'algorithm': 'optimal_bst'}
I0716 10:57:14.961963 137961844098560 run.py:722] (val) algo optimal_bst step 7450: {'root': 0.9323637543252595, 'score': 0.9323637543252595, 'examples_seen': 296672, 'step': 7450, 'algorithm': 'optimal_bst'}
I0716 10:57:17.962289 137961844098560 run.py:722] (val) algo optimal_bst step 7500: {'root': 0.9532331314878892, 'score': 0.9532331314878892, 'examples_seen': 298624, 'step': 7500, 'algorithm': 'optimal_bst'}
I0716 10:57:20.985073 137961844098560 run.py:722] (val) algo optimal_bst step 7550: {'root': 0.9595047577854672, 'score': 0.9595047577854672, 'examples_seen': 300624, 'step': 7550, 'algorithm': 'optimal_bst'}
I0716 10:57:24.105469 137961844098560 run.py:722] (val) algo optimal_bst step 7600: {'root': 0.9588019031141869, 'score': 0.9588019031141869, 'examples_seen': 302576, 'step': 7600, 'algorithm': 'optimal_bst'}
I0716 10:57:27.086648 137961844098560 run.py:722] (val) algo optimal_bst step 7650: {'root': 0.956260813148789, 'score': 0.956260813148789, 'examples_seen': 304608, 'step': 7650, 'algorithm': 'optimal_bst'}
I0716 10:57:30.038612 137961844098560 run.py:722] (val) algo optimal_bst step 7700: {'root': 0.9475562283737025, 'score': 0.9475562283737025, 'examples_seen': 306640, 'step': 7700, 'algorithm': 'optimal_bst'}
I0716 10:57:32.995606 137961844098560 run.py:722] (val) algo optimal_bst step 7750: {'root': 0.9438797577854672, 'score': 0.9438797577854672, 'examples_seen': 308608, 'step': 7750, 'algorithm': 'optimal_bst'}
I0716 10:57:35.948018 137961844098560 run.py:722] (val) algo optimal_bst step 7800: {'root': 0.9569096020761245, 'score': 0.9569096020761245, 'examples_seen': 310608, 'step': 7800, 'algorithm': 'optimal_bst'}
I0716 10:57:38.940695 137961844098560 run.py:722] (val) algo optimal_bst step 7850: {'root': 0.9542063148788927, 'score': 0.9542063148788927, 'examples_seen': 312576, 'step': 7850, 'algorithm': 'optimal_bst'}
I0716 10:57:41.966096 137961844098560 run.py:722] (val) algo optimal_bst step 7900: {'root': 0.9542603806228374, 'score': 0.9542603806228374, 'examples_seen': 314528, 'step': 7900, 'algorithm': 'optimal_bst'}
I0716 10:57:45.068135 137961844098560 run.py:722] (val) algo optimal_bst step 7950: {'root': 0.959666955017301, 'score': 0.959666955017301, 'examples_seen': 316528, 'step': 7950, 'algorithm': 'optimal_bst'}
I0716 10:57:48.075573 137961844098560 run.py:722] (val) algo optimal_bst step 8000: {'root': 0.9593425605536332, 'score': 0.9593425605536332, 'examples_seen': 318528, 'step': 8000, 'algorithm': 'optimal_bst'}
I0716 10:57:51.034150 137961844098560 run.py:722] (val) algo optimal_bst step 8050: {'root': 0.9478265570934256, 'score': 0.9478265570934256, 'examples_seen': 320560, 'step': 8050, 'algorithm': 'optimal_bst'}
I0716 10:57:53.980229 137961844098560 run.py:722] (val) algo optimal_bst step 8100: {'root': 0.9529087370242214, 'score': 0.9529087370242214, 'examples_seen': 322544, 'step': 8100, 'algorithm': 'optimal_bst'}
I0716 10:57:56.936700 137961844098560 run.py:722] (val) algo optimal_bst step 8150: {'root': 0.9602076124567474, 'score': 0.9602076124567474, 'examples_seen': 324528, 'step': 8150, 'algorithm': 'optimal_bst'}
I0716 10:57:59.952422 137961844098560 run.py:722] (val) algo optimal_bst step 8200: {'root': 0.9611807958477508, 'score': 0.9611807958477508, 'examples_seen': 326528, 'step': 8200, 'algorithm': 'optimal_bst'}
I0716 10:58:02.995819 137961844098560 run.py:722] (val) algo optimal_bst step 8250: {'root': 0.9616133217993079, 'score': 0.9616133217993079, 'examples_seen': 328464, 'step': 8250, 'algorithm': 'optimal_bst'}
I0716 10:58:06.120091 137961844098560 run.py:722] (val) algo optimal_bst step 8300: {'root': 0.9588559688581315, 'score': 0.9588559688581315, 'examples_seen': 330432, 'step': 8300, 'algorithm': 'optimal_bst'}
I0716 10:58:09.093598 137961844098560 run.py:722] (val) algo optimal_bst step 8350: {'root': 0.9558823529411765, 'score': 0.9558823529411765, 'examples_seen': 332480, 'step': 8350, 'algorithm': 'optimal_bst'}
I0716 10:58:12.055920 137961844098560 run.py:722] (val) algo optimal_bst step 8400: {'root': 0.9425281141868512, 'score': 0.9425281141868512, 'examples_seen': 334480, 'step': 8400, 'algorithm': 'optimal_bst'}
I0716 10:58:15.015445 137961844098560 run.py:722] (val) algo optimal_bst step 8450: {'root': 0.9549632352941176, 'score': 0.9549632352941176, 'examples_seen': 336480, 'step': 8450, 'algorithm': 'optimal_bst'}
I0716 10:58:17.965483 137961844098560 run.py:722] (val) algo optimal_bst step 8500: {'root': 0.9389057093425606, 'score': 0.9389057093425606, 'examples_seen': 338464, 'step': 8500, 'algorithm': 'optimal_bst'}
I0716 10:58:20.969954 137961844098560 run.py:722] (val) algo optimal_bst step 8550: {'root': 0.9576124567474048, 'score': 0.9576124567474048, 'examples_seen': 340432, 'step': 8550, 'algorithm': 'optimal_bst'}
I0716 10:58:23.996800 137961844098560 run.py:722] (val) algo optimal_bst step 8600: {'root': 0.9570177335640139, 'score': 0.9570177335640139, 'examples_seen': 342416, 'step': 8600, 'algorithm': 'optimal_bst'}
I0716 10:58:27.098626 137961844098560 run.py:722] (val) algo optimal_bst step 8650: {'root': 0.9580990484429066, 'score': 0.9580990484429066, 'examples_seen': 344368, 'step': 8650, 'algorithm': 'optimal_bst'}
I0716 10:58:30.081750 137961844098560 run.py:722] (val) algo optimal_bst step 8700: {'root': 0.9600454152249135, 'score': 0.9600454152249135, 'examples_seen': 346400, 'step': 8700, 'algorithm': 'optimal_bst'}
I0716 10:58:33.037255 137961844098560 run.py:722] (val) algo optimal_bst step 8750: {'root': 0.9536115916955017, 'score': 0.9536115916955017, 'examples_seen': 348432, 'step': 8750, 'algorithm': 'optimal_bst'}
I0716 10:58:35.989845 137961844098560 run.py:722] (val) algo optimal_bst step 8800: {'root': 0.9532871972318339, 'score': 0.9532871972318339, 'examples_seen': 350416, 'step': 8800, 'algorithm': 'optimal_bst'}
I0716 10:58:38.941002 137961844098560 run.py:722] (val) algo optimal_bst step 8850: {'root': 0.956098615916955, 'score': 0.956098615916955, 'examples_seen': 352400, 'step': 8850, 'algorithm': 'optimal_bst'}
I0716 10:58:41.933307 137961844098560 run.py:722] (val) algo optimal_bst step 8900: {'root': 0.9572339965397924, 'score': 0.9572339965397924, 'examples_seen': 354368, 'step': 8900, 'algorithm': 'optimal_bst'}
I0716 10:58:44.959229 137961844098560 run.py:722] (val) algo optimal_bst step 8950: {'root': 0.9469615051903114, 'score': 0.9469615051903114, 'examples_seen': 356320, 'step': 8950, 'algorithm': 'optimal_bst'}
I0716 10:58:48.062641 137961844098560 run.py:722] (val) algo optimal_bst step 9000: {'root': 0.964586937716263, 'score': 0.964586937716263, 'examples_seen': 358320, 'step': 9000, 'algorithm': 'optimal_bst'}
I0716 10:58:51.069843 137961844098560 run.py:722] (val) algo optimal_bst step 9050: {'root': 0.957882785467128, 'score': 0.957882785467128, 'examples_seen': 360320, 'step': 9050, 'algorithm': 'optimal_bst'}
I0716 10:58:54.017217 137961844098560 run.py:722] (val) algo optimal_bst step 9100: {'root': 0.9480968858131488, 'score': 0.9480968858131488, 'examples_seen': 362352, 'step': 9100, 'algorithm': 'optimal_bst'}
I0716 10:58:56.964138 137961844098560 run.py:722] (val) algo optimal_bst step 9150: {'root': 0.9605860726643599, 'score': 0.9605860726643599, 'examples_seen': 364352, 'step': 9150, 'algorithm': 'optimal_bst'}
I0716 10:58:59.925832 137961844098560 run.py:722] (val) algo optimal_bst step 9200: {'root': 0.9566392733564014, 'score': 0.9566392733564014, 'examples_seen': 366320, 'step': 9200, 'algorithm': 'optimal_bst'}
I0716 10:59:02.917247 137961844098560 run.py:722] (val) algo optimal_bst step 9250: {'root': 0.9585315743944637, 'score': 0.9585315743944637, 'examples_seen': 368320, 'step': 9250, 'algorithm': 'optimal_bst'}
I0716 10:59:05.943742 137961844098560 run.py:722] (val) algo optimal_bst step 9300: {'root': 0.9620458477508651, 'score': 0.9620458477508651, 'examples_seen': 370272, 'step': 9300, 'algorithm': 'optimal_bst'}
I0716 10:59:09.045036 137961844098560 run.py:722] (val) algo optimal_bst step 9350: {'root': 0.9565852076124568, 'score': 0.9565852076124568, 'examples_seen': 372240, 'step': 9350, 'algorithm': 'optimal_bst'}
I0716 10:59:12.010767 137961844098560 run.py:722] (val) algo optimal_bst step 9400: {'root': 0.9526924740484429, 'score': 0.9526924740484429, 'examples_seen': 374288, 'step': 9400, 'algorithm': 'optimal_bst'}
I0716 10:59:14.965592 137961844098560 run.py:722] (val) algo optimal_bst step 9450: {'root': 0.9366890138408305, 'score': 0.9366890138408305, 'examples_seen': 376288, 'step': 9450, 'algorithm': 'optimal_bst'}
I0716 10:59:17.919068 137961844098560 run.py:722] (val) algo optimal_bst step 9500: {'root': 0.9565852076124568, 'score': 0.9565852076124568, 'examples_seen': 378304, 'step': 9500, 'algorithm': 'optimal_bst'}
I0716 10:59:20.855005 137961844098560 run.py:722] (val) algo optimal_bst step 9550: {'root': 0.9598291522491349, 'score': 0.9598291522491349, 'examples_seen': 380272, 'step': 9550, 'algorithm': 'optimal_bst'}
I0716 10:59:23.859951 137961844098560 run.py:722] (val) algo optimal_bst step 9600: {'root': 0.957882785467128, 'score': 0.957882785467128, 'examples_seen': 382240, 'step': 9600, 'algorithm': 'optimal_bst'}
I0716 10:59:26.899456 137961844098560 run.py:722] (val) algo optimal_bst step 9650: {'root': 0.95907223183391, 'score': 0.95907223183391, 'examples_seen': 384224, 'step': 9650, 'algorithm': 'optimal_bst'}
I0716 10:59:29.998544 137961844098560 run.py:722] (val) algo optimal_bst step 9700: {'root': 0.9606942041522492, 'score': 0.9606942041522492, 'examples_seen': 386176, 'step': 9700, 'algorithm': 'optimal_bst'}
I0716 10:59:32.983402 137961844098560 run.py:722] (val) algo optimal_bst step 9750: {'root': 0.9568014705882353, 'score': 0.9568014705882353, 'examples_seen': 388224, 'step': 9750, 'algorithm': 'optimal_bst'}
I0716 10:59:35.937798 137961844098560 run.py:722] (val) algo optimal_bst step 9800: {'root': 0.9597210207612457, 'score': 0.9597210207612457, 'examples_seen': 390240, 'step': 9800, 'algorithm': 'optimal_bst'}
I0716 10:59:38.896038 137961844098560 run.py:722] (val) algo optimal_bst step 9850: {'root': 0.9569096020761245, 'score': 0.9569096020761245, 'examples_seen': 392224, 'step': 9850, 'algorithm': 'optimal_bst'}
I0716 10:59:41.845664 137961844098560 run.py:722] (val) algo optimal_bst step 9900: {'root': 0.9540981833910035, 'score': 0.9540981833910035, 'examples_seen': 394208, 'step': 9900, 'algorithm': 'optimal_bst'}
I0716 10:59:44.835979 137961844098560 run.py:722] (val) algo optimal_bst step 9950: {'root': 0.9583153114186851, 'score': 0.9583153114186851, 'examples_seen': 396176, 'step': 9950, 'algorithm': 'optimal_bst'}
I0716 10:59:47.541339 137961844098560 run.py:752] Restoring best model from checkpoint...
I0716 11:00:02.593102 137961844098560 run.py:767] (test) algo optimal_bst : {'root': 0.8145488165680473, 'score': 0.8145488165680473, 'examples_seen': 398112, 'step': 10000, 'algorithm': 'optimal_bst'}
I0716 11:00:02.593274 137961844098560 run.py:769] Done!
