I0716 07:47:10.125961 136751140242944 run.py:722] (val) algo dag_shortest_paths step 0: {'pi': 0.7294921875, 'score': 0.7294921875, 'examples_seen': 41, 'step': 0, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:18.158194 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6350: {'pi': 0.9228515625, 'score': 0.9228515625, 'examples_seen': 188057, 'step': 6350, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:20.214164 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6400: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 189541, 'step': 6400, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:22.334319 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6450: {'pi': 0.93359375, 'score': 0.93359375, 'examples_seen': 191034, 'step': 6450, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:24.316383 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6500: {'pi': 0.970703125, 'score': 0.970703125, 'examples_seen': 192495, 'step': 6500, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:26.241607 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6550: {'pi': 0.958984375, 'score': 0.958984375, 'examples_seen': 193975, 'step': 6550, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:28.347778 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6600: {'pi': 0.96484375, 'score': 0.96484375, 'examples_seen': 195508, 'step': 6600, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:30.394923 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6650: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 196996, 'step': 6650, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:32.415300 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6700: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 198488, 'step': 6700, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:34.344015 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6750: {'pi': 0.9716796875, 'score': 0.9716796875, 'examples_seen': 199957, 'step': 6750, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:36.447089 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6800: {'pi': 0.9267578125, 'score': 0.9267578125, 'examples_seen': 201449, 'step': 6800, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:38.448220 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6850: {'pi': 0.9736328125, 'score': 0.9736328125, 'examples_seen': 202926, 'step': 6850, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:40.555537 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6900: {'pi': 0.970703125, 'score': 0.970703125, 'examples_seen': 204390, 'step': 6900, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:42.539779 136751140242944 run.py:722] (val) algo dag_shortest_paths step 6950: {'pi': 0.939453125, 'score': 0.939453125, 'examples_seen': 205891, 'step': 6950, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:44.465358 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7000: {'pi': 0.9326171875, 'score': 0.9326171875, 'examples_seen': 207406, 'step': 7000, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:46.574259 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7050: {'pi': 0.951171875, 'score': 0.951171875, 'examples_seen': 208892, 'step': 7050, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:48.567032 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7100: {'pi': 0.931640625, 'score': 0.931640625, 'examples_seen': 210377, 'step': 7100, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:50.584692 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7150: {'pi': 0.9287109375, 'score': 0.9287109375, 'examples_seen': 211835, 'step': 7150, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:52.563616 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7200: {'pi': 0.9296875, 'score': 0.9296875, 'examples_seen': 213300, 'step': 7200, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:54.598914 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7250: {'pi': 0.9453125, 'score': 0.9453125, 'examples_seen': 214739, 'step': 7250, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:56.654254 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7300: {'pi': 0.919921875, 'score': 0.919921875, 'examples_seen': 216233, 'step': 7300, 'algorithm': 'dag_shortest_paths'}
I0716 07:53:58.688969 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7350: {'pi': 0.927734375, 'score': 0.927734375, 'examples_seen': 217730, 'step': 7350, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:00.605025 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7400: {'pi': 0.92578125, 'score': 0.92578125, 'examples_seen': 219210, 'step': 7400, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:02.584032 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7450: {'pi': 0.94140625, 'score': 0.94140625, 'examples_seen': 220710, 'step': 7450, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:04.562302 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7500: {'pi': 0.9716796875, 'score': 0.9716796875, 'examples_seen': 222169, 'step': 7500, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:06.640705 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7550: {'pi': 0.943359375, 'score': 0.943359375, 'examples_seen': 223648, 'step': 7550, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:08.585578 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7600: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 225089, 'step': 7600, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:10.551993 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7650: {'pi': 0.9140625, 'score': 0.9140625, 'examples_seen': 226618, 'step': 7650, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:12.548719 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7700: {'pi': 0.923828125, 'score': 0.923828125, 'examples_seen': 228088, 'step': 7700, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:14.510616 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7750: {'pi': 0.919921875, 'score': 0.919921875, 'examples_seen': 229579, 'step': 7750, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:16.475729 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7800: {'pi': 0.93359375, 'score': 0.93359375, 'examples_seen': 231068, 'step': 7800, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:18.573179 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7850: {'pi': 0.9208984375, 'score': 0.9208984375, 'examples_seen': 232558, 'step': 7850, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:20.588195 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7900: {'pi': 0.9345703125, 'score': 0.9345703125, 'examples_seen': 234024, 'step': 7900, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:22.623497 136751140242944 run.py:722] (val) algo dag_shortest_paths step 7950: {'pi': 0.92578125, 'score': 0.92578125, 'examples_seen': 235525, 'step': 7950, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:24.710946 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8000: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 237055, 'step': 8000, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:26.662607 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8050: {'pi': 0.9599609375, 'score': 0.9599609375, 'examples_seen': 238513, 'step': 8050, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:28.747983 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8100: {'pi': 0.923828125, 'score': 0.923828125, 'examples_seen': 240012, 'step': 8100, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:30.713157 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8150: {'pi': 0.9677734375, 'score': 0.9677734375, 'examples_seen': 241475, 'step': 8150, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:32.762505 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8200: {'pi': 0.892578125, 'score': 0.892578125, 'examples_seen': 242944, 'step': 8200, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:34.828363 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8250: {'pi': 0.8837890625, 'score': 0.8837890625, 'examples_seen': 244454, 'step': 8250, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:36.888574 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8300: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 245906, 'step': 8300, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:38.884189 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8350: {'pi': 0.9658203125, 'score': 0.9658203125, 'examples_seen': 247393, 'step': 8350, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:40.857309 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8400: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 248884, 'step': 8400, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:42.823921 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8450: {'pi': 0.9677734375, 'score': 0.9677734375, 'examples_seen': 250351, 'step': 8450, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:44.823018 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8500: {'pi': 0.970703125, 'score': 0.970703125, 'examples_seen': 251811, 'step': 8500, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:46.811508 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8550: {'pi': 0.9482421875, 'score': 0.9482421875, 'examples_seen': 253269, 'step': 8550, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:48.780832 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8600: {'pi': 0.962890625, 'score': 0.962890625, 'examples_seen': 254709, 'step': 8600, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:50.972967 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8650: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 256207, 'step': 8650, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:53.067315 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8700: {'pi': 0.95703125, 'score': 0.95703125, 'examples_seen': 257710, 'step': 8700, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:55.093515 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8750: {'pi': 0.94140625, 'score': 0.94140625, 'examples_seen': 259221, 'step': 8750, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:57.066987 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8800: {'pi': 0.943359375, 'score': 0.943359375, 'examples_seen': 260731, 'step': 8800, 'algorithm': 'dag_shortest_paths'}
I0716 07:54:59.028792 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8850: {'pi': 0.9423828125, 'score': 0.9423828125, 'examples_seen': 262229, 'step': 8850, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:00.954992 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8900: {'pi': 0.9560546875, 'score': 0.9560546875, 'examples_seen': 263682, 'step': 8900, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:02.992109 136751140242944 run.py:722] (val) algo dag_shortest_paths step 8950: {'pi': 0.966796875, 'score': 0.966796875, 'examples_seen': 265146, 'step': 8950, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:04.974158 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9000: {'pi': 0.97265625, 'score': 0.97265625, 'examples_seen': 266590, 'step': 9000, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:07.075514 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9050: {'pi': 0.9736328125, 'score': 0.9736328125, 'examples_seen': 268084, 'step': 9050, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:08.928300 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9100: {'pi': 0.9599609375, 'score': 0.9599609375, 'examples_seen': 269584, 'step': 9100, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:11.024466 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9150: {'pi': 0.92578125, 'score': 0.92578125, 'examples_seen': 271102, 'step': 9150, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:13.013658 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9200: {'pi': 0.91015625, 'score': 0.91015625, 'examples_seen': 272579, 'step': 9200, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:15.102688 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9250: {'pi': 0.9306640625, 'score': 0.9306640625, 'examples_seen': 274060, 'step': 9250, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:17.126561 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9300: {'pi': 0.96875, 'score': 0.96875, 'examples_seen': 275516, 'step': 9300, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:19.331941 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9350: {'pi': 0.9501953125, 'score': 0.9501953125, 'examples_seen': 276965, 'step': 9350, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:21.371985 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9400: {'pi': 0.94140625, 'score': 0.94140625, 'examples_seen': 278465, 'step': 9400, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:23.310317 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9450: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 279943, 'step': 9450, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:25.282105 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9500: {'pi': 0.9609375, 'score': 0.9609375, 'examples_seen': 281436, 'step': 9500, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:27.315690 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9550: {'pi': 0.9609375, 'score': 0.9609375, 'examples_seen': 282921, 'step': 9550, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:29.428652 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9600: {'pi': 0.9638671875, 'score': 0.9638671875, 'examples_seen': 284404, 'step': 9600, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:31.462014 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9650: {'pi': 0.9658203125, 'score': 0.9658203125, 'examples_seen': 285860, 'step': 9650, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:33.478772 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9700: {'pi': 0.94140625, 'score': 0.94140625, 'examples_seen': 287314, 'step': 9700, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:35.484826 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9750: {'pi': 0.955078125, 'score': 0.955078125, 'examples_seen': 288827, 'step': 9750, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:37.481658 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9800: {'pi': 0.9736328125, 'score': 0.9736328125, 'examples_seen': 290348, 'step': 9800, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:39.692433 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9850: {'pi': 0.9599609375, 'score': 0.9599609375, 'examples_seen': 291819, 'step': 9850, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:41.691170 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9900: {'pi': 0.9560546875, 'score': 0.9560546875, 'examples_seen': 293285, 'step': 9900, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:43.672878 136751140242944 run.py:722] (val) algo dag_shortest_paths step 9950: {'pi': 0.978515625, 'score': 0.978515625, 'examples_seen': 294728, 'step': 9950, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:45.501264 136751140242944 run.py:752] Restoring best model from checkpoint...
I0716 07:55:54.438570 136751140242944 run.py:767] (test) algo dag_shortest_paths : {'pi': 0.90185546875, 'score': 0.90185546875, 'examples_seen': 296183, 'step': 10000, 'algorithm': 'dag_shortest_paths'}
I0716 07:55:54.438722 136751140242944 run.py:769] Done!
