I0716 09:21:49.459342 135833165022720 run.py:722] (val) algo kmp_matcher step 0: {'match': 0.111328125, 'score': 0.111328125, 'examples_seen': 15, 'step': 0, 'algorithm': 'kmp_matcher'}
I0716 09:31:05.885857 135833165022720 run.py:722] (val) algo kmp_matcher step 6650: {'match': 0.872314453125, 'score': 0.872314453125, 'examples_seen': 112294, 'step': 6650, 'algorithm': 'kmp_matcher'}
I0716 09:31:10.082704 135833165022720 run.py:722] (val) algo kmp_matcher step 6700: {'match': 0.88525390625, 'score': 0.88525390625, 'examples_seen': 113136, 'step': 6700, 'algorithm': 'kmp_matcher'}
I0716 09:31:14.260822 135833165022720 run.py:722] (val) algo kmp_matcher step 6750: {'match': 0.8896484375, 'score': 0.8896484375, 'examples_seen': 113994, 'step': 6750, 'algorithm': 'kmp_matcher'}
I0716 09:31:18.438500 135833165022720 run.py:722] (val) algo kmp_matcher step 6800: {'match': 0.853515625, 'score': 0.853515625, 'examples_seen': 114832, 'step': 6800, 'algorithm': 'kmp_matcher'}
I0716 09:31:22.632767 135833165022720 run.py:722] (val) algo kmp_matcher step 6850: {'match': 0.867431640625, 'score': 0.867431640625, 'examples_seen': 115679, 'step': 6850, 'algorithm': 'kmp_matcher'}
I0716 09:31:26.812333 135833165022720 run.py:722] (val) algo kmp_matcher step 6900: {'match': 0.888427734375, 'score': 0.888427734375, 'examples_seen': 116517, 'step': 6900, 'algorithm': 'kmp_matcher'}
I0716 09:31:30.984323 135833165022720 run.py:722] (val) algo kmp_matcher step 6950: {'match': 0.92822265625, 'score': 0.92822265625, 'examples_seen': 117358, 'step': 6950, 'algorithm': 'kmp_matcher'}
I0716 09:31:35.156328 135833165022720 run.py:722] (val) algo kmp_matcher step 7000: {'match': 0.88525390625, 'score': 0.88525390625, 'examples_seen': 118196, 'step': 7000, 'algorithm': 'kmp_matcher'}
I0716 09:31:39.330036 135833165022720 run.py:722] (val) algo kmp_matcher step 7050: {'match': 0.883544921875, 'score': 0.883544921875, 'examples_seen': 119054, 'step': 7050, 'algorithm': 'kmp_matcher'}
I0716 09:31:43.508841 135833165022720 run.py:722] (val) algo kmp_matcher step 7100: {'match': 0.860595703125, 'score': 0.860595703125, 'examples_seen': 119905, 'step': 7100, 'algorithm': 'kmp_matcher'}
I0716 09:31:47.678483 135833165022720 run.py:722] (val) algo kmp_matcher step 7150: {'match': 0.791015625, 'score': 0.791015625, 'examples_seen': 120751, 'step': 7150, 'algorithm': 'kmp_matcher'}
I0716 09:31:51.838487 135833165022720 run.py:722] (val) algo kmp_matcher step 7200: {'match': 0.8828125, 'score': 0.8828125, 'examples_seen': 121588, 'step': 7200, 'algorithm': 'kmp_matcher'}
I0716 09:31:56.009935 135833165022720 run.py:722] (val) algo kmp_matcher step 7250: {'match': 0.813720703125, 'score': 0.813720703125, 'examples_seen': 122447, 'step': 7250, 'algorithm': 'kmp_matcher'}
I0716 09:32:00.183849 135833165022720 run.py:722] (val) algo kmp_matcher step 7300: {'match': 0.886962890625, 'score': 0.886962890625, 'examples_seen': 123287, 'step': 7300, 'algorithm': 'kmp_matcher'}
I0716 09:32:04.365192 135833165022720 run.py:722] (val) algo kmp_matcher step 7350: {'match': 0.886474609375, 'score': 0.886474609375, 'examples_seen': 124134, 'step': 7350, 'algorithm': 'kmp_matcher'}
I0716 09:32:08.539546 135833165022720 run.py:722] (val) algo kmp_matcher step 7400: {'match': 0.8935546875, 'score': 0.8935546875, 'examples_seen': 124977, 'step': 7400, 'algorithm': 'kmp_matcher'}
I0716 09:32:12.703262 135833165022720 run.py:722] (val) algo kmp_matcher step 7450: {'match': 0.870361328125, 'score': 0.870361328125, 'examples_seen': 125808, 'step': 7450, 'algorithm': 'kmp_matcher'}
I0716 09:32:16.863897 135833165022720 run.py:722] (val) algo kmp_matcher step 7500: {'match': 0.8896484375, 'score': 0.8896484375, 'examples_seen': 126651, 'step': 7500, 'algorithm': 'kmp_matcher'}
I0716 09:32:21.054171 135833165022720 run.py:722] (val) algo kmp_matcher step 7550: {'match': 0.905517578125, 'score': 0.905517578125, 'examples_seen': 127507, 'step': 7550, 'algorithm': 'kmp_matcher'}
I0716 09:32:25.244395 135833165022720 run.py:722] (val) algo kmp_matcher step 7600: {'match': 0.931884765625, 'score': 0.931884765625, 'examples_seen': 128343, 'step': 7600, 'algorithm': 'kmp_matcher'}
I0716 09:32:29.424697 135833165022720 run.py:722] (val) algo kmp_matcher step 7650: {'match': 0.77197265625, 'score': 0.77197265625, 'examples_seen': 129198, 'step': 7650, 'algorithm': 'kmp_matcher'}
I0716 09:32:33.611023 135833165022720 run.py:722] (val) algo kmp_matcher step 7700: {'match': 0.80419921875, 'score': 0.80419921875, 'examples_seen': 130059, 'step': 7700, 'algorithm': 'kmp_matcher'}
I0716 09:32:37.807118 135833165022720 run.py:722] (val) algo kmp_matcher step 7750: {'match': 0.80859375, 'score': 0.80859375, 'examples_seen': 130915, 'step': 7750, 'algorithm': 'kmp_matcher'}
I0716 09:32:41.993294 135833165022720 run.py:722] (val) algo kmp_matcher step 7800: {'match': 0.771484375, 'score': 0.771484375, 'examples_seen': 131747, 'step': 7800, 'algorithm': 'kmp_matcher'}
I0716 09:32:46.175571 135833165022720 run.py:722] (val) algo kmp_matcher step 7850: {'match': 0.738525390625, 'score': 0.738525390625, 'examples_seen': 132583, 'step': 7850, 'algorithm': 'kmp_matcher'}
I0716 09:32:50.351439 135833165022720 run.py:722] (val) algo kmp_matcher step 7900: {'match': 0.823974609375, 'score': 0.823974609375, 'examples_seen': 133421, 'step': 7900, 'algorithm': 'kmp_matcher'}
I0716 09:32:54.521240 135833165022720 run.py:722] (val) algo kmp_matcher step 7950: {'match': 0.8916015625, 'score': 0.8916015625, 'examples_seen': 134269, 'step': 7950, 'algorithm': 'kmp_matcher'}
I0716 09:32:58.718749 135833165022720 run.py:722] (val) algo kmp_matcher step 8000: {'match': 0.875732421875, 'score': 0.875732421875, 'examples_seen': 135114, 'step': 8000, 'algorithm': 'kmp_matcher'}
I0716 09:33:02.872875 135833165022720 run.py:722] (val) algo kmp_matcher step 8050: {'match': 0.816162109375, 'score': 0.816162109375, 'examples_seen': 135971, 'step': 8050, 'algorithm': 'kmp_matcher'}
I0716 09:33:07.051018 135833165022720 run.py:722] (val) algo kmp_matcher step 8100: {'match': 0.830078125, 'score': 0.830078125, 'examples_seen': 136803, 'step': 8100, 'algorithm': 'kmp_matcher'}
I0716 09:33:11.237852 135833165022720 run.py:722] (val) algo kmp_matcher step 8150: {'match': 0.81103515625, 'score': 0.81103515625, 'examples_seen': 137654, 'step': 8150, 'algorithm': 'kmp_matcher'}
I0716 09:33:15.426475 135833165022720 run.py:722] (val) algo kmp_matcher step 8200: {'match': 0.86962890625, 'score': 0.86962890625, 'examples_seen': 138499, 'step': 8200, 'algorithm': 'kmp_matcher'}
I0716 09:33:19.603635 135833165022720 run.py:722] (val) algo kmp_matcher step 8250: {'match': 0.830810546875, 'score': 0.830810546875, 'examples_seen': 139342, 'step': 8250, 'algorithm': 'kmp_matcher'}
I0716 09:33:23.794653 135833165022720 run.py:722] (val) algo kmp_matcher step 8300: {'match': 0.824951171875, 'score': 0.824951171875, 'examples_seen': 140180, 'step': 8300, 'algorithm': 'kmp_matcher'}
I0716 09:33:27.979643 135833165022720 run.py:722] (val) algo kmp_matcher step 8350: {'match': 0.816650390625, 'score': 0.816650390625, 'examples_seen': 141018, 'step': 8350, 'algorithm': 'kmp_matcher'}
I0716 09:33:32.148260 135833165022720 run.py:722] (val) algo kmp_matcher step 8400: {'match': 0.87255859375, 'score': 0.87255859375, 'examples_seen': 141853, 'step': 8400, 'algorithm': 'kmp_matcher'}
I0716 09:33:36.324672 135833165022720 run.py:722] (val) algo kmp_matcher step 8450: {'match': 0.753662109375, 'score': 0.753662109375, 'examples_seen': 142690, 'step': 8450, 'algorithm': 'kmp_matcher'}
I0716 09:33:40.503250 135833165022720 run.py:722] (val) algo kmp_matcher step 8500: {'match': 0.814208984375, 'score': 0.814208984375, 'examples_seen': 143537, 'step': 8500, 'algorithm': 'kmp_matcher'}
I0716 09:33:44.669547 135833165022720 run.py:722] (val) algo kmp_matcher step 8550: {'match': 0.772705078125, 'score': 0.772705078125, 'examples_seen': 144375, 'step': 8550, 'algorithm': 'kmp_matcher'}
I0716 09:33:48.852733 135833165022720 run.py:722] (val) algo kmp_matcher step 8600: {'match': 0.7744140625, 'score': 0.7744140625, 'examples_seen': 145235, 'step': 8600, 'algorithm': 'kmp_matcher'}
I0716 09:33:53.049441 135833165022720 run.py:722] (val) algo kmp_matcher step 8650: {'match': 0.737548828125, 'score': 0.737548828125, 'examples_seen': 146076, 'step': 8650, 'algorithm': 'kmp_matcher'}
I0716 09:33:57.238914 135833165022720 run.py:722] (val) algo kmp_matcher step 8700: {'match': 0.67822265625, 'score': 0.67822265625, 'examples_seen': 146925, 'step': 8700, 'algorithm': 'kmp_matcher'}
I0716 09:34:01.404296 135833165022720 run.py:722] (val) algo kmp_matcher step 8750: {'match': 0.812744140625, 'score': 0.812744140625, 'examples_seen': 147751, 'step': 8750, 'algorithm': 'kmp_matcher'}
I0716 09:34:05.582806 135833165022720 run.py:722] (val) algo kmp_matcher step 8800: {'match': 0.710693359375, 'score': 0.710693359375, 'examples_seen': 148600, 'step': 8800, 'algorithm': 'kmp_matcher'}
I0716 09:34:09.748949 135833165022720 run.py:722] (val) algo kmp_matcher step 8850: {'match': 0.85009765625, 'score': 0.85009765625, 'examples_seen': 149457, 'step': 8850, 'algorithm': 'kmp_matcher'}
I0716 09:34:13.927725 135833165022720 run.py:722] (val) algo kmp_matcher step 8900: {'match': 0.794189453125, 'score': 0.794189453125, 'examples_seen': 150302, 'step': 8900, 'algorithm': 'kmp_matcher'}
I0716 09:34:18.109306 135833165022720 run.py:722] (val) algo kmp_matcher step 8950: {'match': 0.6826171875, 'score': 0.6826171875, 'examples_seen': 151146, 'step': 8950, 'algorithm': 'kmp_matcher'}
I0716 09:34:22.281900 135833165022720 run.py:722] (val) algo kmp_matcher step 9000: {'match': 0.797607421875, 'score': 0.797607421875, 'examples_seen': 152007, 'step': 9000, 'algorithm': 'kmp_matcher'}
I0716 09:34:26.465866 135833165022720 run.py:722] (val) algo kmp_matcher step 9050: {'match': 0.75927734375, 'score': 0.75927734375, 'examples_seen': 152844, 'step': 9050, 'algorithm': 'kmp_matcher'}
I0716 09:34:30.643854 135833165022720 run.py:722] (val) algo kmp_matcher step 9100: {'match': 0.60302734375, 'score': 0.60302734375, 'examples_seen': 153689, 'step': 9100, 'algorithm': 'kmp_matcher'}
I0716 09:34:34.834678 135833165022720 run.py:722] (val) algo kmp_matcher step 9150: {'match': 0.62109375, 'score': 0.62109375, 'examples_seen': 154535, 'step': 9150, 'algorithm': 'kmp_matcher'}
I0716 09:34:39.171987 135833165022720 run.py:722] (val) algo kmp_matcher step 9200: {'match': 0.728271484375, 'score': 0.728271484375, 'examples_seen': 155379, 'step': 9200, 'algorithm': 'kmp_matcher'}
I0716 09:34:43.351121 135833165022720 run.py:722] (val) algo kmp_matcher step 9250: {'match': 0.704345703125, 'score': 0.704345703125, 'examples_seen': 156225, 'step': 9250, 'algorithm': 'kmp_matcher'}
I0716 09:34:47.533423 135833165022720 run.py:722] (val) algo kmp_matcher step 9300: {'match': 0.823974609375, 'score': 0.823974609375, 'examples_seen': 157063, 'step': 9300, 'algorithm': 'kmp_matcher'}
I0716 09:34:51.713799 135833165022720 run.py:722] (val) algo kmp_matcher step 9350: {'match': 0.730712890625, 'score': 0.730712890625, 'examples_seen': 157919, 'step': 9350, 'algorithm': 'kmp_matcher'}
I0716 09:34:55.887657 135833165022720 run.py:722] (val) algo kmp_matcher step 9400: {'match': 0.73193359375, 'score': 0.73193359375, 'examples_seen': 158754, 'step': 9400, 'algorithm': 'kmp_matcher'}
I0716 09:35:00.069233 135833165022720 run.py:722] (val) algo kmp_matcher step 9450: {'match': 0.6474609375, 'score': 0.6474609375, 'examples_seen': 159590, 'step': 9450, 'algorithm': 'kmp_matcher'}
I0716 09:35:04.263596 135833165022720 run.py:722] (val) algo kmp_matcher step 9500: {'match': 0.773681640625, 'score': 0.773681640625, 'examples_seen': 160432, 'step': 9500, 'algorithm': 'kmp_matcher'}
I0716 09:35:08.436084 135833165022720 run.py:722] (val) algo kmp_matcher step 9550: {'match': 0.681396484375, 'score': 0.681396484375, 'examples_seen': 161274, 'step': 9550, 'algorithm': 'kmp_matcher'}
I0716 09:35:12.621220 135833165022720 run.py:722] (val) algo kmp_matcher step 9600: {'match': 0.607666015625, 'score': 0.607666015625, 'examples_seen': 162118, 'step': 9600, 'algorithm': 'kmp_matcher'}
I0716 09:35:16.807415 135833165022720 run.py:722] (val) algo kmp_matcher step 9650: {'match': 0.649169921875, 'score': 0.649169921875, 'examples_seen': 162956, 'step': 9650, 'algorithm': 'kmp_matcher'}
I0716 09:35:20.990041 135833165022720 run.py:722] (val) algo kmp_matcher step 9700: {'match': 0.6806640625, 'score': 0.6806640625, 'examples_seen': 163814, 'step': 9700, 'algorithm': 'kmp_matcher'}
I0716 09:35:25.173138 135833165022720 run.py:722] (val) algo kmp_matcher step 9750: {'match': 0.67138671875, 'score': 0.67138671875, 'examples_seen': 164657, 'step': 9750, 'algorithm': 'kmp_matcher'}
I0716 09:35:29.360472 135833165022720 run.py:722] (val) algo kmp_matcher step 9800: {'match': 0.759765625, 'score': 0.759765625, 'examples_seen': 165507, 'step': 9800, 'algorithm': 'kmp_matcher'}
I0716 09:35:33.527998 135833165022720 run.py:722] (val) algo kmp_matcher step 9850: {'match': 0.719970703125, 'score': 0.719970703125, 'examples_seen': 166351, 'step': 9850, 'algorithm': 'kmp_matcher'}
I0716 09:35:37.706937 135833165022720 run.py:722] (val) algo kmp_matcher step 9900: {'match': 0.79150390625, 'score': 0.79150390625, 'examples_seen': 167181, 'step': 9900, 'algorithm': 'kmp_matcher'}
I0716 09:35:41.884156 135833165022720 run.py:722] (val) algo kmp_matcher step 9950: {'match': 0.749755859375, 'score': 0.749755859375, 'examples_seen': 168023, 'step': 9950, 'algorithm': 'kmp_matcher'}
